Nonimmigrant Visa Issuances by Nationality                                                      October 2023 (FY 2024),,
Nationality,Visa Class,Issuances
Ghana,A3,1
Ghana,B1,4
Ghana,B1/B2,"2,112"
Ghana,C1,7
Ghana,C1/D,57
Ghana,D,1
Ghana,E2,1
Ghana,F1,124
Ghana,F2,26
Ghana,G1,2
Ghana,G2,5
Ghana,G4,34
Ghana,H1B,25
Ghana,H4,20
Ghana,I,14
Ghana,J1,27
Ghana,J2,10
Ghana,K1,37
Ghana,K2,5
Ghana,L1,2
Ghana,L2,4
Ghana,O1,1
Ghana,O2,4
Ghana,P1,3
Ghana,P3,5
Ghana,R1,4
Ghana,R2,3
Ghana,TD,1
Great Britain and Northern Ireland,A1,19
Great Britain and Northern Ireland,A2,511
Great Britain and Northern Ireland,A3,1
Great Britain and Northern Ireland,B1,165
Great Britain and Northern Ireland,B1/B2,"2,124"
Great Britain and Northern Ireland,B2,7
Great Britain and Northern Ireland,C1,1
Great Britain and Northern Ireland,C1/D,704
Great Britain and Northern Ireland,C3,4
Great Britain and Northern Ireland,D,1
Great Britain and Northern Ireland,E1,14
Great Britain and Northern Ireland,E2,213
Great Britain and Northern Ireland,E3D,4
Great Britain and Northern Ireland,F1,57
Great Britain and Northern Ireland,F2,5
Great Britain and Northern Ireland,G1,1
Great Britain and Northern Ireland,G2,14
Great Britain and Northern Ireland,G4,51
Great Britain and Northern Ireland,H1B,119
Great Britain and Northern Ireland,H2B,33
Great Britain and Northern Ireland,H3,1
Great Britain and Northern Ireland,H4,50
Great Britain and Northern Ireland,I,147
Great Britain and Northern Ireland,J1,114
Great Britain and Northern Ireland,J2,13
Great Britain and Northern Ireland,K1,118
Great Britain and Northern Ireland,K2,2
Great Britain and Northern Ireland,L1,340
Great Britain and Northern Ireland,L2,206
Great Britain and Northern Ireland,M1,14
Great Britain and Northern Ireland,NATO2,37
Great Britain and Northern Ireland,NATO5,5
Great Britain and Northern Ireland,NATO6,6
Great Britain and Northern Ireland,O1,226
Great Britain and Northern Ireland,O2,249
Great Britain and Northern Ireland,O3,33
Great Britain and Northern Ireland,P1,143
Great Britain and Northern Ireland,P2,1
Great Britain and Northern Ireland,P3,6
Great Britain and Northern Ireland,P4,4
Great Britain and Northern Ireland,Q1,5
Great Britain and Northern Ireland,R1,13
Great Britain and Northern Ireland,R2,6
Great Britain and Northern Ireland,TD,2
Greece,A1,13
Greece,A2,4
Greece,B1,1
Greece,B1/B2,171
Greece,C1/D,221
Greece,E1,2
Greece,E2,1
Greece,F1,9
Greece,F2,1
Greece,G1,1
Greece,G2,1
Greece,G4,6
Greece,H1B,45
Greece,H2B,16
Greece,H4,6
Greece,J1,27
Greece,J2,4
Greece,K1,4
Greece,L1,12
Greece,L2,6
Greece,NATO2,14
Greece,O1,12
Greece,O3,1
Greece,P1,3
Greece,P3,22
Greece,R1,1
Grenada,A2,3
Grenada,B1,1
Grenada,B1/B2,455
Grenada,C1,1
Grenada,C1/D,3
Grenada,E2,11
Grenada,F1,3
Grenada,H2B,3
Grenada,J1,1
Grenada,K1,1
Guatemala,A1,13
Guatemala,A2,20
Guatemala,B1,10
Guatemala,B1/B2,"6,449"
Guatemala,BBBCC,1
Guatemala,C1,15
Guatemala,C1/D,3
Guatemala,F1,16
Guatemala,F2,1
Guatemala,G1,1
Guatemala,G4,4
Guatemala,H1B,6
Guatemala,H2A,69
Guatemala,H2B,476
Guatemala,H4,3
Guatemala,I,2
Guatemala,J1,22
Guatemala,J2,1
Guatemala,K1,26
Guatemala,K2,4
Guatemala,L1,11
Guatemala,L2,18
Guatemala,M1,2
Guatemala,O1,4
Guatemala,O2,8
Guatemala,P1,18
Guatemala,Q1,2
Guatemala,R1,5
Guatemala,T4,3
Guatemala,T5,2
Guatemala,U1,1
Guatemala,U2,1
Guatemala,U3,13
Guatemala,U4,1
Guinea,B1/B2,185
Guinea,B2,1
Guinea,F1,2
Guinea,G2,3
Guinea,G4,2
Guinea,J1,3
Guinea,K1,9
Guinea,K2,2
Guinea,P1,3
Guinea-Bissau,A1,1
Guinea-Bissau,A2,2
Guinea-Bissau,B1/B2,4
Guinea-Bissau,F1,1
Guinea-Bissau,H1B,1
Guinea-Bissau,J1,4
Guyana,A1,4
Guyana,A2,6
Guyana,B1/B2,"2,492"
Guyana,C1,3
Guyana,C1/D,9
Guyana,C3,11
Guyana,F1,4
Guyana,G2,1
Guyana,G4,2
Guyana,H1B,4
Guyana,H3,4
Guyana,H4,1
Guyana,I,1
Guyana,K1,6
Guyana,K2,2
Guyana,L1,1
Guyana,L2,1
Guyana,P3,1
Haiti,A1,4
Haiti,A2,15
Haiti,B1/B2,598
Haiti,C1,2
Haiti,C1/D,2
Haiti,C3,4
Haiti,E2,1
Haiti,F1,3
Haiti,G4,13
Haiti,H4,1
Haiti,J1,2
Haiti,K1,29
Haiti,K2,3
Haiti,L1,1
Haiti,L2,1
Haiti,P2,1
Haiti,P3,8
Haiti,R1,2
Honduras,A1,5
Honduras,A2,51
Honduras,B1,2
Honduras,B1/B2,"4,556"
Honduras,B2,22
Honduras,C1,8
Honduras,C1/D,90
Honduras,C3,8
Honduras,E2,7
Honduras,F1,21
Honduras,G1,1
Honduras,G4,7
Honduras,H1B,5
Honduras,H2A,87
Honduras,H2B,327
Honduras,H4,2
Honduras,I,8
Honduras,J1,21
Honduras,J2,3
Honduras,K1,16
Honduras,K2,5
Honduras,L1,4
Honduras,L2,3
Honduras,O1,1
Honduras,O2,1
Honduras,P1,4
Honduras,R1,3
Honduras,T3,3
Honduras,T4,3
Honduras,T5,1
Honduras,U3,22
Hong Kong S.A.R.,B1,8
Hong Kong S.A.R.,B1/B2,"3,801"
Hong Kong S.A.R.,C1,2
Hong Kong S.A.R.,C1/D,101
Hong Kong S.A.R.,E2,3
Hong Kong S.A.R.,F1,34
Hong Kong S.A.R.,F2,5
Hong Kong S.A.R.,G4,1
Hong Kong S.A.R.,H1B,35
Hong Kong S.A.R.,H4,7
Hong Kong S.A.R.,I,9
Hong Kong S.A.R.,J1,22
Hong Kong S.A.R.,J2,5
Hong Kong S.A.R.,K1,3
Hong Kong S.A.R.,L1,6
Hong Kong S.A.R.,L2,4
Hong Kong S.A.R.,M1,4
Hong Kong S.A.R.,O1,3
Hong Kong S.A.R.,O2,10
Hong Kong S.A.R.,P1,2
Hong Kong S.A.R.,R1,1
Hungary,A1,3
Hungary,A2,11
Hungary,B1,2
Hungary,B1/B2,349
Hungary,C1,1
Hungary,C1/D,38
Hungary,E2,1
Hungary,F1,6
Hungary,G1,1
Hungary,G2,6
Hungary,G4,1
Hungary,H1B,5
Hungary,H2B,22
Hungary,I,2
Hungary,J1,22
Hungary,J2,5
Hungary,K1,5
Hungary,K2,1
Hungary,L1,8
Hungary,L2,3
Hungary,NATO2,10
Hungary,NATO6,2
Hungary,O1,3
Hungary,O2,1
Hungary,P1,12
Hungary,P3,1
Hungary,P4,1
Hungary,Q1,1
Hungary,R1,2
Iceland,A1,1
Iceland,A2,7
Iceland,B1,1
Iceland,B1/B2,52
Iceland,C1/D,23
Iceland,F1,2
Iceland,G4,2
Iceland,J1,4
Iceland,J2,1
Iceland,K1,2
Iceland,L1,3
Iceland,L2,3
Iceland,O1,2
Iceland,O2,1
Iceland,P1,3
India,A1,9
India,A2,120
India,A3,7
India,B1,66
India,B1/B2,"88,577"
India,B2,11
India,C1,200
India,C1/D,"6,092"
India,C3,14
India,E2,5
India,E2C,2
India,E3D,8
India,F1,630
India,F2,63
India,G1,6
India,G2,3
India,G4,127
India,G5,2
India,H1B,"10,606"
India,H3,1
India,H4,"7,063"
India,I,7
India,J1,696
India,J2,208
India,K1,49
India,K2,1
India,L1,"1,559"
India,L2,"1,735"
India,M1,17
India,O1,102
India,O2,13
India,O3,52
India,P1,1
India,P3,156
India,Q1,1
India,R1,85
India,R2,79
India,TD,8
India,U1,2
India,U2,9
India,U3,11
Indonesia,A1,7
Indonesia,A2,418
Indonesia,B1,74
Indonesia,B1/B2,"5,247"
Indonesia,C1,11
Indonesia,C1/D,"1,575"
Indonesia,C3,4
Indonesia,E3D,1
Indonesia,F1,62
Indonesia,F2,1
Indonesia,G1,14
Indonesia,G2,15
Indonesia,G4,34
Indonesia,H1B,26
Indonesia,H4,3
Indonesia,I,1
Indonesia,J1,136
Indonesia,J2,9
Indonesia,K1,36
Indonesia,K2,6
Indonesia,L1,13
Indonesia,L2,19
Indonesia,M1,3
Indonesia,O1,5
Indonesia,O2,8
Indonesia,O3,1
Indonesia,P1,3
Indonesia,P4,2
Indonesia,R1,2
Indonesia,TD,1
Iran,A2,2
Iran,B1,2
Iran,B1/B2,783
Iran,C1,1
Iran,C1/D,2
Iran,F1,242
Iran,F2,51
Iran,G1,2
Iran,G2,7
Iran,G4,8
Iran,H1B,9
Iran,H4,4
Iran,J1,19
Iran,J2,6
Iran,K1,24
Iran,L1,2
Iran,L2,2
Iran,O1,3
Iran,O2,2
Iran,O3,2
Iran,P1,1
Iran,TD,1
Iraq,A1,15
Iraq,A2,38
Iraq,B1,2
Iraq,B1/B2,430
Iraq,C1/D,1
Iraq,F1,8
Iraq,F2,1
Iraq,G2,3
Iraq,G4,10
Iraq,H4,1
Iraq,J1,21
Iraq,J2,9
Iraq,K1,23
Iraq,K2,2
Iraq,O2,1
Iraq,P2,1
Ireland,A1,1
Ireland,A2,16
Ireland,B1,4
Ireland,B1/B2,204
Ireland,C1/D,73
Ireland,E1,3
Ireland,E2,22
Ireland,E3D,1
Ireland,F1,12
Ireland,G1,1
Ireland,G4,7
Ireland,H1B,30
Ireland,H2A,1
Ireland,H2B,19
Ireland,H3,11
Ireland,H4,6
Ireland,I,14
Ireland,J1,83
Ireland,K1,7
Ireland,L1,57
Ireland,L2,29
Ireland,NATO2,1
Ireland,O1,20
Ireland,O2,18
Ireland,O3,1
Ireland,P1,13
Ireland,P3,26
Ireland,R1,2
Israel,A1,2
Israel,A2,41
Israel,B1/B2,"3,603"
Israel,B2,127
Israel,C1/D,27
Israel,E1,11
Israel,E2,6
Israel,E3D,1
Israel,F1,18
Israel,F2,4
Israel,G1,3
Israel,G2,1
Israel,G4,3
Israel,H1B,20
Israel,H4,12
Israel,J1,22
Israel,J2,20
Israel,L1,21
Israel,L2,42
Israel,M1,1
Israel,O1,13
Israel,O2,3
Israel,O3,6
Israel,P1,9
Israel,R1,1
Israel,R2,4
Italy,A1,8
Italy,A2,77
Italy,B1,7
Italy,B1/B2,"1,066"
Italy,B2,3
Italy,C1,2
Italy,C1/D,313
Italy,E1,22
Italy,E2,120
Italy,E3D,1
Italy,F1,146
Italy,G1,1
Italy,G4,48
Italy,H1B,49
Italy,H2B,13
Italy,H4,18
Italy,I,11
Italy,J1,345
Italy,J2,11
Italy,K1,17
Italy,L1,82
Italy,L2,29
Italy,M1,5
Italy,NATO2,70
Italy,O1,55
Italy,O2,37
Italy,O3,11
Italy,P1,31
Italy,P4,3
Italy,Q1,29
Jamaica,A2,9
Jamaica,B1,22
Jamaica,B1/B2,"7,026"
Jamaica,B2,3
Jamaica,C1,20
Jamaica,C1/D,155
Jamaica,C3,24
Jamaica,E2,2
Jamaica,F1,27
Jamaica,F2,2
Jamaica,G2,1
Jamaica,G4,7
Jamaica,H1B,41
Jamaica,H2A,12
Jamaica,H2B,686
Jamaica,H4,41
Jamaica,J1,52
Jamaica,J2,87
Jamaica,K1,22
Jamaica,K2,1
Jamaica,L1,4
Jamaica,L2,2
Jamaica,M1,1
Jamaica,M2,3
Jamaica,O1,2
Jamaica,O2,9
Jamaica,O3,1
Jamaica,P1,3
Jamaica,P3,14
Jamaica,R1,1
Japan,A1,10
Japan,A2,871
Japan,B1,28
Japan,B1/B2,516
Japan,C1,7
Japan,C1/D,370
Japan,C3,83
Japan,CW1,3
Japan,E1,115
Japan,E2,974
Japan,E2C,1
Japan,E3D,2
Japan,F1,134
Japan,F2,14
Japan,G1,2
Japan,G2,3
Japan,G4,22
Japan,H1B,42
Japan,H4,29
Japan,I,119
Japan,J1,167
Japan,J2,87
Japan,K1,32
Japan,L1,163
Japan,L2,148
Japan,M1,8
Japan,NATO2,1
Japan,O1,33
Japan,O2,9
Japan,O3,9
Japan,P1,37
Japan,P3,4
Japan,Q1,1
Japan,R1,5
Japan,R2,1
Japan,TD,1
Jordan,A1,1
Jordan,A2,150
Jordan,A3,1
Jordan,B1,3
Jordan,B1/B2,"2,694"
Jordan,C1,1
Jordan,C1/D,49
Jordan,C2,1
Jordan,E2,6
Jordan,F1,39
Jordan,F2,8
Jordan,G2,1
Jordan,G4,9
Jordan,H1B,22
Jordan,H4,21
Jordan,I,2
Jordan,J1,42
Jordan,J2,7
Jordan,K1,20
Jordan,L1,6
Jordan,L2,10
Jordan,O1,2
Jordan,O2,1
Jordan,O3,1
Jordan,P1,1
Kazakhstan,A1,10
Kazakhstan,A2,5
Kazakhstan,B1/B2,"1,763"
Kazakhstan,C1,12
Kazakhstan,D,15
Kazakhstan,E2,3
Kazakhstan,F1,31
Kazakhstan,F2,12
Kazakhstan,G1,10
Kazakhstan,G2,4
Kazakhstan,G4,4
Kazakhstan,H1B,9
Kazakhstan,H4,3
Kazakhstan,I,1
Kazakhstan,J1,35
Kazakhstan,J2,28
Kazakhstan,K1,11
Kazakhstan,K2,2
Kazakhstan,L1,1
Kazakhstan,L2,2
Kazakhstan,M1,1
Kazakhstan,O1,2
Kazakhstan,P1,8
Kazakhstan,P3,6
Kenya,A1,1
Kenya,A2,41
Kenya,B1,44
Kenya,B1/B2,"1,307"
Kenya,B2,67
Kenya,C1,7
Kenya,C1/D,235
Kenya,F1,85
Kenya,F2,3
Kenya,G1,6
Kenya,G2,4
Kenya,G4,57
Kenya,H1B,16
Kenya,H4,32
Kenya,I,2
Kenya,J1,23
Kenya,J2,9
Kenya,K1,19
Kenya,K2,2
Kenya,L1,1
Kenya,M1,4
Kenya,O1,1
Kenya,P1,1
Kenya,R1,4
Kenya,R2,4
Kiribati,A1,3
Kiribati,A2,2
Kiribati,B1/B2,6
Kiribati,G1,5
Kiribati,R1,1
"Korea, South",A2,242
"Korea, South",B1/B2,"1,012"
"Korea, South",C1,1
"Korea, South",C1/D,369
"Korea, South",C3,5
"Korea, South",CW1,10
"Korea, South",CW2,7
"Korea, South",E1,18
"Korea, South",E2,580
"Korea, South",E2C,2
"Korea, South",E3,1
"Korea, South",E3D,1
"Korea, South",F1,333
"Korea, South",F2,97
"Korea, South",G1,2
"Korea, South",G2,2
"Korea, South",G4,20
"Korea, South",H1B,160
"Korea, South",H3,1
"Korea, South",H4,33
"Korea, South",I,1
"Korea, South",J1,426
"Korea, South",J2,180
"Korea, South",K1,34
"Korea, South",L1,251
"Korea, South",L2,340
"Korea, South",M1,10
"Korea, South",O1,39
"Korea, South",O2,17
"Korea, South",O3,10
"Korea, South",P1,248
"Korea, South",P3,20
"Korea, South",R1,17
"Korea, South",R2,18
Kosovo,A1,2
Kosovo,A2,10
Kosovo,B1/B2,749
Kosovo,E2,1
Kosovo,F1,2
Kosovo,F2,2
Kosovo,G2,3
Kosovo,G4,5
Kosovo,H1B,1
Kosovo,I,2
Kosovo,J1,7
Kosovo,K1,12
Kosovo,O1,1
Kosovo,O2,3
Kosovo,P3,5
Kuwait,A2,58
Kuwait,B1/B2,"1,181"
Kuwait,C1/D,15
Kuwait,F1,82
Kuwait,F2,7
Kuwait,G2,6
Kuwait,H1B,4
Kuwait,J1,6
Kuwait,J2,3
Kuwait,K1,1
Kuwait,L1,1
Kyrgyzstan,A1,1
Kyrgyzstan,A2,10
Kyrgyzstan,B1/B2,561
Kyrgyzstan,C1,12
Kyrgyzstan,D,12
Kyrgyzstan,F1,18
Kyrgyzstan,G1,8
Kyrgyzstan,G4,1
Kyrgyzstan,H1B,3
Kyrgyzstan,H4,2
Kyrgyzstan,J1,5
Kyrgyzstan,K1,2
Kyrgyzstan,K2,1
Kyrgyzstan,L2,1
Kyrgyzstan,P1,1
Laos,A1,2
Laos,B1/B2,94
Laos,F1,8
Laos,F2,2
Laos,G1,2
Laos,G2,1
Laos,G4,1
Laos,J1,5
Laos,K1,6
Laos,K2,1
Latvia,A2,9
Latvia,B1/B2,56
Latvia,C1/D,89
Latvia,E2,3
Latvia,F1,4
Latvia,G1,3
Latvia,G2,5
Latvia,G4,8
Latvia,H1B,2
Latvia,H2B,1
Latvia,H4,1
Latvia,J1,8
Latvia,J2,3
Latvia,L1,4
Latvia,L2,4
Latvia,M1,1
Latvia,NATO5,3
Latvia,O1,3
Latvia,O2,1
Latvia,P1,5
Latvia,P4,1
Lebanon,A2,9
Lebanon,B1,3
Lebanon,B1/B2,"1,224"
Lebanon,C1,1
Lebanon,C1/D,35
Lebanon,F1,7
Lebanon,G4,10
Lebanon,H1B,13
Lebanon,I,2
Lebanon,J1,16
Lebanon,J2,2
Lebanon,K1,20
Lebanon,L1,8
Lebanon,L2,5
Lebanon,O1,3
Lebanon,O2,1
Lebanon,P3,8
Lebanon,R1,1
Lebanon,TD,1
Lesotho,A2,2
Lesotho,B1/B2,17
Lesotho,C1/D,1
Lesotho,F1,1
Lesotho,G1,2
Lesotho,G2,4
Lesotho,G4,6
Lesotho,H2A,1
Lesotho,J1,2
Liberia,A1,6
Liberia,A2,10
Liberia,B1/B2,186
Liberia,C1/D,2
Liberia,F1,3
Liberia,G1,9
Liberia,G4,6
Liberia,I,1
Liberia,K1,15
Liberia,K2,4
Liberia,L1,1
Libya,A1,10
Libya,A2,4
Libya,B1/B2,113
Libya,D,4
Libya,F1,5
Libya,F2,1
Libya,G1,7
Libya,G2,7
Libya,G4,4
Libya,H4,2
Libya,J1,2
Libya,K1,1
Liechtenstein,A2,1
Liechtenstein,B1/B2,2
Liechtenstein,H1B,1
Lithuania,A1,1
Lithuania,A2,7
Lithuania,B1,4
Lithuania,B1/B2,45
Lithuania,B2,1
Lithuania,C1/D,23
Lithuania,E2,7
Lithuania,F1,5
Lithuania,G2,1
Lithuania,G4,1
Lithuania,H1B,2
Lithuania,H2B,1
Lithuania,H4,1
Lithuania,J1,4
Lithuania,J2,3
Lithuania,K1,3
Lithuania,L1,4
Lithuania,L2,1
Lithuania,NATO2,19
Lithuania,O1,3
Lithuania,O2,3
Lithuania,P1,3
Luxembourg,A2,3
Luxembourg,B1/B2,11
Luxembourg,C1/D,5
Luxembourg,E2,1
Luxembourg,F1,2
Luxembourg,H1B,1
Luxembourg,H4,1
Luxembourg,J1,2
Luxembourg,O1,2
Luxembourg,O3,1
Macau S.A.R.,B1/B2,145
Macau S.A.R.,F1,3
Macau S.A.R.,F2,2
Macau S.A.R.,K1,1
Madagascar,A2,5
Madagascar,B1/B2,114
Madagascar,C1,56
Madagascar,C1/D,1
Madagascar,D,18
Madagascar,F1,6
Madagascar,G2,5
Madagascar,G4,10
Madagascar,H1B,1
Madagascar,H4,1
Madagascar,J1,6
Madagascar,J2,1
Madagascar,K1,1
Madagascar,L1,1
Madagascar,L2,1
Madagascar,R1,1
Malawi,A2,33
Malawi,B1,2
Malawi,B1/B2,222
Malawi,C1/D,4
Malawi,C3,4
Malawi,F1,13
Malawi,F2,7
Malawi,G2,1
Malawi,G4,11
Malawi,H1B,1
Malawi,J1,3
Malawi,J2,3
Malaysia,A1,10
Malaysia,A2,81
Malaysia,B1,167
Malaysia,B1/B2,"2,786"
Malaysia,B2,1
Malaysia,C1,1
Malaysia,C1/D,266
Malaysia,F1,40
Malaysia,F2,5
Malaysia,G2,6
Malaysia,G4,9
Malaysia,H1B,22
Malaysia,H4,3
Malaysia,I,12
Malaysia,J1,133
Malaysia,J2,1
Malaysia,K1,5
Malaysia,K2,1
Malaysia,L1,35
Malaysia,L2,14
Malaysia,M1,2
Malaysia,O1,3
Malaysia,O2,1
Malaysia,P1,2
Malaysia,R1,1
Maldives,A2,4
Maldives,B1/B2,63
Maldives,F1,1
Maldives,G2,2
Maldives,G4,1
Maldives,M1,13
Maldives,M2,1
Mali,A2,2
Mali,B1/B2,186
Mali,F1,4
Mali,G1,1
Mali,G2,1
Mali,G4,1
Mali,H1B,1
Mali,I,1
Mali,J2,1
Mali,K1,1
Mali,O1,1
Malta,A1,4
Malta,A2,11
Malta,B1,1
Malta,B1/B2,15
Malta,C1/D,5
Malta,G4,1
Malta,L1,1
Malta,L2,1
Marshall Islands,A1,1
Marshall Islands,B1/B2,1
Marshall Islands,C1,3
Mauritania,A1,2
Mauritania,A2,5
Mauritania,A3,1
Mauritania,B1/B2,49
Mauritania,F1,3
Mauritania,G1,7
Mauritania,G2,1
Mauritania,G4,2
Mauritania,G5,1
Mauritania,J1,2
Mauritania,O1,1
Mauritius,A1,2
Mauritius,A2,5
Mauritius,B1/B2,172
Mauritius,C1,1
Mauritius,C1/D,130
Mauritius,G2,7
Mauritius,G4,1
Mauritius,H2B,14
Mauritius,J1,7
Mauritius,K1,2
Mauritius,L1,1
Mauritius,O1,1
Mauritius,O3,2
Mexico,A1,24
Mexico,A2,119
Mexico,A3,1
Mexico,B1,268
Mexico,B1/B2,"1,707"
Mexico,B2,6
Mexico,BBBCC,"166,953"
Mexico,BBBCV,"3,771"
Mexico,C1,10
Mexico,C1/D,313
Mexico,CW1,1
Mexico,CW2,2
Mexico,E1,39
Mexico,E2,128
Mexico,F1,157
Mexico,F2,22
Mexico,G1,9
Mexico,G4,29
Mexico,H1B,215
Mexico,H2A,"15,089"
Mexico,H2B,"10,356"
Mexico,H3,51
Mexico,H4,339
Mexico,I,64
Mexico,J1,289
Mexico,J2,16
Mexico,K1,330
Mexico,K2,81
Mexico,L1,242
Mexico,L2,289
Mexico,M1,39
Mexico,O1,65
Mexico,O2,198
Mexico,O3,36
Mexico,P1,580
Mexico,P3,91
Mexico,P4,18
Mexico,Q1,13
Mexico,R1,31
Mexico,R2,8
Mexico,T2,5
Mexico,T3,13
Mexico,TD,"1,294"
Mexico,TN,"2,055"
Mexico,U1,13
Mexico,U2,5
Mexico,U3,43
Mexico,U5,1
"Micronesia, Federated States of",G4,1
Moldova,A1,1
Moldova,A2,13
Moldova,B1,4
Moldova,B1/B2,274
Moldova,C1/D,6
Moldova,E2,2
Moldova,F1,4
Moldova,G2,3
Moldova,G4,2
Moldova,H1B,1
Moldova,K1,4
Moldova,L1,1
Moldova,L2,1
Moldova,O1,1
Moldova,O3,3
Moldova,P1,6
Monaco,A1,2
Monaco,A2,2
Monaco,A3,1
Monaco,G1,1
Mongolia,A1,2
Mongolia,A2,5
Mongolia,B1,3
Mongolia,B1/B2,"1,221"
Mongolia,B2,2
Mongolia,C1,3
Mongolia,C1/D,2
Mongolia,E2,23
Mongolia,F1,7
Mongolia,F2,11
Mongolia,G2,7
Mongolia,G4,2
Mongolia,H1B,7
Mongolia,H2B,1
Mongolia,H3,1
Mongolia,I,3
Mongolia,J1,10
Mongolia,J2,2
Mongolia,K1,3
Mongolia,K2,1
Mongolia,L1,1
Mongolia,L2,1
Mongolia,M1,1
Mongolia,O1,3
Mongolia,O3,6
Mongolia,P1,15
Mongolia,P4,11
Mongolia,R1,2
Mongolia,R2,3
Montenegro,A1,1
Montenegro,A2,12
Montenegro,B1,2
Montenegro,B1/B2,259
Montenegro,C1/D,141
Montenegro,F1,3
Montenegro,H1B,3
Montenegro,H2B,5
Montenegro,J1,5
Montenegro,K1,2
Montenegro,P1,1
Morocco,A2,57
Morocco,B1,5
Morocco,B1/B2,"2,696"
Morocco,C1,2
Morocco,C1/D,116
Morocco,E2,4
Morocco,F1,45
Morocco,F2,3
Morocco,G2,4
Morocco,G4,7
Morocco,H1B,15
Morocco,I,3
Morocco,J1,37
Morocco,J2,2
Morocco,K1,9
Morocco,K2,3
Morocco,O1,1
Morocco,P1,4
Morocco,P3,1
Mozambique,A2,19
Mozambique,B1,5
Mozambique,B1/B2,134
Mozambique,B2,1
Mozambique,C1,14
Mozambique,F1,2
Mozambique,G1,6
Mozambique,G2,8
Mozambique,G4,14
Mozambique,H2A,1
Mozambique,H2B,2
Mozambique,H4,1
Mozambique,J1,7
Mozambique,L1,1
Mozambique,L2,2
Mozambique,M1,2
Mozambique,O1,1
Namibia,B1,1
Namibia,B1/B2,78
Namibia,C1/D,6
Namibia,G2,4
Namibia,G4,1
Namibia,J1,1
Namibia,P1,1
Nauru,B1,2
Nauru,C1/D,1
Nepal,A1,9
Nepal,A2,13
Nepal,A3,1
Nepal,B1,5
Nepal,B1/B2,"2,076"
Nepal,C1,14
Nepal,C1/D,18
Nepal,CW1,1
Nepal,CW2,1
Nepal,F1,508
Nepal,F2,26
Nepal,G1,6
Nepal,G2,17
Nepal,G4,28
Nepal,H1B,90
Nepal,H4,26
Nepal,I,1
Nepal,J1,65
Nepal,J2,14
Nepal,K1,19
Nepal,K2,2
Nepal,L1,7
Nepal,L2,3
Nepal,M1,4
Nepal,O1,1
Nepal,P3,6
Nepal,R1,2
Nepal,R2,1
Nepal,U2,1
Nepal,U3,1
Netherlands,A1,6
Netherlands,A2,38
Netherlands,B1,55
Netherlands,B1/B2,580
Netherlands,B2,1
Netherlands,C1/D,158
Netherlands,E2,16
Netherlands,F1,28
Netherlands,F2,4
Netherlands,G1,5
Netherlands,G2,2
Netherlands,G3,1
Netherlands,G4,21
Netherlands,H1B,23
Netherlands,H2A,1
Netherlands,H2B,3
Netherlands,H4,9
Netherlands,I,5
Netherlands,J1,75
Netherlands,J2,4
Netherlands,K1,10
Netherlands,K2,1
Netherlands,L1,71
Netherlands,L2,45
Netherlands,M1,3
Netherlands,NATO2,10
Netherlands,NATO4,2
Netherlands,NATO6,64
Netherlands,O1,28
Netherlands,O2,9
Netherlands,O3,1
Netherlands,P1,9
Netherlands,P3,1
Netherlands,P4,1
Netherlands,Q1,2
Netherlands,R1,3
New Zealand,A1,4
New Zealand,A2,119
New Zealand,B1,3
New Zealand,B1/B2,163
New Zealand,C1/D,96
New Zealand,C3,103
New Zealand,E2,4
New Zealand,E3D,3
New Zealand,F1,12
New Zealand,F2,3
New Zealand,G1,1
New Zealand,G2,3
New Zealand,G4,3
New Zealand,H1B,10
New Zealand,H2B,4
New Zealand,H4,1
New Zealand,I,5
New Zealand,J1,24
New Zealand,J2,2
New Zealand,K1,8
New Zealand,K2,2
New Zealand,L1,7
New Zealand,L2,8
New Zealand,O1,20
New Zealand,O2,10
New Zealand,P1,25
New Zealand,R1,3
New Zealand,R2,1
Nicaragua,A1,3
Nicaragua,B1,83
Nicaragua,B1/B2,"1,475"
Nicaragua,B2,1
Nicaragua,C1,7
Nicaragua,C1/D,23
Nicaragua,F1,4
Nicaragua,G2,1
Nicaragua,G4,6
Nicaragua,H1B,2
Nicaragua,H2A,25
Nicaragua,H2B,1
Nicaragua,H4,2
Nicaragua,J1,3
Nicaragua,J2,2
Nicaragua,K1,9
Nicaragua,K2,5
Nicaragua,R1,2
Nicaragua,T3,2
Nicaragua,TD,3
Nicaragua,U3,1
Niger,B1,4
Niger,B1/B2,29
Niger,G1,2
Niger,G4,4
Niger,J1,1
Nigeria,A1,40
Nigeria,A2,153
Nigeria,B1,4
Nigeria,B1/B2,"6,237"
Nigeria,C1,3
Nigeria,C1/D,28
Nigeria,F1,252
Nigeria,F2,88
Nigeria,G1,20
Nigeria,G2,63
Nigeria,G4,44
Nigeria,H1B,73
Nigeria,H4,58
Nigeria,I,5
Nigeria,J1,43
Nigeria,J2,13
Nigeria,K1,47
Nigeria,K2,2
Nigeria,L1,17
Nigeria,L2,14
Nigeria,M1,11
Nigeria,O1,15
Nigeria,O2,2
Nigeria,O3,3
Nigeria,P1,4
Nigeria,P3,2
Nigeria,R1,9
Nigeria,R2,1
*Non-Nationality Based Issuances,B1/B2,159
*Non-Nationality Based Issuances,C1/D,17
*Non-Nationality Based Issuances,E2,1
*Non-Nationality Based Issuances,F1,1
*Non-Nationality Based Issuances,G4,6
