Nonimmigrant Visa Issuances by Nationality                                                      March 2024 (FY 2024),,
Nationality,Visa Class,Issuances
Germany,B1/B2,"2,321"
Germany,C1,1
Germany,C1/D,618
Germany,C3,5
Germany,E1,20
Germany,E2,296
Germany,F1,164
Germany,F2,3
Germany,G1,5
Germany,G2,15
Germany,G3,3
Germany,G4,40
Germany,H1B,40
Germany,H2A,2
Germany,H4,7
Germany,I,62
Germany,J1,647
Germany,J2,32
Germany,K1,21
Germany,K2,1
Germany,L1,218
Germany,L2,141
Germany,M1,21
Germany,NATO2,77
Germany,NATO4,3
Germany,NATO6,94
Germany,O1,49
Germany,O2,24
Germany,O3,5
Germany,P1,200
Germany,P3,6
Germany,P4,2
Germany,Q1,4
Germany,R1,3
Germany,R2,2
Germany,TD,1
Ghana,A1,4
Ghana,A2,137
Ghana,B1,6
Ghana,B1/B2,"1,909"
Ghana,B2,2
Ghana,C1,1
Ghana,C1/D,80
Ghana,C2,2
Ghana,F1,101
Ghana,F2,32
Ghana,G1,1
Ghana,G2,10
Ghana,G4,13
Ghana,H1B,52
Ghana,H4,56
Ghana,I,6
Ghana,J1,125
Ghana,J2,135
Ghana,K1,132
Ghana,K2,6
Ghana,L1,3
Ghana,L2,3
Ghana,O1,1
Ghana,O2,1
Ghana,P1,2
Ghana,R1,14
Ghana,R2,5
Gibraltar,B1/B2,1
Gibraltar,J1,2
Great Britain and Northern Ireland,A1,14
Great Britain and Northern Ireland,A2,509
Great Britain and Northern Ireland,B1,143
Great Britain and Northern Ireland,B1/B2,"2,154"
Great Britain and Northern Ireland,B2,4
Great Britain and Northern Ireland,C1/D,723
Great Britain and Northern Ireland,C3,17
Great Britain and Northern Ireland,E1,16
Great Britain and Northern Ireland,E2,238
Great Britain and Northern Ireland,E3D,6
Great Britain and Northern Ireland,F1,103
Great Britain and Northern Ireland,F2,7
Great Britain and Northern Ireland,G1,5
Great Britain and Northern Ireland,G2,23
Great Britain and Northern Ireland,G4,50
Great Britain and Northern Ireland,H1B,72
Great Britain and Northern Ireland,H2A,37
Great Britain and Northern Ireland,H2B,7
Great Britain and Northern Ireland,H3,1
Great Britain and Northern Ireland,H4,41
Great Britain and Northern Ireland,I,171
Great Britain and Northern Ireland,J1,"4,028"
Great Britain and Northern Ireland,J2,14
Great Britain and Northern Ireland,K1,93
Great Britain and Northern Ireland,L1,343
Great Britain and Northern Ireland,L2,199
Great Britain and Northern Ireland,M1,52
Great Britain and Northern Ireland,NATO2,80
Great Britain and Northern Ireland,NATO6,3
Great Britain and Northern Ireland,O1,208
Great Britain and Northern Ireland,O2,309
Great Britain and Northern Ireland,O3,33
Great Britain and Northern Ireland,P1,183
Great Britain and Northern Ireland,P2,8
Great Britain and Northern Ireland,P3,3
Great Britain and Northern Ireland,P4,14
Great Britain and Northern Ireland,Q1,12
Great Britain and Northern Ireland,R1,13
Great Britain and Northern Ireland,R2,8
Great Britain and Northern Ireland,TD,2
Greece,A1,1
Greece,A2,36
Greece,B1,5
Greece,B1/B2,154
Greece,C1,1
Greece,C1/D,186
Greece,E1,1
Greece,F1,11
Greece,F2,1
Greece,G2,6
Greece,G4,3
Greece,H1B,14
Greece,H2B,1
Greece,H4,4
Greece,I,1
Greece,J1,35
Greece,J2,3
Greece,K1,5
Greece,L1,13
Greece,L2,4
Greece,NATO2,25
Greece,NATO4,3
Greece,O1,6
Greece,O2,5
Greece,P1,7
Greece,P3,19
Greece,R1,1
Grenada,A1,1
Grenada,A2,3
Grenada,B1/B2,298
Grenada,C1/D,7
Grenada,F1,2
Grenada,O1,1
Guatemala,A1,4
Guatemala,A2,25
Guatemala,B1,6
Guatemala,B1/B2,"6,246"
Guatemala,B2,2
Guatemala,C1,3
Guatemala,C1/D,9
Guatemala,C3,24
Guatemala,E2,1
Guatemala,F1,41
Guatemala,G2,6
Guatemala,G4,2
Guatemala,H1B,2
Guatemala,H2A,514
Guatemala,H2B,"1,498"
Guatemala,H4,4
Guatemala,I,4
Guatemala,J1,26
Guatemala,J2,2
Guatemala,K1,20
Guatemala,K2,3
Guatemala,M1,2
Guatemala,O1,1
Guatemala,P1,20
Guatemala,Q1,1
Guatemala,R1,1
Guatemala,T3,1
Guatemala,T5,1
Guatemala,U2,1
Guatemala,U3,16
Guatemala,U4,2
Guatemala,U5,1
Guinea,A2,2
Guinea,B1/B2,142
Guinea,C1/D,1
Guinea,F1,4
Guinea,G2,32
Guinea,G4,3
Guinea,I,1
Guinea,J1,4
Guinea,J2,1
Guinea,K1,3
Guinea-Bissau,A1,4
Guinea-Bissau,A2,1
Guinea-Bissau,B1/B2,3
Guinea-Bissau,G2,20
Guinea-Bissau,G4,1
Guinea-Bissau,J1,4
Guyana,A2,3
Guyana,B1/B2,"1,976"
Guyana,B2,1
Guyana,C1/D,8
Guyana,C3,5
Guyana,F1,6
Guyana,G1,1
Guyana,G2,1
Guyana,H1B,2
Guyana,H4,2
Guyana,J1,6
Guyana,J2,6
Guyana,K1,8
Guyana,L1,2
Guyana,M1,3
Guyana,R1,1
Haiti,A1,1
Haiti,A2,2
Haiti,B1/B2,499
Haiti,C1,3
Haiti,C1/D,2
Haiti,F1,4
Haiti,G4,9
Haiti,H1B,1
Haiti,J1,3
Haiti,K1,31
Haiti,K2,1
Haiti,L1,1
Haiti,L2,1
Haiti,O1,1
Haiti,P1,1
Haiti,P3,24
Honduras,A1,3
Honduras,A2,55
Honduras,B1,4
Honduras,B1/B2,"2,899"
Honduras,C1,3
Honduras,C1/D,93
Honduras,C3,3
Honduras,E2,7
Honduras,F1,28
Honduras,F2,4
Honduras,G4,3
Honduras,H1B,4
Honduras,H2A,146
Honduras,H2B,891
Honduras,H4,6
Honduras,I,12
Honduras,J1,32
Honduras,J2,1
Honduras,K1,53
Honduras,K2,21
Honduras,L1,6
Honduras,L2,7
Honduras,M1,1
Honduras,P1,5
Honduras,T3,2
Honduras,T4,3
Honduras,T5,2
Honduras,U3,9
Hong Kong S.A.R.,B1,6
Hong Kong S.A.R.,B1/B2,"4,485"
Hong Kong S.A.R.,B2,1
Hong Kong S.A.R.,C1,3
Hong Kong S.A.R.,C1/D,96
Hong Kong S.A.R.,E2,4
Hong Kong S.A.R.,F1,99
Hong Kong S.A.R.,F2,3
Hong Kong S.A.R.,G2,1
Hong Kong S.A.R.,G4,2
Hong Kong S.A.R.,H1B,19
Hong Kong S.A.R.,H4,4
Hong Kong S.A.R.,I,1
Hong Kong S.A.R.,J1,29
Hong Kong S.A.R.,J2,4
Hong Kong S.A.R.,K1,1
Hong Kong S.A.R.,L1,13
Hong Kong S.A.R.,L2,10
Hong Kong S.A.R.,M1,40
Hong Kong S.A.R.,O1,5
Hong Kong S.A.R.,O2,33
Hong Kong S.A.R.,P1,65
Hong Kong S.A.R.,Q1,4
Hungary,A1,1
Hungary,A2,10
Hungary,B1,5
Hungary,B1/B2,382
Hungary,C1/D,28
Hungary,E3D,2
Hungary,F1,18
Hungary,G2,10
Hungary,G4,8
Hungary,H1B,4
Hungary,H2B,4
Hungary,H4,3
Hungary,I,1
Hungary,J1,374
Hungary,J2,2
Hungary,K1,3
Hungary,L1,14
Hungary,L2,8
Hungary,NATO2,31
Hungary,NATO4,1
Hungary,O1,3
Hungary,O2,1
Hungary,P1,7
Hungary,P3,1
Iceland,A2,1
Iceland,B1/B2,69
Iceland,C1/D,50
Iceland,F1,2
Iceland,G2,1
Iceland,G4,2
Iceland,H1B,1
Iceland,J1,4
Iceland,K1,2
Iceland,O1,2
Iceland,O3,1
Iceland,P1,1
India,A1,5
India,A2,80
India,A3,17
India,B1,40
India,B1/B2,"90,642"
India,B2,12
India,C1,96
India,C1/D,"5,692"
India,C2,5
India,C3,1
India,E2,11
India,E3D,6
India,F1,640
India,F2,144
India,G1,2
India,G2,15
India,G4,115
India,H1B,"17,702"
India,H3,9
India,H4,"11,340"
India,I,9
India,J1,890
India,J2,269
India,K1,101
India,K2,8
India,L1,"1,682"
India,L2,"2,095"
India,M1,75
India,M2,1
India,O1,118
India,O2,52
India,O3,32
India,P3,293
India,P4,3
India,R1,76
India,R2,61
India,TD,9
India,U1,1
India,U2,4
India,U3,7
Indonesia,A1,6
Indonesia,A2,202
Indonesia,B1,52
Indonesia,B1/B2,"5,036"
Indonesia,C1,11
Indonesia,C1/D,922
Indonesia,F1,41
Indonesia,F2,3
Indonesia,G1,10
Indonesia,G2,46
Indonesia,G4,34
Indonesia,G5,2
Indonesia,H1B,21
Indonesia,H4,4
Indonesia,I,4
Indonesia,J1,223
Indonesia,J2,14
Indonesia,K1,21
Indonesia,K2,2
Indonesia,L1,8
Indonesia,L2,3
Indonesia,M1,1
Indonesia,O1,3
Indonesia,O3,1
Indonesia,P1,4
Indonesia,P2,1
Indonesia,P3,9
Indonesia,P4,1
Indonesia,R1,3
Indonesia,T2,1
Indonesia,T3,2
Indonesia,TD,1
Iran,B1,2
Iran,B1/B2,"1,240"
Iran,C1/D,1
Iran,E3D,1
Iran,F1,76
Iran,F2,55
Iran,G1,6
Iran,G2,13
Iran,G4,5
Iran,H1B,5
Iran,I,1
Iran,J1,49
Iran,J2,30
Iran,K1,54
Iran,K2,4
Iran,L1,1
Iran,L2,1
Iran,O2,1
Iran,P1,1
Iran,TD,1
Iraq,A1,1
Iraq,A2,54
Iraq,B1/B2,304
Iraq,F1,13
Iraq,G1,1
Iraq,G2,10
Iraq,G4,1
Iraq,H1B,1
Iraq,H4,1
Iraq,J1,16
Iraq,K1,60
Iraq,P3,3
Ireland,A1,2
Ireland,A2,28
Ireland,B1,9
Ireland,B1/B2,222
Ireland,C1,1
Ireland,C1/D,95
Ireland,E1,1
Ireland,E2,10
Ireland,F1,6
Ireland,G1,1
Ireland,G2,4
Ireland,G3,1
Ireland,G4,6
Ireland,H1B,12
Ireland,H2A,33
Ireland,H2B,6
Ireland,H4,2
Ireland,I,11
Ireland,J1,745
Ireland,J2,4
Ireland,K1,3
Ireland,L1,67
Ireland,L2,42
Ireland,M1,1
Ireland,O1,17
Ireland,O2,21
Ireland,O3,3
Ireland,P1,20
Ireland,P3,4
Ireland,R1,1
Israel,A1,31
Israel,A2,280
Israel,B1/B2,"2,990"
Israel,B2,4
Israel,C1/D,63
Israel,C3,1
Israel,E1,44
Israel,E2,79
Israel,E3D,1
Israel,F1,33
Israel,F2,6
Israel,G1,1
Israel,G4,1
Israel,H1B,13
Israel,H4,1
Israel,J1,115
Israel,J2,74
Israel,K1,5
Israel,L1,106
Israel,L2,204
Israel,M1,10
Israel,O1,24
Israel,O2,15
Israel,O3,18
Israel,P1,11
Israel,R1,6
Israel,R2,9
Israel,TD,1
Italy,A1,3
Italy,A2,53
Italy,B1,6
Italy,B1/B2,"1,310"
Italy,C1/D,276
Italy,E1,35
Italy,E2,184
Italy,E3D,2
Italy,F1,136
Italy,F2,4
Italy,G1,1
Italy,G2,28
Italy,G3,1
Italy,G4,57
Italy,H1B,28
Italy,H2A,1
Italy,H2B,4
Italy,H4,3
Italy,I,14
Italy,J1,593
Italy,J2,11
Italy,K1,14
Italy,K2,2
Italy,L1,111
Italy,L2,48
Italy,M1,11
Italy,NATO2,72
Italy,NATO4,4
Italy,NATO6,1
Italy,O1,37
Italy,O2,25
Italy,O3,8
Italy,P1,28
Italy,P3,1
Italy,Q1,14
Italy,R1,3
Jamaica,A1,7
Jamaica,A2,17
Jamaica,B1,19
Jamaica,B1/B2,"7,580"
Jamaica,B2,9
Jamaica,C1,15
Jamaica,C1/D,82
Jamaica,C3,8
Jamaica,F1,18
Jamaica,F2,1
Jamaica,G2,7
Jamaica,G4,8
Jamaica,H1B,23
Jamaica,H2A,597
Jamaica,H2B,"2,506"
Jamaica,H4,19
Jamaica,J1,"2,463"
Jamaica,J2,52
Jamaica,K1,73
Jamaica,K2,22
Jamaica,L1,3
Jamaica,M1,2
Jamaica,O1,2
Jamaica,O2,26
Jamaica,P1,1
Jamaica,P3,2
Jamaica,R1,2
Jamaica,R2,3
Jamaica,T3,1
Japan,A1,19
Japan,A2,285
Japan,B1,13
Japan,B1/B2,446
Japan,C1/D,435
Japan,C3,39
Japan,CW1,3
Japan,CW2,1
Japan,E1,194
Japan,E2,"1,910"
Japan,E3D,2
Japan,F1,357
Japan,F2,41
Japan,G1,4
Japan,G2,11
Japan,G4,27
Japan,H1B,36
Japan,H2A,2
Japan,H3,2
Japan,H4,36
Japan,I,80
Japan,J1,382
Japan,J2,247
Japan,K1,32
Japan,K2,1
Japan,L1,447
Japan,L2,508
Japan,M1,29
Japan,O1,36
Japan,O2,32
Japan,O3,10
Japan,P1,59
Japan,P3,28
Japan,P4,3
Japan,Q1,8
Japan,R1,4
Japan,TD,2
Jordan,A1,2
Jordan,A2,99
Jordan,B1/B2,"2,617"
Jordan,B2,3
Jordan,C1/D,27
Jordan,E2,5
Jordan,E3D,1
Jordan,F1,44
Jordan,F2,16
Jordan,G2,2
Jordan,G4,6
Jordan,H1B,11
Jordan,H4,4
Jordan,J1,99
Jordan,J2,6
Jordan,K1,9
Jordan,L1,7
Jordan,L2,3
Kazakhstan,A2,44
Kazakhstan,B1,4
Kazakhstan,B1/B2,"1,899"
Kazakhstan,C1,5
Kazakhstan,D,9
Kazakhstan,E1,1
Kazakhstan,E2,6
Kazakhstan,F1,39
Kazakhstan,F2,11
Kazakhstan,G2,5
Kazakhstan,G4,7
Kazakhstan,H1B,7
Kazakhstan,H4,3
Kazakhstan,J1,50
Kazakhstan,J2,2
Kazakhstan,K1,3
Kazakhstan,K2,3
Kazakhstan,L1,3
Kazakhstan,L2,5
Kazakhstan,N8,1
Kazakhstan,O1,2
Kazakhstan,P1,1
Kenya,A2,60
Kenya,B1,23
Kenya,B1/B2,"1,136"
Kenya,B2,7
Kenya,C1,1
Kenya,C1/D,104
Kenya,F1,61
Kenya,F2,10
Kenya,G1,7
Kenya,G2,39
Kenya,G4,47
Kenya,H1B,14
Kenya,H4,19
Kenya,I,5
Kenya,J1,56
Kenya,J2,12
Kenya,K1,46
Kenya,K2,10
Kenya,L1,2
Kenya,M1,1
Kenya,R1,7
Kenya,R2,3
Kiribati,A2,1
Kiribati,B1/B2,3
Kiribati,G4,2
Kiribati,J1,1
Kiribati,R1,1
"Korea, North",G3,7
"Korea, South",A1,3
"Korea, South",A2,350
"Korea, South",B1,3
"Korea, South",B1/B2,"1,289"
"Korea, South",C1/D,393
"Korea, South",C3,1
"Korea, South",CW1,21
"Korea, South",E1,7
"Korea, South",E2,603
"Korea, South",E2C,2
"Korea, South",E3D,1
"Korea, South",F1,378
"Korea, South",F2,43
"Korea, South",G2,2
"Korea, South",G4,22
"Korea, South",H1B,122
"Korea, South",H2B,1
"Korea, South",H3,1
"Korea, South",H4,40
"Korea, South",I,10
"Korea, South",J1,369
"Korea, South",J2,163
"Korea, South",K1,16
"Korea, South",K2,1
"Korea, South",L1,188
"Korea, South",L2,212
"Korea, South",M1,8
"Korea, South",O1,36
"Korea, South",O2,30
"Korea, South",O3,9
"Korea, South",P1,171
"Korea, South",P3,11
"Korea, South",R1,23
"Korea, South",R2,23
"Korea, South",TD,3
Kosovo,A1,1
Kosovo,A2,53
Kosovo,B1/B2,612
Kosovo,F1,5
Kosovo,G2,6
Kosovo,G4,4
Kosovo,I,2
Kosovo,J1,236
Kosovo,K1,5
Kosovo,L1,1
Kosovo,P3,6
Kuwait,A1,3
Kuwait,A2,27
Kuwait,B1/B2,983
Kuwait,C1/D,9
Kuwait,F1,29
Kuwait,F2,3
Kuwait,G2,10
Kuwait,G4,3
Kuwait,H1B,1
Kuwait,J1,6
Kuwait,J2,2
Kuwait,O1,1
Kuwait,P3,1
Kyrgyzstan,A2,19
Kyrgyzstan,B1/B2,810
Kyrgyzstan,C1,8
Kyrgyzstan,D,8
Kyrgyzstan,F1,43
Kyrgyzstan,F2,3
Kyrgyzstan,G2,5
Kyrgyzstan,G4,9
Kyrgyzstan,H1B,1
Kyrgyzstan,I,9
Kyrgyzstan,J1,13
Kyrgyzstan,J2,4
Kyrgyzstan,K1,1
Kyrgyzstan,L1,1
Kyrgyzstan,L2,4
Laos,A1,10
Laos,B1,1
Laos,B1/B2,141
Laos,C1,1
Laos,F1,2
Laos,G1,3
Laos,G2,5
Laos,G4,4
Laos,J1,21
Laos,K1,31
Latvia,A1,3
Latvia,A2,10
Latvia,B1/B2,97
Latvia,C1/D,56
Latvia,E2,4
Latvia,G2,9
Latvia,G3,1
Latvia,J1,57
Latvia,J2,3
Latvia,L1,2
Latvia,L2,2
Latvia,NATO2,18
Latvia,NATO4,1
Latvia,NATO5,1
Latvia,NATO6,5
Latvia,O1,2
Latvia,P1,2
Lebanon,A2,8
Lebanon,B1,3
Lebanon,B1/B2,"1,392"
Lebanon,C1/D,33
Lebanon,F1,17
Lebanon,G2,1
Lebanon,G4,5
Lebanon,H1B,3
Lebanon,H4,4
Lebanon,I,2
Lebanon,J1,44
Lebanon,K1,46
Lebanon,K2,1
Lebanon,L1,5
Lebanon,L2,1
Lebanon,M1,1
Lebanon,O1,1
Lebanon,O2,3
Lebanon,O3,1
Lebanon,P3,10
Lebanon,R1,2
Lesotho,B1/B2,18
Lesotho,G1,1
Lesotho,G2,2
Lesotho,G4,4
Lesotho,J1,5
Liberia,A2,7
Liberia,B1/B2,80
Liberia,F1,5
Liberia,G2,26
Liberia,G4,2
Liberia,J1,7
Liberia,K1,15
Liberia,K2,5
Liberia,P3,31
Libya,A2,7
Libya,B1/B2,124
Libya,F1,5
Libya,F2,1
Libya,G1,3
Libya,G2,16
Libya,G4,2
Libya,H1B,1
Libya,J1,4
Libya,R2,2
Liechtenstein,B1/B2,2
Liechtenstein,F1,2
Liechtenstein,J1,2
Lithuania,A2,27
Lithuania,B1,13
Lithuania,B1/B2,40
Lithuania,C1/D,18
Lithuania,E2,3
Lithuania,E3D,1
Lithuania,F1,5
Lithuania,G2,2
Lithuania,G3,1
Lithuania,G4,5
Lithuania,H2B,6
Lithuania,I,1
Lithuania,J1,279
Lithuania,K1,5
Lithuania,K2,1
Lithuania,L1,10
Lithuania,L2,7
Lithuania,NATO1,1
Lithuania,NATO2,21
Lithuania,O1,5
Lithuania,O2,1
Lithuania,P1,1
Lithuania,P3,11
Luxembourg,A1,2
Luxembourg,A2,5
Luxembourg,B1/B2,13
Luxembourg,G1,1
Luxembourg,G2,1
Luxembourg,G4,1
Luxembourg,J1,5
Luxembourg,J2,1
Luxembourg,L1,3
Luxembourg,L2,3
Luxembourg,NATO2,4
Luxembourg,O1,1
Macau S.A.R.,B1/B2,217
Macau S.A.R.,F1,7
Macau S.A.R.,H1B,4
Macau S.A.R.,J1,2
Macau S.A.R.,M1,1
Madagascar,A1,2
Madagascar,A2,6
Madagascar,B1/B2,112
Madagascar,C1,74
Madagascar,D,30
Madagascar,F1,5
Madagascar,G1,5
Madagascar,G2,11
Madagascar,G4,18
Madagascar,J1,12
Madagascar,K1,3
Madagascar,O1,1
Madagascar,Q1,2
Madagascar,T3,1
Malawi,A2,15
Malawi,B1,1
Malawi,B1/B2,152
Malawi,C1/D,2
Malawi,F1,21
Malawi,F2,3
Malawi,G2,19
Malawi,G4,13
Malawi,H1B,2
Malawi,J1,8
Malawi,L1,1
Malaysia,A1,18
Malaysia,A2,61
Malaysia,A3,2
Malaysia,B1,95
Malaysia,B1/B2,"2,866"
Malaysia,C1,4
Malaysia,C1/D,255
Malaysia,E2,1
Malaysia,F1,29
Malaysia,G2,11
Malaysia,G4,6
Malaysia,H1B,25
Malaysia,H3,1
Malaysia,H4,6
Malaysia,J1,344
Malaysia,J2,5
Malaysia,K1,3
Malaysia,K2,1
Malaysia,L1,39
Malaysia,L2,21
Malaysia,M1,4
Malaysia,O1,2
Malaysia,O2,5
Maldives,A2,5
Maldives,B1/B2,4
Maldives,C1/D,1
Maldives,G2,6
Maldives,J1,1
Mali,B1/B2,257
Mali,C2,1
Mali,F1,6
Mali,G1,1
Mali,G2,18
Mali,G4,5
Mali,H1B,1
Mali,I,1
Mali,J1,1
Mali,K1,1
Mali,P3,2
Malta,A2,2
Malta,B1/B2,5
Malta,C1/D,7
Malta,F1,1
Malta,F2,1
Malta,G1,2
Malta,G2,5
Malta,G4,1
Malta,J1,2
Malta,O1,2
Marshall Islands,C3,1
Marshall Islands,G2,1
Marshall Islands,J1,1
Mauritania,A1,6
Mauritania,A2,6
Mauritania,B1,1
Mauritania,B1/B2,55
Mauritania,F1,1
Mauritania,G1,5
Mauritania,G2,9
Mauritania,G4,3
Mauritania,H4,2
Mauritius,A1,3
Mauritius,A2,2
Mauritius,B1/B2,187
Mauritius,C1/D,106
Mauritius,F1,1
Mauritius,G2,2
Mauritius,G4,5
Mauritius,H1B,1
Mauritius,H2B,3
Mauritius,J1,10
Mauritius,K1,1
Mexico,A1,17
Mexico,A2,197
Mexico,A3,1
Mexico,B1,361
Mexico,B1/B2,"1,692"
Mexico,B2,3
Mexico,BBBCC,"136,641"
Mexico,BBBCV,"3,573"
Mexico,C1,11
Mexico,C1/D,394
Mexico,C3,1
Mexico,D,4
Mexico,E1,15
Mexico,E2,115
Mexico,F1,182
Mexico,F2,11
Mexico,G2,3
Mexico,G4,21
Mexico,H1B,104
Mexico,H2A,"36,457"
Mexico,H2B,"14,647"
Mexico,H3,12
Mexico,H4,667
Mexico,I,83
Mexico,J1,"2,930"
Mexico,J2,11
Mexico,K1,274
Mexico,K2,61
Mexico,K3,1
Mexico,L1,274
Mexico,L2,317
Mexico,M1,15
Mexico,O1,71
Mexico,O2,244
Mexico,O3,19
Mexico,P1,343
Mexico,P3,37
Mexico,P4,4
Mexico,Q1,20
Mexico,R1,24
Mexico,R2,1
Mexico,T2,2
Mexico,T3,8
Mexico,TD,832
Mexico,TN,"1,091"
Mexico,U1,10
Mexico,U2,4
Mexico,U3,32
Mexico,U4,2
Moldova,A1,4
Moldova,A2,36
Moldova,B1/B2,304
Moldova,C1/D,12
Moldova,G2,5
Moldova,G4,1
Moldova,J1,73
Moldova,K1,1
Moldova,O3,1
Monaco,J1,1
Monaco,O1,1
Mongolia,A1,1
Mongolia,A2,64
Mongolia,B1/B2,"1,239"
Mongolia,C1,2
Mongolia,C1/D,2
Mongolia,E2,4
Mongolia,F1,13
Mongolia,F2,7
Mongolia,G2,18
Mongolia,G4,8
Mongolia,H1B,1
Mongolia,H4,2
Mongolia,J1,648
Mongolia,J2,3
Mongolia,K1,1
Mongolia,L1,1
Mongolia,P1,3
Mongolia,P3,1
Montenegro,A1,1
Montenegro,A2,20
Montenegro,B1,2
Montenegro,B1/B2,376
Montenegro,C1/D,137
Montenegro,F1,2
Montenegro,G2,7
Montenegro,H1B,1
Montenegro,H2B,13
Montenegro,J1,104
Montenegro,K1,1
Montenegro,P1,1
Morocco,A1,1
Morocco,A2,77
Morocco,A3,2
Morocco,B1,3
Morocco,B1/B2,"2,726"
Morocco,C1,1
Morocco,C1/D,76
Morocco,E2,2
Morocco,F1,18
Morocco,F2,5
Morocco,G1,5
Morocco,G2,37
Morocco,G4,14
Morocco,H1B,1
Morocco,H4,1
Morocco,I,3
Morocco,J1,40
Morocco,J2,2
Morocco,K1,15
Morocco,L1,4
Morocco,L2,6
Morocco,M1,1
Morocco,P1,1
Morocco,TD,1
Mozambique,A1,12
Mozambique,A2,31
Mozambique,B1/B2,106
Mozambique,B2,2
Mozambique,C1/D,1
Mozambique,F1,3
Mozambique,G1,2
Mozambique,G2,8
Mozambique,G4,10
Mozambique,H1B,1
Mozambique,I,1
Mozambique,J1,6
Mozambique,K1,1
Namibia,A1,1
Namibia,A2,4
Namibia,B1,7
Namibia,B1/B2,92
Namibia,C1/D,4
Namibia,F1,2
Namibia,G2,4
Namibia,G4,2
Namibia,H2B,1
Namibia,J1,11
Nepal,A1,5
Nepal,A2,19
Nepal,A3,3
Nepal,B1,3
Nepal,B1/B2,"2,089"
Nepal,B2,2
Nepal,C1,15
Nepal,C1/D,37
Nepal,C2,8
Nepal,E2,1
Nepal,F1,395
Nepal,F2,15
Nepal,G2,15
Nepal,G4,48
Nepal,H1B,56
Nepal,H4,27
Nepal,J1,56
Nepal,J2,4
Nepal,K1,32
Nepal,K2,3
Nepal,L1,3
Nepal,L2,3
Nepal,M1,1
Nepal,O1,1
Nepal,U3,1
Netherlands,A1,3
Netherlands,A2,41
Netherlands,B1,32
Netherlands,B1/B2,525
Netherlands,C1/D,97
Netherlands,E1,7
Netherlands,E2,37
Netherlands,F1,30
Netherlands,G1,4
Netherlands,G2,10
Netherlands,G4,17
Netherlands,H1B,14
Netherlands,H2A,5
Netherlands,H2B,3
Netherlands,H4,4
Netherlands,I,11
Netherlands,J1,125
Netherlands,J2,2
Netherlands,K1,16
Netherlands,L1,83
Netherlands,L2,42
Netherlands,M1,2
Netherlands,NATO2,7
Netherlands,NATO4,2
Netherlands,NATO6,22
Netherlands,O1,20
Netherlands,O2,17
Netherlands,O3,1
Netherlands,P1,25
New Zealand,A1,2
New Zealand,A2,105
New Zealand,B1,2
New Zealand,B1/B2,240
New Zealand,C1,2
New Zealand,C1/D,64
New Zealand,C3,27
New Zealand,E1,3
New Zealand,E2,6
New Zealand,E3D,7
New Zealand,F1,15
New Zealand,G1,2
New Zealand,G2,7
New Zealand,G4,8
New Zealand,H1B,10
New Zealand,H2A,21
New Zealand,H4,4
New Zealand,I,6
New Zealand,J1,242
New Zealand,J2,3
New Zealand,K1,6
New Zealand,L1,26
New Zealand,L2,10
New Zealand,O1,18
New Zealand,O2,14
New Zealand,O3,2
New Zealand,P1,11
New Zealand,P3,1
New Zealand,R1,4
New Zealand,R2,3
Nicaragua,A1,2
Nicaragua,B1,53
Nicaragua,B1/B2,"1,296"
Nicaragua,C1,44
Nicaragua,C1/D,78
Nicaragua,F1,11
Nicaragua,G4,5
Nicaragua,H1B,1
Nicaragua,H2A,133
Nicaragua,H2B,5
Nicaragua,I,1
Nicaragua,J1,4
Nicaragua,J2,1
Nicaragua,K1,13
Nicaragua,K2,3
Nicaragua,L1,1
Nicaragua,L2,3
Nicaragua,P1,3
Niger,B1,3
Niger,B1/B2,98
Niger,F1,6
Niger,G1,14
Niger,G4,9
Niger,J1,1
Niger,K1,1
Nigeria,A1,21
Nigeria,A2,66
Nigeria,B1,13
Nigeria,B1/B2,"7,017"
Nigeria,B2,2
Nigeria,C1,8
Nigeria,C1/D,17
Nigeria,C2,18
Nigeria,C3,1
Nigeria,F1,213
Nigeria,F2,24
Nigeria,G1,1
Nigeria,G2,21
Nigeria,G4,44
Nigeria,H1B,63
Nigeria,H4,35
Nigeria,I,6
Nigeria,J1,286
Nigeria,J2,23
Nigeria,K1,80
Nigeria,L1,25
Nigeria,L2,24
Nigeria,M1,4
Nigeria,O1,22
Nigeria,O2,12
Nigeria,O3,21
Nigeria,P1,3
Nigeria,P3,6
Nigeria,P4,1
Nigeria,R1,9
Nigeria,TD,1
*Non-Nationality Based Issuances,B1/B2,171
*Non-Nationality Based Issuances,C1/D,14
*Non-Nationality Based Issuances,F1,1
*Non-Nationality Based Issuances,G4,12
*Non-Nationality Based Issuances,J1,3
*Non-Nationality Based Issuances,K1,6
*Non-Nationality Based Issuances,P3,6
*Non-Nationality Based Issuances,R1,2
North Macedonia,A1,3
North Macedonia,A2,5
North Macedonia,B1,1
North Macedonia,B1/B2,432
North Macedonia,C1/D,12
North Macedonia,E2,1
North Macedonia,F1,1
North Macedonia,G1,4
North Macedonia,G2,9
North Macedonia,H1B,1
North Macedonia,H2A,5
North Macedonia,H2B,8
North Macedonia,J1,254
North Macedonia,J2,1
North Macedonia,K1,5
North Macedonia,NATO1,3
North Macedonia,NATO2,15
North Macedonia,P3,6
Norway,A1,1
Norway,A2,23
Norway,B1,1
Norway,B1/B2,209
Norway,C1/D,84
Norway,C3,1
Norway,E2,5
Norway,F1,12
Norway,G1,2
Norway,G2,8
