Nonimmigrant Visa Issuances by Nationality                                                      October 2024 (FY 2025),,
Nationality,Visa Class,Issuances
"Gambia, The",C1,1
"Gambia, The",C1/D,1
"Gambia, The",F1,7
"Gambia, The",F2,1
"Gambia, The",G2,2
"Gambia, The",G4,5
"Gambia, The",J1,1
"Gambia, The",K1,15
"Gambia, The",K2,2
Georgia,A1,5
Georgia,A2,6
Georgia,B1/B2,"1,301"
Georgia,C1/D,49
Georgia,C3,1
Georgia,E2,1
Georgia,F1,7
Georgia,F2,1
Georgia,G2,12
Georgia,G4,2
Georgia,H1B,5
Georgia,H4,1
Georgia,I,5
Georgia,J1,19
Georgia,J2,4
Georgia,K1,4
Georgia,K2,1
Georgia,L1,4
Georgia,L2,1
Georgia,O1,1
Germany,A1,6
Germany,A2,103
Germany,B1,3
Germany,B1/B2,"2,144"
Germany,B2,8
Germany,C1,1
Germany,C1/D,569
Germany,C3,2
Germany,E1,15
Germany,E2,252
Germany,E3D,2
Germany,F1,135
Germany,G1,1
Germany,G2,30
Germany,G3,3
Germany,G4,52
Germany,H1B,70
Germany,H2A,1
Germany,H3,2
Germany,H4,22
Germany,I,89
Germany,J1,401
Germany,J2,25
Germany,K1,20
Germany,K2,3
Germany,L1,270
Germany,L2,124
Germany,M1,20
Germany,NATO2,27
Germany,NATO4,1
Germany,NATO6,34
Germany,O1,60
Germany,O2,20
Germany,O3,11
Germany,P1,127
Germany,P2,1
Germany,P3,3
Germany,Q1,19
Germany,R1,7
Germany,TD,1
Ghana,A1,3
Ghana,A2,142
Ghana,B1,1
Ghana,B1/B2,"2,021"
Ghana,B2,1
Ghana,C1,3
Ghana,C1/D,30
Ghana,C3,4
Ghana,F1,157
Ghana,F2,51
Ghana,G2,16
Ghana,G4,27
Ghana,H1B,51
Ghana,H4,49
Ghana,I,4
Ghana,J1,38
Ghana,J2,22
Ghana,K1,31
Ghana,K2,9
Ghana,L1,4
Ghana,L2,5
Ghana,M1,1
Ghana,O1,2
Ghana,O2,1
Ghana,P1,2
Ghana,P3,13
Ghana,R1,3
Gibraltar,B1/B2,1
Great Britain and Northern Ireland,A1,5
Great Britain and Northern Ireland,A2,237
Great Britain and Northern Ireland,B1,154
Great Britain and Northern Ireland,B1/B2,"2,867"
Great Britain and Northern Ireland,B2,3
Great Britain and Northern Ireland,C1/D,644
Great Britain and Northern Ireland,C3,7
Great Britain and Northern Ireland,E1,18
Great Britain and Northern Ireland,E2,242
Great Britain and Northern Ireland,E3D,10
Great Britain and Northern Ireland,F1,100
Great Britain and Northern Ireland,G2,30
Great Britain and Northern Ireland,G4,46
Great Britain and Northern Ireland,H1B,152
Great Britain and Northern Ireland,H2B,44
Great Britain and Northern Ireland,H3,1
Great Britain and Northern Ireland,H4,41
Great Britain and Northern Ireland,I,220
Great Britain and Northern Ireland,J1,138
Great Britain and Northern Ireland,J2,13
Great Britain and Northern Ireland,K1,105
Great Britain and Northern Ireland,K2,2
Great Britain and Northern Ireland,L1,413
Great Britain and Northern Ireland,L2,231
Great Britain and Northern Ireland,M1,52
Great Britain and Northern Ireland,NATO2,45
Great Britain and Northern Ireland,NATO4,2
Great Britain and Northern Ireland,NATO6,235
Great Britain and Northern Ireland,O1,247
Great Britain and Northern Ireland,O2,197
Great Britain and Northern Ireland,O3,35
Great Britain and Northern Ireland,P1,142
Great Britain and Northern Ireland,P2,1
Great Britain and Northern Ireland,P3,7
Great Britain and Northern Ireland,P4,1
Great Britain and Northern Ireland,Q1,13
Great Britain and Northern Ireland,R1,15
Great Britain and Northern Ireland,R2,12
Great Britain and Northern Ireland,TD,2
Greece,A1,3
Greece,A2,25
Greece,B1,7
Greece,B1/B2,176
Greece,C1/D,187
Greece,F1,24
Greece,G1,4
Greece,G2,6
Greece,G4,5
Greece,H1B,41
Greece,H2A,1
Greece,H2B,16
Greece,H4,6
Greece,I,16
Greece,J1,45
Greece,J2,4
Greece,K1,4
Greece,L1,9
Greece,L2,3
Greece,NATO2,8
Greece,NATO6,2
Greece,O1,11
Greece,O2,12
Greece,O3,4
Greece,P1,1
Greece,P3,28
Greece,R1,4
Greece,TD,1
Grenada,A2,6
Grenada,B1,1
Grenada,B1/B2,262
Grenada,B2,3
Grenada,C1,1
Grenada,C1/D,4
Grenada,C3,1
Grenada,F1,2
Grenada,G2,1
Grenada,H1B,1
Grenada,J1,2
Grenada,K1,1
Grenada,L1,1
Grenada,P3,1
Guatemala,A1,6
Guatemala,A2,46
Guatemala,B1,8
Guatemala,B1/B2,"7,221"
Guatemala,BBBCC,1
Guatemala,C1,2
Guatemala,C1/D,18
Guatemala,C3,6
Guatemala,F1,33
Guatemala,F2,1
Guatemala,G1,3
Guatemala,G2,3
Guatemala,G4,4
Guatemala,G5,1
Guatemala,H1B,13
Guatemala,H2A,156
Guatemala,H2B,837
Guatemala,H4,7
Guatemala,I,6
Guatemala,J1,21
Guatemala,J2,2
Guatemala,K1,12
Guatemala,K2,7
Guatemala,L1,10
Guatemala,L2,10
Guatemala,M1,5
Guatemala,O1,1
Guatemala,O2,1
Guatemala,P1,4
Guatemala,P3,11
Guatemala,P4,4
Guatemala,R1,5
Guatemala,R2,2
Guatemala,T4,1
Guatemala,U3,6
Guinea,A1,1
Guinea,A2,9
Guinea,B1/B2,250
Guinea,B2,1
Guinea,C1,1
Guinea,F1,4
Guinea,G1,2
Guinea,G2,5
Guinea,G4,5
Guinea,H4,1
Guinea,J1,2
Guinea,K1,12
Guinea,P1,2
Guinea,P3,1
Guinea-Bissau,A2,2
Guinea-Bissau,B1/B2,6
Guinea-Bissau,G2,3
Guinea-Bissau,H1B,1
Guinea-Bissau,J1,1
Guinea-Bissau,P1,1
Guyana,A1,1
Guyana,A2,12
Guyana,B1,4
Guyana,B1/B2,"3,480"
Guyana,B2,6
Guyana,C1,2
Guyana,C1/D,13
Guyana,C3,11
Guyana,F1,6
Guyana,F2,3
Guyana,G4,1
Guyana,I,1
Guyana,J1,6
Guyana,J2,10
Guyana,K1,9
Guyana,K2,2
Guyana,M1,1
Haiti,A1,8
Haiti,A2,43
Haiti,B1,1
Haiti,B1/B2,813
Haiti,B2,1
Haiti,C1,14
Haiti,C1/D,6
Haiti,C2,1
Haiti,C3,13
Haiti,F1,6
Haiti,F2,2
Haiti,G1,3
Haiti,G2,1
Haiti,G4,20
Haiti,H1B,2
Haiti,I,1
Haiti,J1,4
Haiti,J2,3
Haiti,K1,15
Haiti,L1,3
Haiti,L2,2
Haiti,P1,3
Haiti,P3,34
Honduras,A1,2
Honduras,A2,89
Honduras,B1,3
Honduras,B1/B2,"6,911"
Honduras,B2,23
Honduras,C1,8
Honduras,C1/D,74
Honduras,C3,1
Honduras,D,1
Honduras,E2,12
Honduras,F1,31
Honduras,F2,1
Honduras,G4,5
Honduras,H1B,17
Honduras,H2A,100
Honduras,H2B,494
Honduras,H4,5
Honduras,I,4
Honduras,J1,22
Honduras,J2,4
Honduras,K1,38
Honduras,K2,13
Honduras,L1,4
Honduras,L2,3
Honduras,O2,1
Honduras,P1,1
Honduras,T3,1
Honduras,U2,1
Honduras,U3,5
Hong Kong S.A.R.,B1,7
Hong Kong S.A.R.,B1/B2,"3,537"
Hong Kong S.A.R.,C1/D,111
Hong Kong S.A.R.,F1,30
Hong Kong S.A.R.,G4,3
Hong Kong S.A.R.,H1B,21
Hong Kong S.A.R.,H4,6
Hong Kong S.A.R.,J1,16
Hong Kong S.A.R.,J2,1
Hong Kong S.A.R.,K1,3
Hong Kong S.A.R.,K2,1
Hong Kong S.A.R.,L1,8
Hong Kong S.A.R.,L2,3
Hong Kong S.A.R.,M1,8
Hong Kong S.A.R.,O1,6
Hong Kong S.A.R.,O3,1
Hong Kong S.A.R.,R1,1
Hungary,A1,3
Hungary,A2,19
Hungary,B1,11
Hungary,B1/B2,413
Hungary,C1/D,33
Hungary,E2,1
Hungary,F1,4
Hungary,G1,2
Hungary,G2,13
Hungary,G4,5
Hungary,H1B,6
Hungary,H2B,16
Hungary,H4,5
Hungary,I,3
Hungary,J1,31
Hungary,J2,3
Hungary,K1,8
Hungary,L1,12
Hungary,L2,14
Hungary,NATO2,11
Hungary,NATO4,1
Hungary,NATO6,1
Hungary,O1,9
Hungary,O3,1
Hungary,P1,10
Hungary,R1,1
Iceland,A1,2
Iceland,A2,2
Iceland,B1/B2,36
Iceland,B2,1
Iceland,C1/D,18
Iceland,F1,2
Iceland,G2,3
Iceland,G4,1
Iceland,H1B,1
Iceland,H4,1
Iceland,J1,3
Iceland,J2,1
Iceland,K1,1
Iceland,O1,1
Iceland,Q1,1
India,A1,4
India,A2,137
India,A3,21
India,B1,49
India,B1/B2,"86,843"
India,B2,44
India,C1,73
India,C1/D,"4,408"
India,C3,7
India,E2,8
India,E3D,13
India,F1,581
India,F2,118
India,G1,14
India,G2,19
India,G4,102
India,H1B,"13,100"
India,H3,5
India,H4,"8,783"
India,I,18
India,J1,686
India,J2,235
India,K1,62
India,K2,4
India,L1,"1,824"
India,L2,"2,091"
India,M1,42
India,O1,119
India,O2,47
India,O3,41
India,P1,3
India,P3,93
India,P4,1
India,R1,83
India,R2,48
India,T2,1
India,TD,25
India,U2,4
India,U3,4
India,U5,1
Indonesia,A1,12
Indonesia,A2,247
Indonesia,B1,63
Indonesia,B1/B2,"4,012"
Indonesia,B2,4
Indonesia,C1,13
Indonesia,C1/D,"1,378"
Indonesia,C3,4
Indonesia,E3D,2
Indonesia,F1,44
Indonesia,F2,3
Indonesia,G1,9
Indonesia,G2,38
Indonesia,G4,33
Indonesia,H1B,43
Indonesia,H4,4
Indonesia,I,2
Indonesia,J1,315
Indonesia,J2,10
Indonesia,K1,31
Indonesia,K2,2
Indonesia,L1,19
Indonesia,L2,16
Indonesia,M1,1
Indonesia,O1,4
Indonesia,P1,1
Indonesia,R1,2
Iran,A3,1
Iran,B1,2
Iran,B1/B2,"1,202"
Iran,B2,3
Iran,F1,388
Iran,F2,85
Iran,G1,8
Iran,G2,8
Iran,G4,17
Iran,H1B,5
Iran,H4,3
Iran,I,1
Iran,J1,71
Iran,J2,35
Iran,K1,67
Iran,K2,3
Iran,L1,1
Iran,O1,1
Iran,O2,7
Iran,TD,3
Iraq,A1,10
Iraq,A2,37
Iraq,B1,11
Iraq,B1/B2,599
Iraq,B2,38
Iraq,C1,1
Iraq,C1/D,3
Iraq,F1,9
Iraq,F2,8
Iraq,G1,1
Iraq,G2,4
Iraq,G4,3
Iraq,H1B,5
Iraq,H4,5
Iraq,I,5
Iraq,J1,11
Iraq,J2,2
Iraq,K1,51
Iraq,K2,2
Iraq,O1,1
Iraq,P3,3
Ireland,A2,17
Ireland,B1,5
Ireland,B1/B2,253
Ireland,C1/D,89
Ireland,E1,2
Ireland,E2,21
Ireland,F1,19
Ireland,G2,6
Ireland,G4,9
Ireland,H1B,40
Ireland,H2A,1
Ireland,H2B,15
Ireland,H4,3
Ireland,I,37
Ireland,J1,82
Ireland,K1,4
Ireland,L1,69
Ireland,L2,17
Ireland,M1,2
Ireland,NATO6,1
Ireland,O1,22
Ireland,O2,8
Ireland,O3,1
Ireland,P1,23
Ireland,P3,47
Ireland,R1,1
Ireland,TD,1
Israel,A1,7
Israel,A2,196
Israel,B1,4
Israel,B1/B2,"1,738"
Israel,B2,4
Israel,C1/D,50
Israel,C3,1
Israel,E1,17
Israel,E2,45
Israel,E3D,6
Israel,F1,39
Israel,F2,4
Israel,G1,7
Israel,G2,1
Israel,G4,2
Israel,H1B,19
Israel,H4,20
Israel,I,6
Israel,J1,42
Israel,J2,28
Israel,K1,1
Israel,L1,62
Israel,L2,97
Israel,M1,5
Israel,O1,32
Israel,O2,15
Israel,O3,28
Israel,P1,4
Israel,P3,1
Israel,R1,6
Israel,R2,6
Italy,A1,6
Italy,A2,50
Italy,A3,1
Italy,B1,5
Italy,B1/B2,"1,294"
Italy,B2,1
Italy,C1,1
Italy,C1/D,303
Italy,E1,36
Italy,E2,143
Italy,F1,155
Italy,F2,6
Italy,G1,1
Italy,G2,17
Italy,G3,1
Italy,G4,51
Italy,H1B,70
Italy,H2B,33
Italy,H3,2
Italy,H4,8
Italy,I,35
Italy,J1,430
Italy,J2,8
Italy,K1,17
Italy,K2,1
Italy,L1,109
Italy,L2,40
Italy,M1,3
Italy,NATO2,96
Italy,NATO4,4
Italy,NATO6,3
Italy,O1,72
Italy,O2,26
Italy,O3,15
Italy,P1,49
Italy,P3,1
Italy,Q1,24
Italy,R1,8
Jamaica,A2,32
Jamaica,B1,47
Jamaica,B1/B2,"8,007"
Jamaica,B2,5
Jamaica,C1,12
Jamaica,C1/D,81
Jamaica,C3,24
Jamaica,E2,6
Jamaica,F1,52
Jamaica,F2,8
Jamaica,G2,1
Jamaica,G4,8
Jamaica,H1B,55
Jamaica,H2A,18
Jamaica,H2B,612
Jamaica,H4,49
Jamaica,I,6
Jamaica,J1,28
Jamaica,J2,111
Jamaica,K1,62
Jamaica,K2,10
Jamaica,L1,2
Jamaica,L2,3
Jamaica,O1,1
Jamaica,O2,13
Jamaica,O3,4
Jamaica,P3,1
Jamaica,Q1,1
Jamaica,R1,2
Jamaica,R2,3
Jamaica,U3,1
Japan,A1,18
Japan,A2,706
Japan,B1,26
Japan,B1/B2,713
Japan,C1,1
Japan,C1/D,576
Japan,C3,84
Japan,CW1,2
Japan,E1,70
Japan,E2,"1,184"
Japan,E3D,3
Japan,F1,132
Japan,F2,17
Japan,G1,7
Japan,G2,24
Japan,G4,29
Japan,H1B,64
Japan,H2B,1
Japan,H4,36
Japan,I,139
Japan,J1,189
Japan,J2,100
Japan,K1,33
Japan,K2,1
Japan,L1,221
Japan,L2,221
Japan,M1,23
Japan,NATO6,1
Japan,O1,50
Japan,O2,19
Japan,O3,12
Japan,P1,51
Japan,P3,8
Japan,P4,1
Japan,Q1,5
Japan,R1,2
Jordan,A2,129
Jordan,B1,6
Jordan,B1/B2,"2,741"
Jordan,B2,2
Jordan,C1,1
Jordan,C1/D,37
Jordan,E2,7
Jordan,F1,30
Jordan,F2,5
Jordan,G2,1
Jordan,G4,13
Jordan,H1B,34
Jordan,H4,19
Jordan,I,2
Jordan,J1,36
Jordan,J2,17
Jordan,K1,12
Jordan,L1,3
Jordan,L2,8
Jordan,O1,2
Kazakhstan,A2,10
Kazakhstan,B1/B2,"2,135"
Kazakhstan,B2,7
Kazakhstan,C1/D,7
Kazakhstan,D,1
Kazakhstan,E2,8
Kazakhstan,F1,27
Kazakhstan,F2,20
Kazakhstan,G2,11
Kazakhstan,H1B,12
Kazakhstan,H2B,1
Kazakhstan,H4,9
Kazakhstan,I,3
Kazakhstan,J1,22
Kazakhstan,J2,17
Kazakhstan,K1,2
Kazakhstan,L1,9
Kazakhstan,L2,11
Kazakhstan,O3,5
Kazakhstan,P1,3
Kenya,A1,5
Kenya,A2,32
Kenya,B1,41
Kenya,B1/B2,"1,098"
Kenya,B2,143
Kenya,C1,5
Kenya,C1/D,143
Kenya,F1,67
Kenya,F2,18
Kenya,G2,25
Kenya,G4,33
Kenya,H1B,16
Kenya,H4,32
Kenya,I,2
Kenya,J1,16
Kenya,J2,30
Kenya,K1,45
Kenya,K2,4
Kenya,L1,2
Kenya,L2,2
Kenya,M1,2
Kenya,O1,3
Kenya,P4,3
Kenya,R1,7
Kenya,R2,2
Kiribati,B1/B2,3
Kiribati,C3,3
Kiribati,G2,1
Kiribati,J1,3
"Korea, South",A2,563
"Korea, South",B1,3
"Korea, South",B1/B2,"1,047"
"Korea, South",C1/D,439
"Korea, South",C3,5
"Korea, South",CW1,6
"Korea, South",CW2,2
"Korea, South",E1,3
"Korea, South",E2,363
"Korea, South",F1,324
"Korea, South",F2,115
"Korea, South",G2,1
"Korea, South",G4,19
"Korea, South",H1B,236
"Korea, South",H2A,1
"Korea, South",H2B,1
"Korea, South",H3,2
"Korea, South",H4,62
"Korea, South",I,12
"Korea, South",J1,466
"Korea, South",J2,250
"Korea, South",K1,24
"Korea, South",L1,236
"Korea, South",L2,253
"Korea, South",M1,10
"Korea, South",M2,1
"Korea, South",O1,60
"Korea, South",O2,117
"Korea, South",O3,26
"Korea, South",P1,54
"Korea, South",P3,1
"Korea, South",P4,2
"Korea, South",R1,15
"Korea, South",R2,23
"Korea, South",TD,6
Kosovo,A2,7
Kosovo,B1,1
Kosovo,B1/B2,714
Kosovo,B2,10
Kosovo,C1/D,1
Kosovo,G2,9
Kosovo,G4,2
Kosovo,H1B,1
Kosovo,I,1
Kosovo,J1,1
Kosovo,K1,5
Kosovo,L1,1
Kosovo,O1,1
Kosovo,O2,3
Kosovo,P3,9
Kuwait,A2,58
Kuwait,B1/B2,829
Kuwait,C1/D,6
Kuwait,F1,55
Kuwait,F2,14
Kuwait,G2,4
Kuwait,H1B,2
Kuwait,J1,1
Kuwait,O1,1
Kyrgyzstan,A1,3
Kyrgyzstan,A2,2
Kyrgyzstan,B1/B2,887
Kyrgyzstan,C1,21
Kyrgyzstan,D,24
Kyrgyzstan,F1,50
Kyrgyzstan,F2,4
Kyrgyzstan,G2,19
Kyrgyzstan,G4,2
Kyrgyzstan,H1B,1
Kyrgyzstan,J1,9
Kyrgyzstan,K1,3
Kyrgyzstan,L1,1
Kyrgyzstan,L2,4
Kyrgyzstan,M1,2
Kyrgyzstan,P1,4
Laos,A1,5
Laos,A2,4
Laos,B1/B2,37
Laos,F1,1
Laos,G2,13
Laos,G4,2
Laos,I,1
Laos,K1,89
Laos,K2,5
Latvia,A2,7
Latvia,B1,2
Latvia,B1/B2,47
Latvia,C1/D,67
Latvia,E1,3
Latvia,F1,4
Latvia,G1,1
Latvia,G2,5
Latvia,H1B,2
Latvia,H2B,1
Latvia,H4,2
Latvia,I,2
Latvia,J1,10
Latvia,L1,4
Latvia,L2,2
Latvia,NATO2,13
Latvia,NATO6,1
Latvia,O3,1
Latvia,P1,9
Latvia,P4,5
Lebanon,A2,5
Lebanon,A3,1
Lebanon,B1/B2,813
Lebanon,B2,1
Lebanon,C1,1
Lebanon,C1/D,16
Lebanon,E1,1
Lebanon,F1,7
Lebanon,G2,1
Lebanon,G4,8
Lebanon,H1B,5
Lebanon,I,3
Lebanon,J1,12
Lebanon,J2,1
Lebanon,K1,27
Lebanon,K2,2
Lebanon,L1,5
Lebanon,L2,8
Lebanon,O1,1
Lebanon,O3,1
Lesotho,A2,1
Lesotho,B1/B2,12
Lesotho,G1,4
Lesotho,G2,4
Lesotho,G4,3
Lesotho,J1,1
Liberia,A1,9
Liberia,A2,13
Liberia,B1/B2,57
Liberia,B2,1
Liberia,F1,1
Liberia,F2,3
Liberia,G2,4
Liberia,G4,3
Liberia,K1,23
Liberia,K2,4
Libya,A1,10
Libya,A2,5
Libya,B1,9
Libya,B1/B2,269
Libya,B2,1
Libya,D,4
Libya,F1,12
Libya,F2,8
Libya,G1,3
Libya,G2,5
Libya,G4,5
Libya,H1B,4
Libya,H4,1
Libya,J1,3
Libya,J2,1
Libya,O1,2
Liechtenstein,A2,2
Liechtenstein,B1,1
Liechtenstein,C1/D,1
Lithuania,A2,15
Lithuania,B1,5
Lithuania,B1/B2,46
Lithuania,C1/D,16
Lithuania,E2,19
Lithuania,F1,5
Lithuania,G2,4
Lithuania,G4,1
Lithuania,H1B,2
Lithuania,I,1
Lithuania,J1,9
Lithuania,J2,3
Lithuania,K1,3
Lithuania,L1,7
Lithuania,L2,2
Lithuania,NATO2,24
Lithuania,O1,2
Lithuania,O2,1
Lithuania,O3,1
Lithuania,P3,6
Luxembourg,A1,3
Luxembourg,A2,18
Luxembourg,B1/B2,15
Luxembourg,C1/D,2
Luxembourg,F1,1
Luxembourg,G2,2
Luxembourg,G4,4
Luxembourg,H1B,2
Luxembourg,I,1
Luxembourg,J1,1
Luxembourg,L1,3
Luxembourg,L2,4
Luxembourg,O1,1
Luxembourg,O2,1
Luxembourg,P1,2
Macau S.A.R.,B1/B2,143
Macau S.A.R.,C1/D,1
Macau S.A.R.,F1,4
Macau S.A.R.,G2,2
Macau S.A.R.,H1B,1
Macau S.A.R.,J1,1
Madagascar,A1,4
Madagascar,A2,9
Madagascar,B1/B2,102
Madagascar,C1/D,142
Madagascar,F1,10
Madagascar,F2,1
Madagascar,G2,11
Madagascar,G4,13
Madagascar,H4,1
Madagascar,J1,5
Madagascar,K1,1
Madagascar,K2,2
Madagascar,M1,1
Malawi,A1,1
Malawi,A2,11
Malawi,B1,4
Malawi,B1/B2,152
Malawi,B2,3
Malawi,C1,1
Malawi,C1/D,2
Malawi,C3,1
Malawi,F1,12
Malawi,F2,8
Malawi,G2,23
Malawi,G4,7
Malawi,H1B,1
Malawi,O1,1
Malaysia,A2,45
Malaysia,B1,27
Malaysia,B1/B2,"2,040"
Malaysia,B2,2
Malaysia,C1,2
Malaysia,C1/D,204
Malaysia,C4/D3,15
Malaysia,E2,1
Malaysia,E3D,1
Malaysia,F1,21
Malaysia,G2,2
Malaysia,G4,9
Malaysia,H1B,33
Malaysia,H3,2
Malaysia,H4,11
Malaysia,J1,154
Malaysia,J2,4
Malaysia,K1,2
Malaysia,L1,49
Malaysia,L2,12
Malaysia,M1,2
Malaysia,O1,3
Malaysia,O2,2
Malaysia,R1,2
Malaysia,R2,1
Maldives,B1/B2,47
Maldives,C1,1
Maldives,G2,7
Maldives,J1,1
Mali,A2,14
Mali,B1/B2,347
Mali,F1,12
Mali,G2,4
Mali,G4,5
Mali,J1,3
Mali,K1,3
Mali,O1,2
Malta,A2,5
Malta,B1,1
Malta,B1/B2,12
Malta,C1/D,2
Malta,H1B,1
Malta,I,2
Malta,O2,1
Malta,P1,1
Marshall Islands,B1/B2,1
Marshall Islands,B2,2
Marshall Islands,C1,1
Mauritania,A1,2
Mauritania,A2,7
Mauritania,B1,1
Mauritania,B1/B2,99
Mauritania,B2,1
Mauritania,F1,1
Mauritania,G1,3
Mauritania,G2,17
Mauritania,G4,6
Mauritania,I,1
Mauritania,J1,7
Mauritania,L1,2
Mauritania,L2,2
Mauritius,B1/B2,154
Mauritius,C1/D,68
Mauritius,F1,4
Mauritius,G1,1
Mauritius,G2,4
Mauritius,G4,1
Mauritius,H1B,2
Mauritius,H2B,15
Mauritius,J1,13
Mauritius,J2,1
Mauritius,L1,1
Mexico,A1,7
Mexico,A2,149
Mexico,B1,572
Mexico,B1/B2,"2,017"
Mexico,B2,9
Mexico,BBBCC,"204,237"
Mexico,BBBCV,"3,345"
Mexico,C1,8
Mexico,C1/D,400
Mexico,D,2
Mexico,E1,18
Mexico,E2,122
Mexico,E3D,1
Mexico,F1,163
Mexico,F2,24
Mexico,G1,2
Mexico,G2,1
Mexico,G4,27
Mexico,H1B,313
Mexico,H2A,"13,461"
Mexico,H2B,"9,307"
Mexico,H3,27
Mexico,H4,430
Mexico,I,96
Mexico,J1,284
Mexico,J2,22
Mexico,K1,363
Mexico,K2,71
Mexico,L1,292
Mexico,L2,314
Mexico,M1,21
Mexico,O1,73
Mexico,O2,195
Mexico,O3,31
Mexico,P1,489
Mexico,P3,147
Mexico,P4,20
Mexico,Q1,18
Mexico,R1,22
Mexico,R2,4
Mexico,T2,1
Mexico,TD,793
Mexico,TN,"1,089"
Mexico,U1,9
Mexico,U2,4
Mexico,U3,19
Mexico,U4,1
"Micronesia, Federated States of",J1,2
Moldova,A2,10
Moldova,B1/B2,240
Moldova,B2,2
Moldova,C1/D,10
Moldova,E2,1
Moldova,F1,3
Moldova,G2,3
Moldova,G4,3
Moldova,J1,8
Moldova,K1,6
Moldova,K2,2
Moldova,L1,1
Moldova,L2,1
Moldova,O2,1
Moldova,P1,8
Moldova,P3,26
Moldova,TD,1
Monaco,B1/B2,1
Monaco,C1/D,1
Mongolia,A2,20
Mongolia,B1/B2,"1,746"
Mongolia,C1/D,1
Mongolia,E2,7
Mongolia,E3D,1
Mongolia,F1,36
Mongolia,F2,7
Mongolia,G2,34
Mongolia,G4,4
Mongolia,H1B,7
Mongolia,H4,2
Mongolia,I,5
Mongolia,J1,33
Mongolia,J2,4
Mongolia,K1,1
Mongolia,L1,1
Mongolia,M1,2
Mongolia,P4,1
Mongolia,R1,3
Mongolia,TD,1
Montenegro,A1,2
Montenegro,A2,22
Montenegro,B1,2
Montenegro,B1/B2,435
Montenegro,C1/D,207
Montenegro,F1,1
Montenegro,G2,4
Montenegro,H1B,2
Montenegro,J1,3
Montenegro,K1,4
Montenegro,L1,1
Montenegro,NATO2,4
Montenegro,O1,1
Montenegro,P3,2
Morocco,A1,1
Morocco,A2,48
Morocco,A3,2
Morocco,B1,5
Morocco,B1/B2,"2,354"
Morocco,B2,27
Morocco,C1,1
Morocco,C1/D,90
Morocco,E3D,1
Morocco,F1,33
Morocco,G2,5
Morocco,G4,10
Morocco,G5,1
Morocco,H1B,8
Morocco,H4,1
Morocco,I,1
Morocco,J1,9
Morocco,K1,58
Morocco,K2,3
Morocco,L1,2
Morocco,L2,4
Morocco,O1,1
Morocco,O3,1
Morocco,P1,1
Mozambique,A2,9
Mozambique,B1,1
Mozambique,B1/B2,134
Mozambique,B2,1
Mozambique,C1,17
Mozambique,C1/D,1
Mozambique,C3,13
Mozambique,F1,2
Mozambique,G1,9
Mozambique,G2,6
Mozambique,G4,9
Mozambique,J1,9
Mozambique,J2,3
Mozambique,L1,1
Mozambique,L2,3
Mozambique,R1,1
Namibia,A2,6
Namibia,B1,5
Namibia,B1/B2,105
Namibia,C1/D,7
Namibia,F1,2
Namibia,G1,5
Namibia,G2,2
Namibia,G4,1
Namibia,J1,5
Namibia,J2,1
Namibia,K1,1
Nauru,A1,2
Nauru,A2,2
Nauru,B2,1
Nepal,A2,5
Nepal,B1,1
Nepal,B1/B2,"1,669"
Nepal,B2,2
Nepal,C1,6
Nepal,C1/D,36
Nepal,F1,712
Nepal,F2,22
Nepal,G2,6
Nepal,G4,28
Nepal,H1B,128
Nepal,H4,24
Nepal,J1,25
Nepal,J2,13
Nepal,K1,17
Nepal,L1,11
Nepal,L2,6
Nepal,M1,1
Nepal,O1,2
Nepal,O3,2
Nepal,R1,1
Nepal,R2,2
Nepal,TD,2
Nepal,U2,1
Nepal,U3,1
Netherlands,A2,56
Netherlands,B1,66
Netherlands,B1/B2,545
Netherlands,B2,1
Netherlands,C1/D,88
Netherlands,E1,3
Netherlands,E2,15
Netherlands,F1,16
Netherlands,G2,9
Netherlands,G4,11
Netherlands,H1B,17
Netherlands,H4,1
Netherlands,I,13
Netherlands,J1,62
Netherlands,J2,7
Netherlands,K1,13
Netherlands,K2,2
Netherlands,L1,48
Netherlands,L2,27
Netherlands,M1,3
Netherlands,NATO2,3
Netherlands,NATO4,1
Netherlands,NATO6,66
Netherlands,O1,17
Netherlands,O2,10
Netherlands,O3,3
Netherlands,P1,69
Netherlands,Q1,1
New Zealand,A1,4
New Zealand,A2,44
New Zealand,B1,2
New Zealand,B1/B2,275
New Zealand,C1,1
New Zealand,C1/D,115
New Zealand,C3,11
New Zealand,E1,3
New Zealand,E2,8
New Zealand,E3D,3
New Zealand,F1,12
New Zealand,G2,1
New Zealand,G4,8
New Zealand,H1B,18
New Zealand,H2B,9
New Zealand,H4,6
New Zealand,I,5
New Zealand,J1,49
New Zealand,J2,2
New Zealand,K1,5
New Zealand,L1,9
New Zealand,L2,5
New Zealand,M1,1
New Zealand,O1,20
New Zealand,O2,5
New Zealand,O3,3
New Zealand,P1,5
New Zealand,P3,2
New Zealand,R1,6
Nicaragua,B1,41
Nicaragua,B1/B2,"1,718"
Nicaragua,B2,3
Nicaragua,C1,15
Nicaragua,C1/D,108
Nicaragua,C3,1
Nicaragua,F1,13
Nicaragua,G4,6
Nicaragua,H1B,7
Nicaragua,H2A,31
Nicaragua,H2B,1
Nicaragua,H4,6
Nicaragua,I,1
Nicaragua,J1,8
Nicaragua,K1,6
Nicaragua,K2,1
Nicaragua,L1,3
Nicaragua,L2,7
