Nonimmigrant Visa Issuances by Nationality                                                      May 2024 (FY 2024),,
Nationality,Visa Class,Issuances
Germany,Q1,11
Germany,R1,4
Germany,R2,3
Germany,TD,3
Ghana,A1,1
Ghana,A2,101
Ghana,B1,3
Ghana,B1/B2,"1,987"
Ghana,C1/D,46
Ghana,F1,689
Ghana,F2,124
Ghana,G2,13
Ghana,G4,17
Ghana,H1B,61
Ghana,H4,68
Ghana,I,6
Ghana,J1,146
Ghana,J2,30
Ghana,K1,26
Ghana,L1,4
Ghana,L2,7
Ghana,O1,4
Ghana,O3,6
Ghana,P1,1
Ghana,P3,1
Ghana,R1,7
Ghana,R2,3
Gibraltar,B1/B2,1
Gibraltar,C1/D,1
Gibraltar,J1,3
Great Britain and Northern Ireland,A1,26
Great Britain and Northern Ireland,A2,448
Great Britain and Northern Ireland,B1,92
Great Britain and Northern Ireland,B1/B2,"1,658"
Great Britain and Northern Ireland,B2,2
Great Britain and Northern Ireland,C1,1
Great Britain and Northern Ireland,C1/D,560
Great Britain and Northern Ireland,C3,9
Great Britain and Northern Ireland,E1,15
Great Britain and Northern Ireland,E2,256
Great Britain and Northern Ireland,E3D,4
Great Britain and Northern Ireland,F1,618
Great Britain and Northern Ireland,F2,6
Great Britain and Northern Ireland,G1,11
Great Britain and Northern Ireland,G2,9
Great Britain and Northern Ireland,G3,1
Great Britain and Northern Ireland,G4,48
Great Britain and Northern Ireland,H1B,107
Great Britain and Northern Ireland,H2A,6
Great Britain and Northern Ireland,H2B,45
Great Britain and Northern Ireland,H4,48
Great Britain and Northern Ireland,I,174
Great Britain and Northern Ireland,J1,"4,139"
Great Britain and Northern Ireland,J2,27
Great Britain and Northern Ireland,K1,90
Great Britain and Northern Ireland,K2,2
Great Britain and Northern Ireland,L1,355
Great Britain and Northern Ireland,L2,223
Great Britain and Northern Ireland,M1,34
Great Britain and Northern Ireland,NATO2,78
Great Britain and Northern Ireland,NATO4,1
Great Britain and Northern Ireland,O1,213
Great Britain and Northern Ireland,O2,176
Great Britain and Northern Ireland,O3,24
Great Britain and Northern Ireland,P1,105
Great Britain and Northern Ireland,P2,4
Great Britain and Northern Ireland,P3,9
Great Britain and Northern Ireland,P4,5
Great Britain and Northern Ireland,Q1,7
Great Britain and Northern Ireland,R1,7
Great Britain and Northern Ireland,R2,9
Great Britain and Northern Ireland,TD,1
Greece,A1,3
Greece,A2,11
Greece,B1,26
Greece,B1/B2,132
Greece,C1/D,161
Greece,D,2
Greece,E1,3
Greece,F1,136
Greece,G1,2
Greece,G2,2
Greece,G3,1
Greece,G4,3
Greece,H1B,40
Greece,H2B,1
Greece,H4,9
Greece,I,1
Greece,J1,116
Greece,J2,6
Greece,K1,3
Greece,L1,14
Greece,L2,3
Greece,NATO2,9
Greece,NATO4,3
Greece,O1,5
Greece,O3,3
Greece,P1,1
Greece,P3,16
Greece,P4,1
Greece,R1,3
Grenada,A2,5
Grenada,B1,1
Grenada,B1/B2,314
Grenada,C1,1
Grenada,C1/D,13
Grenada,F1,7
Grenada,H1B,4
Grenada,J1,10
Grenada,L1,1
Grenada,M1,1
Guatemala,A1,7
Guatemala,A2,50
Guatemala,B1,11
Guatemala,B1/B2,"7,352"
Guatemala,C1,3
Guatemala,C1/D,12
Guatemala,C3,13
Guatemala,F1,84
Guatemala,F2,1
Guatemala,G2,9
Guatemala,G4,2
Guatemala,H1B,5
Guatemala,H2A,750
Guatemala,H2B,"2,007"
Guatemala,H4,2
Guatemala,I,2
Guatemala,J1,45
Guatemala,J2,3
Guatemala,K1,13
Guatemala,L1,8
Guatemala,L2,9
Guatemala,M1,1
Guatemala,O1,2
Guatemala,P1,1
Guatemala,P4,3
Guatemala,R1,1
Guatemala,R2,3
Guatemala,U3,3
Guatemala,U4,1
Guinea,A2,1
Guinea,B1/B2,155
Guinea,F1,1
Guinea,G4,2
Guinea,J1,7
Guinea,K1,7
Guinea,O2,5
Guinea,P3,1
Guinea-Bissau,A1,1
Guinea-Bissau,A2,1
Guinea-Bissau,B1/B2,3
Guinea-Bissau,G2,2
Guinea-Bissau,J1,3
Guinea-Bissau,O1,1
Guyana,A2,13
Guyana,B1,1
Guyana,B1/B2,"2,146"
Guyana,B2,1
Guyana,C1/D,16
Guyana,C3,8
Guyana,F1,11
Guyana,F2,2
Guyana,G2,1
Guyana,G4,3
Guyana,H1B,3
Guyana,I,1
Guyana,J1,19
Guyana,J2,5
Guyana,K1,9
Guyana,O1,1
Guyana,R1,1
Haiti,B1,2
Haiti,B1/B2,488
Haiti,C1,2
Haiti,C1/D,4
Haiti,F1,9
Haiti,G4,8
Haiti,H2B,1
Haiti,J1,6
Haiti,K1,22
Haiti,K2,13
Haiti,P1,1
Haiti,P3,1
Honduras,A1,4
Honduras,A2,23
Honduras,B1,3
Honduras,B1/B2,"4,087"
Honduras,C1,2
Honduras,C1/D,81
Honduras,C3,3
Honduras,E1,4
Honduras,E2,5
Honduras,F1,89
Honduras,F2,4
Honduras,G1,4
Honduras,G4,8
Honduras,H1B,14
Honduras,H2A,126
Honduras,H2B,"1,233"
Honduras,H4,4
Honduras,I,5
Honduras,J1,69
Honduras,J2,18
Honduras,K1,23
Honduras,K2,7
Honduras,L1,3
Honduras,L2,5
Honduras,M1,2
Honduras,P1,15
Honduras,R1,5
Honduras,R2,1
Honduras,T3,6
Honduras,T4,2
Honduras,T5,1
Honduras,U1,1
Honduras,U3,11
Honduras,U4,1
Honduras,U5,2
Hong Kong S.A.R.,B1,25
Hong Kong S.A.R.,B1/B2,"5,547"
Hong Kong S.A.R.,B2,1
Hong Kong S.A.R.,C1,1
Hong Kong S.A.R.,C1/D,118
Hong Kong S.A.R.,E2,2
Hong Kong S.A.R.,E3D,1
Hong Kong S.A.R.,F1,499
Hong Kong S.A.R.,F2,2
Hong Kong S.A.R.,H1B,28
Hong Kong S.A.R.,H4,7
Hong Kong S.A.R.,I,3
Hong Kong S.A.R.,J1,71
Hong Kong S.A.R.,J2,6
Hong Kong S.A.R.,K1,6
Hong Kong S.A.R.,L1,12
Hong Kong S.A.R.,L2,4
Hong Kong S.A.R.,M1,24
Hong Kong S.A.R.,O1,1
Hong Kong S.A.R.,O2,3
Hong Kong S.A.R.,P1,16
Hong Kong S.A.R.,R1,4
Hong Kong S.A.R.,R2,1
Hungary,A1,1
Hungary,A2,18
Hungary,B1,6
Hungary,B1/B2,328
Hungary,C1/D,21
Hungary,F1,40
Hungary,G2,4
Hungary,G4,3
Hungary,H1B,4
Hungary,H2B,3
Hungary,H4,1
Hungary,I,1
Hungary,J1,320
Hungary,J2,4
Hungary,K1,5
Hungary,L1,12
Hungary,L2,10
Hungary,M1,1
Hungary,NATO2,8
Hungary,NATO4,1
Hungary,NATO6,2
Hungary,O1,2
Hungary,O2,6
Hungary,O3,4
Hungary,P1,4
Hungary,P2,1
Hungary,P3,3
Hungary,R1,1
Iceland,B1/B2,52
Iceland,C1/D,51
Iceland,F1,11
Iceland,F2,3
Iceland,G1,3
Iceland,G2,1
Iceland,G4,1
Iceland,H4,2
Iceland,J1,4
Iceland,J2,1
Iceland,M1,1
Iceland,O1,4
Iceland,Q1,1
India,A1,13
India,A2,465
India,A3,6
India,B1,74
India,B1/B2,"95,589"
India,B2,9
India,C1,102
India,C1/D,"3,005"
India,C3,1
India,E2,6
India,E3D,12
India,F1,"11,829"
India,F2,639
India,G1,1
India,G2,8
India,G4,110
India,G5,1
India,H1B,"12,283"
India,H1C,1
India,H3,10
India,H4,"12,593"
India,I,176
India,J1,"1,651"
India,J2,331
India,K1,112
India,K2,8
India,L1,"1,842"
India,L2,"2,214"
India,M1,105
India,O1,91
India,O2,63
India,O3,46
India,P1,2
India,P3,292
India,R1,113
India,R2,55
India,TD,7
India,U1,3
India,U2,3
India,U3,6
Indonesia,A1,6
Indonesia,A2,388
Indonesia,B1,69
Indonesia,B1/B2,"4,836"
Indonesia,C1,5
Indonesia,C1/D,"1,085"
Indonesia,E1,1
Indonesia,F1,213
Indonesia,F2,16
Indonesia,G1,20
Indonesia,G2,19
Indonesia,G4,10
Indonesia,H1B,26
Indonesia,H4,5
Indonesia,I,3
Indonesia,J1,359
Indonesia,J2,26
Indonesia,K1,46
Indonesia,K2,4
Indonesia,L1,12
Indonesia,L2,32
Indonesia,M1,4
Indonesia,M2,2
Indonesia,O1,2
Indonesia,O3,1
Indonesia,P1,2
Indonesia,R1,1
Indonesia,R2,4
Iran,A3,1
Iran,B1,3
Iran,B1/B2,"1,181"
Iran,C1,1
Iran,C1/D,1
Iran,C2,1
Iran,E1,1
Iran,E3D,1
Iran,F1,256
Iran,F2,45
Iran,G1,2
Iran,G2,4
Iran,G4,13
Iran,H1B,2
Iran,H4,2
Iran,I,1
Iran,J1,78
Iran,J2,41
Iran,K1,37
Iran,K2,1
Iran,L1,1
Iran,L2,1
Iran,O1,1
Iran,O3,1
Iraq,A1,16
Iraq,A2,78
Iraq,B1,13
Iraq,B1/B2,636
Iraq,C1/D,3
Iraq,F1,19
Iraq,F2,3
Iraq,G1,9
Iraq,G2,1
Iraq,G4,2
Iraq,H1B,4
Iraq,J1,154
Iraq,J2,6
Iraq,K1,24
Iraq,O1,1
Iraq,P3,5
Iraq,R1,1
Ireland,A1,12
Ireland,A2,23
Ireland,B1,4
Ireland,B1/B2,209
Ireland,C1/D,94
Ireland,E1,2
Ireland,E2,18
Ireland,F1,123
Ireland,F2,1
Ireland,G1,2
Ireland,G2,3
Ireland,G3,1
Ireland,G4,7
Ireland,H1B,24
Ireland,H2A,6
Ireland,H2B,3
Ireland,H4,9
Ireland,I,18
Ireland,J1,"3,159"
Ireland,J2,3
Ireland,K1,5
Ireland,L1,84
Ireland,L2,32
Ireland,M1,4
Ireland,NATO2,1
Ireland,O1,27
Ireland,O2,14
Ireland,O3,1
Ireland,P1,18
Ireland,P3,21
Ireland,R1,2
Israel,A1,52
Israel,A2,246
Israel,B1,1
Israel,B1/B2,"3,277"
Israel,B2,7
Israel,C1,1
Israel,C1/D,74
Israel,E1,21
Israel,E2,72
Israel,F1,150
Israel,F2,20
Israel,G1,3
Israel,G2,1
Israel,G4,3
Israel,H1B,25
Israel,H4,25
Israel,J1,"1,462"
Israel,J2,149
Israel,K1,3
Israel,L1,80
Israel,L2,147
Israel,M1,3
Israel,O1,31
Israel,O2,12
Israel,O3,28
Israel,P1,6
Israel,P3,1
Israel,R1,9
Israel,R2,2
Italy,A1,4
Italy,A2,40
Italy,B1,6
Italy,B1/B2,"1,286"
Italy,B2,1
Italy,C1/D,304
Italy,E1,17
Italy,E2,117
Italy,E3D,1
Italy,F1,868
Italy,F2,10
Italy,G1,6
Italy,G2,11
Italy,G3,1
Italy,G4,48
Italy,H1B,54
Italy,H2B,3
Italy,H3,1
Italy,H4,12
Italy,I,35
Italy,J1,"1,285"
Italy,J2,37
Italy,K1,16
Italy,K2,2
Italy,L1,127
Italy,L2,69
Italy,M1,23
Italy,M2,1
Italy,NATO2,47
Italy,NATO4,2
Italy,O1,58
Italy,O2,15
Italy,O3,8
Italy,P1,32
Italy,P3,3
Italy,Q1,32
Italy,R1,4
Italy,R2,2
Jamaica,A1,8
Jamaica,A2,33
Jamaica,A3,1
Jamaica,B1,12
Jamaica,B1/B2,"7,080"
Jamaica,B2,32
Jamaica,C1,21
Jamaica,C1/D,71
Jamaica,C3,41
Jamaica,E2,1
Jamaica,F1,105
Jamaica,F2,5
Jamaica,G2,2
Jamaica,G4,5
Jamaica,H1B,19
Jamaica,H2A,783
Jamaica,H2B,"1,738"
Jamaica,H4,30
Jamaica,I,2
Jamaica,J1,"2,539"
Jamaica,J2,155
Jamaica,K1,46
Jamaica,K2,13
Jamaica,L1,4
Jamaica,L2,2
Jamaica,O1,3
Jamaica,O2,25
Jamaica,O3,3
Jamaica,Q1,9
Japan,A1,33
Japan,A2,302
Japan,B1,14
Japan,B1/B2,401
Japan,C1,3
Japan,C1/D,399
Japan,C3,58
Japan,CW1,2
Japan,CW2,3
Japan,E1,127
Japan,E2,"1,307"
Japan,E3D,1
Japan,F1,859
Japan,F2,107
Japan,G2,5
Japan,G4,35
Japan,H1B,38
Japan,H2B,10
Japan,H3,32
Japan,H4,10
Japan,I,93
Japan,J1,605
Japan,J2,128
Japan,K1,27
Japan,L1,296
Japan,L2,295
Japan,M1,29
Japan,M2,2
Japan,O1,33
Japan,O2,3
Japan,O3,13
Japan,P1,47
Japan,P3,17
Japan,P4,4
Japan,Q1,26
Japan,R1,3
Japan,R2,1
Jordan,A1,1
Jordan,A2,154
Jordan,B1/B2,"2,335"
Jordan,B2,2
Jordan,C1/D,28
Jordan,E2,1
Jordan,F1,83
Jordan,F2,18
Jordan,G1,1
Jordan,G2,10
Jordan,G4,7
Jordan,H1B,45
Jordan,H4,27
Jordan,I,2
Jordan,J1,251
Jordan,J2,38
Jordan,K1,6
Jordan,L1,8
Jordan,L2,11
Jordan,O1,3
Jordan,O3,1
Kazakhstan,A2,24
Kazakhstan,B1,1
Kazakhstan,B1/B2,"2,109"
Kazakhstan,C1,3
Kazakhstan,C1/D,12
Kazakhstan,D,6
Kazakhstan,E3D,1
Kazakhstan,F1,128
Kazakhstan,F2,42
Kazakhstan,G1,5
Kazakhstan,G2,8
Kazakhstan,G4,7
Kazakhstan,H1B,13
Kazakhstan,H4,7
Kazakhstan,J1,"1,169"
Kazakhstan,J2,70
Kazakhstan,K1,13
Kazakhstan,K2,3
Kazakhstan,L1,6
Kazakhstan,L2,6
Kazakhstan,M1,1
Kazakhstan,O1,3
Kazakhstan,O3,2
Kazakhstan,P1,2
Kenya,A1,5
Kenya,A2,169
Kenya,B1,52
Kenya,B1/B2,"2,552"
Kenya,B2,49
Kenya,C1,14
Kenya,C1/D,229
Kenya,F1,282
Kenya,F2,40
Kenya,G2,14
Kenya,G4,41
Kenya,H1B,13
Kenya,H4,28
Kenya,I,9
Kenya,J1,137
Kenya,J2,16
Kenya,K1,48
Kenya,K2,13
Kenya,L1,3
Kenya,M1,2
Kenya,O1,3
Kenya,P1,1
Kenya,P3,4
Kenya,Q1,1
Kenya,R1,6
Kenya,T3,3
Kiribati,A1,2
Kiribati,A2,16
Kiribati,B1/B2,36
Kiribati,C1,1
Kiribati,C3,4
"Korea, South",A1,4
"Korea, South",A2,286
"Korea, South",B1,4
"Korea, South",B1/B2,"1,817"
"Korea, South",C1/D,551
"Korea, South",C3,12
"Korea, South",CW1,9
"Korea, South",CW2,2
"Korea, South",E1,10
"Korea, South",E2,579
"Korea, South",E2C,2
"Korea, South",E3D,1
"Korea, South",F1,"2,630"
"Korea, South",F2,381
"Korea, South",G1,3
"Korea, South",G4,18
"Korea, South",H1B,250
"Korea, South",H2B,4
"Korea, South",H4,80
"Korea, South",I,29
"Korea, South",J1,"1,041"
"Korea, South",J2,458
"Korea, South",K1,18
"Korea, South",L1,220
"Korea, South",L2,288
"Korea, South",M1,14
"Korea, South",NATO2,1
"Korea, South",O1,39
"Korea, South",O2,24
"Korea, South",O3,15
"Korea, South",P1,95
"Korea, South",P3,3
"Korea, South",P4,1
"Korea, South",R1,16
"Korea, South",R2,12
"Korea, South",TD,2
Kosovo,A2,33
Kosovo,B1,1
Kosovo,B1/B2,589
Kosovo,C1/D,1
Kosovo,C3,5
Kosovo,F1,10
Kosovo,G2,5
Kosovo,H1B,1
Kosovo,J1,53
Kosovo,K1,7
Kosovo,O1,2
Kosovo,P3,2
Kuwait,A1,1
Kuwait,A2,73
Kuwait,B1/B2,"1,540"
Kuwait,C1/D,7
Kuwait,F1,87
Kuwait,F2,17
Kuwait,G1,3
Kuwait,G2,5
Kuwait,G4,5
Kuwait,H1B,3
Kuwait,H4,3
Kuwait,J1,5
Kuwait,L2,1
Kyrgyzstan,A1,6
Kyrgyzstan,A2,31
Kyrgyzstan,B1,1
Kyrgyzstan,B1/B2,939
Kyrgyzstan,C1,19
Kyrgyzstan,D,20
Kyrgyzstan,F1,203
Kyrgyzstan,F2,15
Kyrgyzstan,G2,4
Kyrgyzstan,G4,2
Kyrgyzstan,H1B,2
Kyrgyzstan,I,7
Kyrgyzstan,J1,34
Kyrgyzstan,J2,1
Kyrgyzstan,K1,6
Kyrgyzstan,K2,1
Kyrgyzstan,L1,2
Kyrgyzstan,P1,1
Laos,A1,5
Laos,A2,26
Laos,B1/B2,146
Laos,C2,1
Laos,F1,2
Laos,F2,1
Laos,G1,5
Laos,G2,1
Laos,G4,1
Laos,J1,1
Laos,K1,30
Laos,P3,5
Latvia,A2,6
Latvia,B1/B2,93
Latvia,C1/D,53
Latvia,E2,1
Latvia,F1,9
Latvia,G2,2
Latvia,G4,1
Latvia,H1B,1
Latvia,H2B,1
Latvia,I,1
Latvia,J1,60
Latvia,J2,1
Latvia,K1,1
Latvia,NATO2,46
Latvia,NATO4,1
Latvia,NATO6,3
Latvia,O1,1
Latvia,P1,1
Latvia,TD,1
Lebanon,A2,35
Lebanon,B1,3
Lebanon,B1/B2,"1,317"
Lebanon,C1/D,16
Lebanon,F1,43
Lebanon,F2,3
Lebanon,G2,1
Lebanon,G4,12
Lebanon,H1B,19
Lebanon,H4,4
Lebanon,I,6
Lebanon,J1,101
Lebanon,J2,2
Lebanon,K1,13
Lebanon,L1,10
Lebanon,L2,10
Lebanon,M1,1
Lebanon,O1,5
Lebanon,O3,3
Lebanon,P3,10
Lesotho,A2,5
Lesotho,B1/B2,9
Lesotho,G2,1
Lesotho,J1,14
Liberia,A1,2
Liberia,A2,19
Liberia,B1/B2,130
Liberia,F1,16
Liberia,G1,1
Liberia,G2,9
Liberia,H1B,1
Liberia,H4,2
Liberia,J1,27
Liberia,K1,21
Liberia,K2,4
Libya,A1,1
Libya,A2,3
Libya,B1/B2,168
Libya,D,4
Libya,F1,10
Libya,F2,3
Libya,G1,2
Libya,G2,17
Libya,H1B,2
Libya,H4,1
Libya,J1,12
Libya,J2,4
Libya,K1,1
Libya,O3,1
Liechtenstein,B1/B2,1
Liechtenstein,C1/D,1
Liechtenstein,G1,1
Lithuania,A1,7
Lithuania,A2,3
Lithuania,B1,6
Lithuania,B1/B2,37
Lithuania,C1/D,16
Lithuania,E2,1
Lithuania,F1,36
Lithuania,G2,1
Lithuania,H1B,1
Lithuania,H2B,13
Lithuania,H4,1
Lithuania,J1,146
Lithuania,K1,3
Lithuania,L1,10
Lithuania,L2,2
Lithuania,NATO1,3
Lithuania,NATO2,18
Lithuania,O1,4
Lithuania,O3,1
Lithuania,P1,2
Lithuania,P3,3
Lithuania,R1,1
Luxembourg,B1/B2,16
Luxembourg,C1/D,5
Luxembourg,E2,1
Luxembourg,F1,6
Luxembourg,G2,1
Luxembourg,J1,5
Luxembourg,J2,2
Luxembourg,L1,2
Luxembourg,L2,2
Luxembourg,O1,1
Luxembourg,O2,1
Macau S.A.R.,B1,14
Macau S.A.R.,B1/B2,215
Macau S.A.R.,F1,28
Macau S.A.R.,H1B,4
Macau S.A.R.,J1,6
Macau S.A.R.,K1,2
Macau S.A.R.,P1,1
Madagascar,A1,6
Madagascar,A2,5
Madagascar,B1/B2,137
Madagascar,C1,38
Madagascar,C1/D,1
Madagascar,C3,4
Madagascar,D,12
Madagascar,F1,15
Madagascar,G2,6
Madagascar,G4,16
Madagascar,H1B,2
Madagascar,J1,25
Madagascar,K1,2
Madagascar,R1,1
Malawi,A2,8
Malawi,B1,4
Malawi,B1/B2,137
Malawi,C1/D,3
Malawi,C3,11
Malawi,F1,18
Malawi,G2,5
Malawi,G4,1
Malawi,H1B,2
Malawi,H4,1
Malawi,J1,26
Malawi,K1,1
Malaysia,A1,15
Malaysia,A2,90
Malaysia,B1,71
Malaysia,B1/B2,"2,477"
Malaysia,C1,3
Malaysia,C1/D,220
Malaysia,E2,1
Malaysia,F1,156
Malaysia,F2,9
Malaysia,G1,4
Malaysia,G2,7
Malaysia,G4,11
Malaysia,H1B,32
Malaysia,H3,3
Malaysia,H4,9
Malaysia,I,16
Malaysia,J1,94
Malaysia,J2,19
Malaysia,K1,5
Malaysia,L1,53
Malaysia,L2,19
Malaysia,M1,1
Malaysia,O1,2
Malaysia,P1,1
Malaysia,R1,4
Malaysia,R2,3
Maldives,A2,4
Maldives,B1/B2,16
Maldives,C1/D,2
Maldives,C2,1
Maldives,C3,7
Maldives,F1,2
Maldives,G2,3
Maldives,J1,1
Mali,A2,4
Mali,B1,1
Mali,B1/B2,278
Mali,C1/D,1
Mali,F1,4
Mali,G2,1
Mali,J1,18
Mali,J2,5
Mali,K1,3
Mali,O2,1
Mali,P1,1
Mali,P3,5
Malta,A1,1
Malta,A2,3
Malta,B1/B2,12
Malta,C1/D,1
Malta,F1,4
Malta,G2,6
Malta,H1B,1
Malta,J1,3
Malta,J2,1
Malta,L1,3
Malta,P1,1
Marshall Islands,A2,1
Marshall Islands,C1,1
Marshall Islands,G1,2
Mauritania,A1,1
Mauritania,A2,18
Mauritania,B1,1
Mauritania,B1/B2,49
Mauritania,F1,2
Mauritania,G1,3
Mauritania,G2,12
Mauritania,G4,3
Mauritania,J1,11
Mauritius,A2,3
Mauritius,A3,1
Mauritius,B1/B2,245
Mauritius,C1/D,71
Mauritius,C3,2
Mauritius,F1,2
Mauritius,G2,1
Mauritius,G4,2
Mauritius,H2B,5
Mauritius,J1,18
Mauritius,J2,1
Mauritius,L1,1
Mauritius,L2,2
Mexico,A1,4
Mexico,A2,270
Mexico,B1,624
Mexico,B1/B2,"1,722"
Mexico,B2,4
Mexico,BBBCC,"174,435"
Mexico,BBBCV,"3,627"
Mexico,C1,14
Mexico,C1/D,389
Mexico,D,2
Mexico,E1,16
Mexico,E2,147
Mexico,F1,"1,046"
Mexico,F2,94
Mexico,G1,1
Mexico,G2,1
Mexico,G4,45
Mexico,G5,1
Mexico,H1B,111
Mexico,H2A,"35,188"
Mexico,H2B,"9,302"
Mexico,H3,24
Mexico,H4,687
Mexico,I,133
Mexico,J1,"4,233"
Mexico,J2,63
Mexico,K1,380
Mexico,K2,79
Mexico,L1,348
Mexico,L2,353
Mexico,M1,41
Mexico,M2,1
Mexico,O1,85
Mexico,O2,480
Mexico,O3,26
Mexico,P1,562
Mexico,P3,166
Mexico,P4,30
Mexico,Q1,4
Mexico,R1,36
Mexico,R2,10
Mexico,T2,4
Mexico,T3,12
Mexico,TD,970
Mexico,TN,"1,312"
Mexico,U1,8
Mexico,U2,5
Mexico,U3,27
"Micronesia, Federated States of",A1,3
"Micronesia, Federated States of",A2,1
"Micronesia, Federated States of",G1,1
Moldova,A2,5
Moldova,B1/B2,217
Moldova,C1/D,8
Moldova,E2,1
Moldova,F1,3
Moldova,G2,2
Moldova,G4,4
Moldova,H1B,1
Moldova,H2A,2
Moldova,J1,63
Moldova,K1,3
Moldova,L1,2
Moldova,L2,1
Moldova,P3,1
Monaco,F1,2
Monaco,G1,1
Monaco,J1,1
Mongolia,A1,5
Mongolia,A2,30
Mongolia,B1,7
Mongolia,B1/B2,"1,416"
Mongolia,B2,5
Mongolia,C1/D,2
Mongolia,E2,10
Mongolia,E3D,1
Mongolia,F1,52
Mongolia,F2,13
Mongolia,G1,15
Mongolia,G4,12
Mongolia,H1B,1
Mongolia,H2B,14
Mongolia,H4,5
Mongolia,J1,644
Mongolia,J2,5
Mongolia,K1,7
Mongolia,K2,1
Mongolia,L1,1
Mongolia,M1,2
Mongolia,R1,1
Montenegro,A1,1
Montenegro,A2,22
Montenegro,B1,3
Montenegro,B1/B2,251
Montenegro,C1/D,130
Montenegro,F1,15
Montenegro,G2,9
Montenegro,G4,1
Montenegro,H1B,1
Montenegro,H2B,2
Montenegro,J1,250
Montenegro,L1,1
Montserrat,B1/B2,1
Morocco,A1,1
Morocco,A2,58
Morocco,A3,2
Morocco,B1,4
Morocco,B1/B2,"2,592"
Morocco,C1/D,93
Morocco,C3,3
Morocco,E2,4
Morocco,F1,93
Morocco,G1,5
Morocco,G2,7
Morocco,G4,7
Morocco,H1B,3
Morocco,H4,2
Morocco,I,1
Morocco,J1,86
Morocco,J2,1
Morocco,K1,17
Morocco,L1,6
Morocco,L2,8
Morocco,O1,1
Mozambique,A1,2
Mozambique,A2,13
Mozambique,B1/B2,133
Mozambique,C1,17
Mozambique,C1/D,3
Mozambique,F1,11
Mozambique,G1,5
Mozambique,G2,2
Mozambique,G4,5
Mozambique,H2A,4
Mozambique,J1,16
Namibia,A2,6
Namibia,B1,5
Namibia,B1/B2,125
Namibia,C1/D,5
Namibia,F1,1
Namibia,G1,1
Namibia,G2,5
Namibia,G4,1
Namibia,J1,23
Nauru,A2,1
Nauru,B1,51
Nauru,C1,1
Nauru,C1/D,1
Nauru,C3,1
Nauru,G1,1
Nepal,A1,1
Nepal,A2,19
Nepal,A3,1
Nepal,B1,4
Nepal,B1/B2,"1,828"
Nepal,B2,3
Nepal,C1,7
Nepal,C1/D,27
Nepal,C2,1
Nepal,C3,2
Nepal,F1,"1,505"
Nepal,F2,60
Nepal,G1,7
Nepal,G2,2
Nepal,G4,39
Nepal,H1B,43
Nepal,H4,21
Nepal,I,17
Nepal,J1,91
Nepal,J2,14
Nepal,K1,28
Nepal,K2,2
Nepal,L1,4
Nepal,L2,6
Nepal,M1,1
Nepal,O1,1
Nepal,O2,2
Nepal,R1,2
Nepal,U2,1
Nepal,U3,1
Netherlands,A1,4
Netherlands,A2,60
Netherlands,A3,4
Netherlands,B1,35
Netherlands,B1/B2,534
Netherlands,C1/D,102
Netherlands,E1,5
Netherlands,E2,24
Netherlands,E3D,1
Netherlands,F1,123
Netherlands,F2,1
Netherlands,G1,1
Netherlands,G2,2
Netherlands,G4,9
Netherlands,H1B,12
Netherlands,H2A,2
Netherlands,H4,7
Netherlands,I,25
Netherlands,J1,268
Netherlands,J2,7
Netherlands,K1,10
Netherlands,L1,57
Netherlands,L2,40
Netherlands,M1,4
Netherlands,NATO2,43
Netherlands,NATO4,1
Netherlands,NATO6,25
Netherlands,O1,29
Netherlands,O2,7
Netherlands,O3,2
Netherlands,P1,18
Netherlands,R1,5
Netherlands,R2,3
New Zealand,A1,1
New Zealand,A2,107
New Zealand,B1/B2,190
New Zealand,C1/D,72
New Zealand,C3,23
New Zealand,E2,16
New Zealand,E3,1
New Zealand,E3D,5
New Zealand,F1,88
New Zealand,F2,3
New Zealand,G1,2
New Zealand,G4,3
New Zealand,H1B,10
New Zealand,H2A,12
New Zealand,H4,7
New Zealand,I,19
New Zealand,J1,229
New Zealand,J2,4
New Zealand,K1,5
New Zealand,L1,29
New Zealand,L2,29
New Zealand,M1,3
New Zealand,M2,4
New Zealand,O1,19
New Zealand,O2,11
New Zealand,O3,7
New Zealand,P1,12
New Zealand,P4,1
New Zealand,R1,6
New Zealand,R2,3
Nicaragua,A1,1
Nicaragua,A2,2
Nicaragua,B1,45
Nicaragua,B1/B2,"1,198"
Nicaragua,B2,1
Nicaragua,C1,35
Nicaragua,C1/D,38
Nicaragua,F1,31
Nicaragua,G2,1
Nicaragua,G4,2
Nicaragua,H1B,2
Nicaragua,H2A,40
Nicaragua,H2B,5
Nicaragua,H4,5
Nicaragua,J1,16
Nicaragua,K1,5
Nicaragua,K2,1
Nicaragua,L1,5
Nicaragua,L2,4
Nicaragua,P1,2
Nicaragua,R1,2
Niger,A2,1
Niger,B1/B2,112
Niger,F1,13
Niger,G2,2
Niger,G4,11
Niger,H1B,1
Niger,J1,12
Niger,K1,2
Niger,O1,1
Niger,P3,4
Nigeria,A1,1
Nigeria,A2,82
Nigeria,B1,2
Nigeria,B1/B2,"5,769"
Nigeria,C1,3
Nigeria,C1/D,33
Nigeria,F1,891
Nigeria,F2,77
Nigeria,G1,5
Nigeria,G2,14
Nigeria,G4,47
Nigeria,H1B,57
Nigeria,H4,23
Nigeria,I,7
Nigeria,J1,474
Nigeria,J2,28
Nigeria,K1,78
Nigeria,K2,4
Nigeria,L1,16
