Nonimmigrant Visa Issuances by Nationality                                                      August 2024 (FY 2024),,
Nationality,Visa Class,Issuances
France,NATO2,21
France,NATO4,3
France,NATO6,4
France,O1,69
France,O2,30
France,O3,19
France,P1,55
France,Q1,89
France,R1,18
France,R2,8
France,TD,1
Gabon,A2,9
Gabon,B1,1
Gabon,B1/B2,135
Gabon,F1,11
Gabon,G1,4
Gabon,G2,23
Gabon,H1B,3
Gabon,J1,2
"Gambia, The",A1,1
"Gambia, The",A2,2
"Gambia, The",B1,1
"Gambia, The",B1/B2,119
"Gambia, The",C1,1
"Gambia, The",C1/D,6
"Gambia, The",F1,37
"Gambia, The",F2,1
"Gambia, The",G2,21
"Gambia, The",G4,2
"Gambia, The",I,3
"Gambia, The",J1,4
"Gambia, The",K1,5
Georgia,A1,3
Georgia,A2,11
Georgia,B1/B2,744
Georgia,C1/D,55
Georgia,E2,2
Georgia,F1,45
Georgia,F2,1
Georgia,G2,2
Georgia,G4,5
Georgia,H1B,4
Georgia,H4,4
Georgia,I,7
Georgia,J1,27
Georgia,J2,10
Georgia,K1,1
Georgia,L1,4
Georgia,L2,3
Georgia,O1,4
Georgia,O3,1
Georgia,P1,1
Georgia,P3,10
Germany,A1,5
Germany,A2,110
Germany,B1/B2,"2,256"
Germany,B2,2
Germany,C1/D,538
Germany,C3,1
Germany,E1,18
Germany,E2,379
Germany,E3D,2
Germany,F1,465
Germany,F2,5
Germany,G1,10
Germany,G2,17
Germany,G3,3
Germany,G4,57
Germany,H1B,75
Germany,H2A,1
Germany,H3,2
Germany,H4,31
Germany,I,114
Germany,J1,963
Germany,J2,42
Germany,K1,26
Germany,K2,5
Germany,L1,281
Germany,L2,155
Germany,M1,39
Germany,M2,1
Germany,NATO2,21
Germany,NATO4,3
Germany,NATO6,23
Germany,O1,83
Germany,O2,62
Germany,O3,12
Germany,P1,38
Germany,P3,8
Germany,P4,8
Germany,Q1,11
Germany,R1,6
Germany,TD,1
Ghana,A1,7
Ghana,A2,148
Ghana,B1,2
Ghana,B1/B2,"1,802"
Ghana,C1,4
Ghana,C1/D,59
Ghana,C3,1
Ghana,F1,842
Ghana,F2,92
Ghana,G1,2
Ghana,G2,69
Ghana,G4,26
Ghana,H1B,32
Ghana,H4,69
Ghana,I,10
Ghana,J1,94
Ghana,J2,59
Ghana,K1,41
Ghana,K2,4
Ghana,L1,3
Ghana,L2,3
Ghana,M1,2
Ghana,O1,2
Ghana,O2,1
Ghana,O3,4
Ghana,P1,1
Ghana,P3,1
Ghana,R1,11
Ghana,R2,7
Gibraltar,R2,1
Great Britain and Northern Ireland,A1,18
Great Britain and Northern Ireland,A2,197
Great Britain and Northern Ireland,A3,1
Great Britain and Northern Ireland,B1,181
Great Britain and Northern Ireland,B1/B2,"3,596"
Great Britain and Northern Ireland,B2,7
Great Britain and Northern Ireland,C1,1
Great Britain and Northern Ireland,C1/D,657
Great Britain and Northern Ireland,C3,7
Great Britain and Northern Ireland,E1,10
Great Britain and Northern Ireland,E2,236
Great Britain and Northern Ireland,E3D,13
Great Britain and Northern Ireland,F1,400
Great Britain and Northern Ireland,F2,5
Great Britain and Northern Ireland,G1,3
Great Britain and Northern Ireland,G2,12
Great Britain and Northern Ireland,G4,42
Great Britain and Northern Ireland,H1B,139
Great Britain and Northern Ireland,H2A,4
Great Britain and Northern Ireland,H3,1
Great Britain and Northern Ireland,H4,65
Great Britain and Northern Ireland,I,174
Great Britain and Northern Ireland,J1,279
Great Britain and Northern Ireland,J2,24
Great Britain and Northern Ireland,K1,132
Great Britain and Northern Ireland,K2,4
Great Britain and Northern Ireland,L1,507
Great Britain and Northern Ireland,L2,389
Great Britain and Northern Ireland,M1,44
Great Britain and Northern Ireland,NATO2,27
Great Britain and Northern Ireland,NATO4,1
Great Britain and Northern Ireland,NATO6,176
Great Britain and Northern Ireland,O1,273
Great Britain and Northern Ireland,O2,318
Great Britain and Northern Ireland,O3,66
Great Britain and Northern Ireland,P1,137
Great Britain and Northern Ireland,P2,1
Great Britain and Northern Ireland,P3,11
Great Britain and Northern Ireland,P4,11
Great Britain and Northern Ireland,Q1,15
Great Britain and Northern Ireland,R1,18
Great Britain and Northern Ireland,R2,12
Great Britain and Northern Ireland,TD,5
Greece,A1,3
Greece,A2,3
Greece,B1,6
Greece,B1/B2,104
Greece,C1/D,204
Greece,E1,1
Greece,F1,125
Greece,F2,4
Greece,G1,1
Greece,G2,2
Greece,G4,3
Greece,H1B,136
Greece,H4,20
Greece,I,5
Greece,J1,103
Greece,J2,16
Greece,K1,1
Greece,L1,30
Greece,L2,17
Greece,NATO2,14
Greece,O1,14
Greece,P1,2
Greece,Q1,1
Greece,R1,3
Grenada,A1,1
Grenada,A2,1
Grenada,B1/B2,260
Grenada,B2,2
Grenada,C1,2
Grenada,C1/D,8
Grenada,F1,24
Grenada,G2,1
Grenada,G4,1
Grenada,H1B,3
Grenada,J1,3
Grenada,K1,2
Grenada,O1,1
Guatemala,A1,6
Guatemala,A2,60
Guatemala,A3,1
Guatemala,B1,7
Guatemala,B1/B2,"7,860"
Guatemala,B2,3
Guatemala,C1,2
Guatemala,C1/D,13
Guatemala,C3,9
Guatemala,E2,2
Guatemala,F1,109
Guatemala,F2,4
Guatemala,G2,1
Guatemala,G4,4
Guatemala,H1B,6
Guatemala,H2A,241
Guatemala,H2B,220
Guatemala,H4,14
Guatemala,I,1
Guatemala,J1,29
Guatemala,J2,3
Guatemala,K1,41
Guatemala,K2,9
Guatemala,L1,8
Guatemala,L2,15
Guatemala,M1,2
Guatemala,N8,1
Guatemala,O1,6
Guatemala,O2,1
Guatemala,O3,10
Guatemala,P1,1
Guatemala,P2,1
Guatemala,P3,1
Guatemala,R1,2
Guatemala,T3,2
Guatemala,TD,2
Guatemala,U2,2
Guatemala,U3,4
Guinea,A2,7
Guinea,B1,1
Guinea,B1/B2,220
Guinea,C1,1
Guinea,C1/D,1
Guinea,C3,1
Guinea,F1,11
Guinea,G1,1
Guinea,G2,2
Guinea,G4,3
Guinea,J1,4
Guinea,K1,8
Guinea-Bissau,A1,2
Guinea-Bissau,A2,1
Guinea-Bissau,B1/B2,7
Guinea-Bissau,G1,1
Guinea-Bissau,G4,1
Guinea-Bissau,P3,1
Guyana,A2,5
Guyana,B1,4
Guyana,B1/B2,"2,772"
Guyana,B2,2
Guyana,C1,3
Guyana,C1/D,10
Guyana,C3,5
Guyana,F1,11
Guyana,G1,1
Guyana,G4,1
Guyana,H1B,3
Guyana,H4,5
Guyana,I,1
Guyana,J1,5
Guyana,J2,9
Guyana,K1,10
Guyana,K2,4
Guyana,M1,5
Guyana,M2,3
Guyana,U3,1
Haiti,A1,2
Haiti,A2,5
Haiti,B1/B2,625
Haiti,B2,1
Haiti,C1,3
Haiti,C1/D,1
Haiti,C3,3
Haiti,F1,23
Haiti,F2,1
Haiti,G1,3
Haiti,G2,1
Haiti,G4,14
Haiti,I,1
Haiti,J1,7
Haiti,J2,1
Haiti,K1,9
Haiti,K2,2
Haiti,P3,6
Haiti,R1,1
Honduras,A1,5
Honduras,A2,69
Honduras,A3,1
Honduras,B1,1
Honduras,B1/B2,"11,633"
Honduras,C1,4
Honduras,C1/D,62
Honduras,C3,1
Honduras,E2,18
Honduras,F1,76
Honduras,F2,2
Honduras,G1,1
Honduras,G2,1
Honduras,G4,10
Honduras,G5,1
Honduras,H1B,14
Honduras,H2A,71
Honduras,H2B,137
Honduras,H4,13
Honduras,I,7
Honduras,J1,23
Honduras,J2,6
Honduras,K1,29
Honduras,K2,8
Honduras,L1,5
Honduras,L2,7
Honduras,M1,2
Honduras,O1,3
Honduras,O3,1
Honduras,P1,10
Honduras,R1,2
Honduras,R2,3
Honduras,T3,2
Honduras,T4,1
Honduras,T5,1
Honduras,U1,1
Honduras,U2,1
Honduras,U3,11
Hong Kong S.A.R.,B1,6
Hong Kong S.A.R.,B1/B2,"4,559"
Hong Kong S.A.R.,B2,3
Hong Kong S.A.R.,C1/D,80
Hong Kong S.A.R.,E2,1
Hong Kong S.A.R.,E3D,1
Hong Kong S.A.R.,F1,236
Hong Kong S.A.R.,F2,3
Hong Kong S.A.R.,G4,3
Hong Kong S.A.R.,H1B,19
Hong Kong S.A.R.,H4,6
Hong Kong S.A.R.,I,8
Hong Kong S.A.R.,J1,38
Hong Kong S.A.R.,J2,5
Hong Kong S.A.R.,K1,5
Hong Kong S.A.R.,K2,1
Hong Kong S.A.R.,L1,13
Hong Kong S.A.R.,L2,28
Hong Kong S.A.R.,M1,9
Hong Kong S.A.R.,O1,12
Hong Kong S.A.R.,O2,3
Hong Kong S.A.R.,O3,2
Hong Kong S.A.R.,P1,1
Hong Kong S.A.R.,Q1,1
Hong Kong S.A.R.,R1,2
Hungary,A1,5
Hungary,A2,27
Hungary,B1,4
Hungary,B1/B2,299
Hungary,C1/D,26
Hungary,E2,6
Hungary,F1,103
Hungary,F2,1
Hungary,G1,5
Hungary,G2,1
Hungary,G4,4
Hungary,H1B,13
Hungary,H3,1
Hungary,H4,7
Hungary,I,1
Hungary,J1,90
Hungary,J2,6
Hungary,K1,5
Hungary,K2,3
Hungary,L1,20
Hungary,L2,17
Hungary,M1,1
Hungary,NATO2,13
Hungary,O1,9
Hungary,O2,1
Hungary,O3,1
Hungary,P1,1
Hungary,R1,1
Hungary,R2,3
Iceland,B1/B2,38
Iceland,C1/D,15
Iceland,F1,25
Iceland,F2,1
Iceland,G4,1
Iceland,H1B,3
Iceland,H4,3
Iceland,J1,5
Iceland,J2,3
Iceland,K1,2
Iceland,M1,2
Iceland,O2,4
India,A1,12
India,A2,92
India,A3,13
India,B1,111
India,B1/B2,"59,160"
India,B2,150
India,C1,57
India,C1/D,"5,584"
India,C2,4
India,C3,3
India,CW1,1
India,E2,15
India,E3D,15
India,F1,"5,529"
India,F2,522
India,G1,8
India,G2,2
India,G4,129
India,G5,2
India,H1B,"7,473"
India,H3,1
India,H4,"6,907"
India,I,21
India,J1,770
India,J2,215
India,K1,91
India,K2,1
India,L1,"1,328"
India,L2,"1,410"
India,M1,140
India,NATO6,1
India,O1,118
India,O2,76
India,O3,45
India,P1,9
India,P3,446
India,P4,3
India,R1,78
India,R2,43
India,T3,3
India,T4,2
India,T6,3
India,TD,15
India,U2,3
India,U3,5
Indonesia,A1,6
Indonesia,A2,316
Indonesia,B1,52
Indonesia,B1/B2,"4,931"
Indonesia,B2,1
Indonesia,C1,13
Indonesia,C1/D,996
Indonesia,C3,5
Indonesia,F1,331
Indonesia,F2,15
Indonesia,G1,8
Indonesia,G2,36
Indonesia,G4,46
Indonesia,H1B,33
Indonesia,H4,4
Indonesia,I,3
Indonesia,J1,457
Indonesia,J2,62
Indonesia,K1,38
Indonesia,K2,5
Indonesia,L1,22
Indonesia,L2,21
Indonesia,M1,6
Indonesia,O1,10
Indonesia,O2,1
Indonesia,O3,8
Indonesia,P1,1
Indonesia,R1,4
Indonesia,R2,1
Iran,A2,1
Iran,B1/B2,"1,111"
Iran,B2,2
Iran,C1/D,1
Iran,F1,436
Iran,F2,56
Iran,G1,8
Iran,G2,19
Iran,G4,18
Iran,H1B,5
Iran,H4,7
Iran,I,2
Iran,J1,93
Iran,J2,25
Iran,K1,57
Iran,K2,2
Iran,O1,2
Iran,O2,1
Iran,P1,2
Iran,P3,2
Iran,TD,4
Iraq,A1,10
Iraq,A2,66
Iraq,B1/B2,532
Iraq,F1,15
Iraq,F2,5
Iraq,G2,13
Iraq,G4,1
Iraq,H1B,2
Iraq,H4,2
Iraq,I,2
Iraq,J1,31
Iraq,J2,1
Iraq,K1,74
Iraq,O3,1
Iraq,P3,1
Ireland,A1,3
Ireland,A2,35
Ireland,A3,1
Ireland,B1,2
Ireland,B1/B2,188
Ireland,B2,1
Ireland,C1/D,78
Ireland,E1,1
Ireland,E2,19
Ireland,E3D,4
Ireland,F1,99
Ireland,F2,6
Ireland,G1,1
Ireland,G2,1
Ireland,G4,8
Ireland,H1B,28
Ireland,H2A,5
Ireland,H3,1
Ireland,H4,9
Ireland,I,18
Ireland,J1,181
Ireland,J2,3
Ireland,K1,2
Ireland,L1,92
Ireland,L2,40
Ireland,M1,2
Ireland,O1,23
Ireland,O2,8
Ireland,P1,18
Ireland,P3,31
Ireland,R1,2
Israel,A1,9
Israel,A2,200
Israel,B1,10
Israel,B1/B2,"2,263"
Israel,B2,8
Israel,C1/D,89
Israel,C3,2
Israel,E1,37
Israel,E2,64
Israel,E3D,2
Israel,F1,244
Israel,F2,10
Israel,G1,14
Israel,G2,2
Israel,H1B,30
Israel,H4,29
Israel,I,5
Israel,J1,127
Israel,J2,110
Israel,K1,1
Israel,L1,91
Israel,L2,164
Israel,M1,6
Israel,O1,33
Israel,O2,7
Israel,O3,29
Israel,P1,18
Israel,P3,2
Israel,R1,7
Israel,R2,18
Italy,A1,10
Italy,A2,39
Italy,B1,4
Italy,B1/B2,"1,080"
Italy,C1/D,314
Italy,E1,24
Italy,E2,163
Italy,E3D,2
Italy,F1,786
Italy,F2,6
Italy,G1,1
Italy,G2,16
Italy,G3,6
Italy,G4,53
Italy,H1B,102
Italy,H3,2
Italy,H4,37
Italy,I,24
Italy,J1,551
Italy,J2,16
Italy,K1,9
Italy,K2,1
Italy,L1,133
Italy,L2,73
Italy,M1,7
Italy,NATO2,73
Italy,NATO6,5
Italy,O1,70
Italy,O2,27
Italy,O3,15
Italy,P1,36
Italy,P4,2
Italy,Q1,47
Italy,R1,3
Italy,U3,2
Jamaica,A1,3
Jamaica,A2,21
Jamaica,B1,22
Jamaica,B1/B2,"5,605"
Jamaica,B2,4
Jamaica,C1,32
Jamaica,C1/D,80
Jamaica,C3,26
Jamaica,E2,9
Jamaica,F1,183
Jamaica,F2,7
Jamaica,G2,5
Jamaica,G4,6
Jamaica,H1B,42
Jamaica,H2A,"1,307"
Jamaica,H2B,158
Jamaica,H4,44
Jamaica,J1,99
Jamaica,J2,54
Jamaica,K1,71
Jamaica,K2,24
Jamaica,L1,7
Jamaica,L2,5
Jamaica,M1,1
Jamaica,O1,5
Jamaica,O2,3
Jamaica,O3,1
Jamaica,P3,11
Jamaica,Q1,18
Jamaica,R1,1
Jamaica,R2,4
Japan,A1,36
Japan,A2,373
Japan,B1,3
Japan,B1/B2,629
Japan,C1,5
Japan,C1/D,427
Japan,C3,52
Japan,E1,102
Japan,E2,"1,094"
Japan,E3D,5
Japan,F1,"1,168"
Japan,F2,29
Japan,G1,5
Japan,G2,6
Japan,G4,22
Japan,H1B,54
Japan,H3,2
Japan,H4,44
Japan,I,95
Japan,J1,440
Japan,J2,161
Japan,K1,34
Japan,L1,304
Japan,L2,324
Japan,M1,49
Japan,NATO2,1
Japan,O1,53
Japan,O2,108
Japan,O3,23
Japan,P1,90
Japan,P3,44
Japan,P4,1
Japan,Q1,8
Japan,R1,5
Japan,R2,3
Japan,TD,1
Jordan,A1,7
Jordan,A2,193
Jordan,A3,1
Jordan,B1,5
Jordan,B1/B2,"2,546"
Jordan,B2,2
Jordan,C1,1
Jordan,C1/D,19
Jordan,C3,3
Jordan,E2,6
Jordan,F1,84
Jordan,F2,21
Jordan,G1,3
Jordan,G2,2
Jordan,G4,13
Jordan,H1B,41
Jordan,H3,1
Jordan,H4,37
Jordan,I,5
Jordan,J1,62
Jordan,J2,10
Jordan,K1,11
Jordan,L1,14
Jordan,L2,16
Jordan,M1,1
Jordan,O1,7
Jordan,O3,1
Jordan,R1,1
Jordan,TD,1
Kazakhstan,A1,22
Kazakhstan,A2,13
Kazakhstan,B1,2
Kazakhstan,B1/B2,"2,126"
Kazakhstan,C1,1
Kazakhstan,C1/D,7
Kazakhstan,D,4
Kazakhstan,E2,2
Kazakhstan,F1,333
Kazakhstan,F2,96
Kazakhstan,G1,14
Kazakhstan,G4,6
Kazakhstan,H1B,20
Kazakhstan,H4,21
Kazakhstan,J1,113
Kazakhstan,J2,39
Kazakhstan,K1,5
Kazakhstan,K2,5
Kazakhstan,L1,12
Kazakhstan,L2,13
Kazakhstan,M2,1
Kazakhstan,O1,5
Kazakhstan,O3,4
Kazakhstan,P1,7
Kenya,A1,6
Kenya,A2,18
Kenya,B1,23
Kenya,B1/B2,"1,202"
Kenya,B2,1
Kenya,C1,4
Kenya,C1/D,109
Kenya,F1,254
Kenya,F2,48
Kenya,G1,3
Kenya,G2,7
Kenya,G4,38
Kenya,H1B,69
Kenya,H3,1
Kenya,H4,42
Kenya,I,7
Kenya,J1,129
Kenya,J2,57
Kenya,K1,31
Kenya,K2,4
Kenya,L1,8
Kenya,L2,3
Kenya,M1,6
Kenya,O1,1
Kenya,O3,3
Kenya,P1,2
Kenya,P4,1
Kenya,R1,7
Kenya,R2,9
Kenya,U3,5
Kiribati,A2,3
Kiribati,J1,8
Kiribati,R1,2
"Korea, North",G3,3
"Korea, South",A1,6
"Korea, South",A2,236
"Korea, South",B1,1
"Korea, South",B1/B2,"1,228"
"Korea, South",C1,1
"Korea, South",C1/D,517
"Korea, South",C3,15
"Korea, South",CW1,8
"Korea, South",CW2,4
"Korea, South",E1,21
"Korea, South",E2,469
"Korea, South",F1,969
"Korea, South",F2,47
"Korea, South",G1,4
"Korea, South",G4,54
"Korea, South",H1B,185
"Korea, South",H4,86
"Korea, South",I,12
"Korea, South",J1,526
"Korea, South",J2,180
"Korea, South",K1,15
"Korea, South",L1,187
"Korea, South",L2,174
"Korea, South",M1,41
"Korea, South",O1,83
"Korea, South",O2,93
"Korea, South",O3,23
"Korea, South",P1,91
"Korea, South",P3,15
"Korea, South",R1,20
"Korea, South",R2,9
"Korea, South",TD,5
Kosovo,A2,27
Kosovo,B1/B2,298
Kosovo,C1/D,1
Kosovo,F1,17
Kosovo,G2,5
Kosovo,H1B,3
Kosovo,H4,2
Kosovo,J1,14
Kosovo,K1,17
Kosovo,L2,1
Kosovo,M1,1
Kuwait,A1,2
Kuwait,A2,22
Kuwait,B1/B2,"1,001"
Kuwait,C1/D,13
Kuwait,F1,289
Kuwait,F2,12
Kuwait,G2,5
Kuwait,G4,1
Kuwait,H1B,4
Kuwait,I,1
Kuwait,J1,4
Kuwait,O1,1
Kyrgyzstan,A2,10
Kyrgyzstan,B1,1
Kyrgyzstan,B1/B2,962
Kyrgyzstan,B2,4
Kyrgyzstan,C1,18
Kyrgyzstan,D,18
Kyrgyzstan,F1,374
Kyrgyzstan,F2,6
Kyrgyzstan,G2,1
Kyrgyzstan,G4,2
Kyrgyzstan,H1B,4
Kyrgyzstan,H4,5
Kyrgyzstan,J1,25
Kyrgyzstan,J2,8
Kyrgyzstan,K1,1
Kyrgyzstan,L1,1
Kyrgyzstan,L2,1
Kyrgyzstan,P1,4
Laos,A1,1
Laos,A2,5
Laos,B1/B2,104
Laos,F1,11
Laos,G1,1
Laos,G2,3
Laos,J1,31
Laos,K1,95
Laos,K2,1
Latvia,A1,1
Latvia,A2,10
Latvia,B1/B2,87
Latvia,B2,1
Latvia,C1/D,54
Latvia,F1,19
Latvia,F2,1
Latvia,G2,2
Latvia,G4,1
Latvia,H1B,4
Latvia,H4,2
Latvia,I,11
Latvia,J1,19
Latvia,K1,2
Latvia,L1,4
Latvia,L2,9
Latvia,M1,1
Latvia,NATO2,10
Latvia,NATO6,5
Latvia,O1,2
Latvia,O3,2
Latvia,P1,4
Latvia,P3,1
Latvia,P4,3
Latvia,R2,1
Lebanon,A2,19
Lebanon,A3,1
Lebanon,B1,2
Lebanon,B1/B2,959
Lebanon,C1/D,30
Lebanon,F1,37
Lebanon,F2,1
Lebanon,G1,1
Lebanon,G2,1
Lebanon,G4,7
Lebanon,H1B,32
Lebanon,H4,7
Lebanon,I,14
Lebanon,J1,75
Lebanon,J2,5
Lebanon,K1,73
Lebanon,K2,2
Lebanon,L1,7
Lebanon,L2,10
Lebanon,O1,5
Lebanon,O2,1
Lebanon,O3,3
Lebanon,R1,2
Lebanon,TD,1
Lesotho,A2,3
Lesotho,B1/B2,23
Lesotho,C1,4
Lesotho,C1/D,1
Lesotho,C3,3
Lesotho,F1,5
Lesotho,G2,2
Lesotho,J1,4
Liberia,A1,5
Liberia,A2,17
Liberia,B1/B2,128
Liberia,C1/D,2
Liberia,F1,14
Liberia,G2,20
Liberia,G4,1
Liberia,J1,3
Liberia,K1,6
Liberia,K2,7
Liberia,O1,1
Libya,A1,16
Libya,A2,6
Libya,B1/B2,251
Libya,F1,16
Libya,F2,19
Libya,G1,8
Libya,G2,10
Libya,H1B,7
Libya,H4,9
Libya,J1,5
Libya,J2,2
Liechtenstein,A1,1
Liechtenstein,B1/B2,1
Liechtenstein,G1,1
Liechtenstein,G2,7
Liechtenstein,H1B,1
Liechtenstein,J1,1
Liechtenstein,J2,1
Lithuania,A1,4
Lithuania,A2,8
Lithuania,B1,5
Lithuania,B1/B2,34
Lithuania,C1/D,16
Lithuania,E2,16
Lithuania,F1,44
Lithuania,F2,1
Lithuania,G2,5
Lithuania,G3,1
Lithuania,G4,1
Lithuania,H1B,7
Lithuania,H4,3
Lithuania,J1,13
Lithuania,J2,4
Lithuania,L1,5
Lithuania,L2,7
Lithuania,NATO2,16
Lithuania,O1,2
Lithuania,O2,3
Lithuania,P1,4
Lithuania,P4,3
Luxembourg,A2,3
Luxembourg,B1/B2,13
Luxembourg,C1/D,3
Luxembourg,E3D,1
Luxembourg,F1,11
Luxembourg,G1,2
Luxembourg,G2,2
Luxembourg,J1,8
Luxembourg,L1,3
Luxembourg,L2,1
Luxembourg,NATO2,1
Luxembourg,NATO4,1
Luxembourg,O1,1
Luxembourg,O2,1
Luxembourg,P1,1
Macau S.A.R.,B1,1
Macau S.A.R.,B1/B2,172
Macau S.A.R.,B2,1
Macau S.A.R.,F1,12
Macau S.A.R.,L1,1
Macau S.A.R.,M1,1
Macau S.A.R.,Q1,1
Madagascar,A1,1
Madagascar,A2,5
Madagascar,B1/B2,156
Madagascar,C1,7
Madagascar,C1/D,112
Madagascar,C3,3
Madagascar,F1,21
Madagascar,F2,5
Madagascar,G1,2
Madagascar,G2,1
Madagascar,G4,5
Madagascar,H1B,2
Madagascar,H4,1
Madagascar,J1,7
Madagascar,K1,6
Madagascar,K2,2
Madagascar,M1,1
Malawi,A2,13
Malawi,B1/B2,164
Malawi,C1,5
Malawi,C1/D,3
Malawi,C3,1
Malawi,F1,48
Malawi,F2,13
Malawi,G1,4
Malawi,G2,39
Malawi,G4,7
Malawi,H1B,1
Malawi,H3,1
Malawi,H4,1
Malawi,J1,12
Malawi,J2,2
Malawi,K1,2
Malawi,Q1,1
Malawi,R1,2
Malaysia,A1,3
Malaysia,A2,56
Malaysia,B1,29
Malaysia,B1/B2,"2,412"
Malaysia,C1,7
Malaysia,C1/D,180
Malaysia,C3,3
Malaysia,E2,1
Malaysia,E3D,1
Malaysia,F1,82
Malaysia,F2,5
Malaysia,G2,17
Malaysia,G4,4
Malaysia,H1B,14
Malaysia,H3,35
Malaysia,H4,10
Malaysia,I,8
Malaysia,J1,100
Malaysia,J2,11
Malaysia,K1,7
Malaysia,K2,1
Malaysia,L1,48
Malaysia,L2,22
Malaysia,M1,2
Malaysia,O1,9
Malaysia,O2,1
Maldives,A1,3
Maldives,A2,38
Maldives,A3,1
Maldives,B1/B2,10
Maldives,C1/D,2
Maldives,G1,2
Maldives,G2,17
Maldives,H1B,1
Maldives,J1,2
Mali,A2,7
Mali,B1/B2,208
Mali,F1,22
Mali,G2,4
Mali,G4,5
Mali,H1B,2
Mali,I,1
Mali,J1,1
Mali,K1,2
Mali,K2,1
Mali,P1,1
Malta,A1,2
Malta,B1,2
Malta,B1/B2,21
Malta,C1/D,2
Malta,F1,6
Malta,G1,2
Malta,G2,2
Malta,G4,2
Malta,J1,2
Malta,O1,2
Malta,O3,1
Malta,P1,1
Marshall Islands,A1,2
Marshall Islands,B1/B2,1
Marshall Islands,C1,2
Mauritania,A1,8
Mauritania,A2,9
Mauritania,B1/B2,38
Mauritania,C2,1
Mauritania,F1,2
Mauritania,G1,2
Mauritania,G2,21
Mauritania,G4,5
Mauritania,L1,1
Mauritius,A2,2
Mauritius,B1,1
Mauritius,B1/B2,257
Mauritius,C1,1
Mauritius,C1/D,60
Mauritius,F1,6
Mauritius,G2,3
Mauritius,H1B,1
Mauritius,H4,1
Mauritius,J1,8
Mauritius,J2,1
Mexico,A1,10
Mexico,A2,180
Mexico,A3,2
Mexico,B1,481
Mexico,B1/B2,"1,354"
Mexico,B2,5
Mexico,BBBCC,"145,494"
Mexico,BBBCV,"2,291"
Mexico,C1,5
Mexico,C1/D,303
Mexico,D,2
Mexico,E1,38
Mexico,E2,160
Mexico,E3D,1
Mexico,F1,913
Mexico,F2,71
Mexico,G1,7
Mexico,G2,4
Mexico,G4,32
Mexico,H1B,138
Mexico,H2A,"24,743"
Mexico,H2B,647
Mexico,H3,2
Mexico,H4,622
Mexico,I,75
Mexico,J1,536
Mexico,J2,55
Mexico,K1,388
Mexico,K2,115
Mexico,K3,1
Mexico,L1,328
Mexico,L2,344
Mexico,M1,36
Mexico,O1,79
Mexico,O2,374
Mexico,O3,24
Mexico,P1,575
Mexico,P3,182
Mexico,P4,17
Mexico,Q1,28
Mexico,R1,50
Mexico,R2,21
Mexico,T2,2
Mexico,T3,13
Mexico,T6,1
Mexico,TD,969
Mexico,TN,"1,055"
Mexico,U1,10
Mexico,U2,7
Mexico,U3,37
"Micronesia, Federated States of",A1,1
"Micronesia, Federated States of",C3,1
Moldova,A2,5
Moldova,B1/B2,191
Moldova,C1/D,9
Moldova,F1,9
Moldova,G2,1
Moldova,H1B,1
Moldova,H4,1
Moldova,J1,3
Moldova,K1,5
Moldova,L1,3
Moldova,L2,1
Moldova,O2,1
Moldova,O3,1
Moldova,P1,4
Moldova,P4,3
Monaco,F1,1
Monaco,G2,1
Mongolia,A1,9
Mongolia,A2,33
Mongolia,B1/B2,"1,792"
Mongolia,C1,8
Mongolia,C1/D,1
Mongolia,D,15
Mongolia,E2,7
Mongolia,F1,178
Mongolia,F2,17
Mongolia,G1,1
Mongolia,G2,5
Mongolia,G4,5
Mongolia,H1B,8
Mongolia,H2B,8
Mongolia,H4,1
Mongolia,J1,36
Mongolia,J2,13
Mongolia,L2,2
Mongolia,M1,2
Mongolia,O1,1
Mongolia,P1,1
Mongolia,P3,13
Mongolia,P4,8
Mongolia,R1,2
Montenegro,A2,2
Montenegro,B1,1
Montenegro,B1/B2,269
Montenegro,C1/D,167
Montenegro,F1,22
Montenegro,F2,1
Montenegro,G4,1
Montenegro,H1B,4
Montenegro,H4,1
Montenegro,I,1
Montenegro,J1,7
Montenegro,J2,1
Montenegro,K1,3
Montenegro,P3,1
Montserrat,B1/B2,1
Morocco,A1,6
Morocco,A2,59
Morocco,A3,2
Morocco,B1,4
Morocco,B1/B2,"2,720"
Morocco,C1/D,80
Morocco,E2,2
Morocco,F1,160
Morocco,F2,5
Morocco,G1,7
Morocco,G2,6
Morocco,G4,7
Morocco,H1B,8
Morocco,H3,1
Morocco,H4,3
Morocco,I,1
Morocco,J1,41
Morocco,J2,7
Morocco,K1,26
Morocco,L1,2
Morocco,O1,1
Morocco,P3,1
Morocco,Q1,1
Morocco,TD,1
Mozambique,A1,1
Mozambique,A2,12
Mozambique,B1/B2,94
Mozambique,C1,11
Mozambique,C1/D,3
Mozambique,F1,19
Mozambique,G1,7
Mozambique,G4,2
Mozambique,I,1
Mozambique,J1,7
Mozambique,P3,1
Namibia,A1,5
Namibia,A2,4
Namibia,B1,1
Namibia,B1/B2,55
Namibia,C1/D,6
Namibia,F1,4
Namibia,G1,1
Namibia,G2,29
Namibia,G4,1
Namibia,H1B,1
Namibia,I,2
Namibia,J1,6
Namibia,K1,2
Namibia,K2,2
Nauru,A1,3
Nauru,A2,2
Nauru,B1,1
Nauru,B2,1
Nauru,C1/D,1
Nauru,G2,2
Nepal,A1,9
