Nonimmigrant Visa Issuances by Nationality                                                      November 2023 (FY 2024),,
Nationality,Visa Class,Issuances
Great Britain and Northern Ireland,A2,357
Great Britain and Northern Ireland,B1,112
Great Britain and Northern Ireland,B1/B2,"2,157"
Great Britain and Northern Ireland,B2,3
Great Britain and Northern Ireland,C1,1
Great Britain and Northern Ireland,C1/D,735
Great Britain and Northern Ireland,C3,2
Great Britain and Northern Ireland,E1,17
Great Britain and Northern Ireland,E2,223
Great Britain and Northern Ireland,E3D,7
Great Britain and Northern Ireland,F1,126
Great Britain and Northern Ireland,F2,14
Great Britain and Northern Ireland,G2,19
Great Britain and Northern Ireland,G4,38
Great Britain and Northern Ireland,H1B,114
Great Britain and Northern Ireland,H2B,9
Great Britain and Northern Ireland,H3,1
Great Britain and Northern Ireland,H4,44
Great Britain and Northern Ireland,I,108
Great Britain and Northern Ireland,J1,224
Great Britain and Northern Ireland,J2,22
Great Britain and Northern Ireland,K1,77
Great Britain and Northern Ireland,K2,2
Great Britain and Northern Ireland,L1,275
Great Britain and Northern Ireland,L2,230
Great Britain and Northern Ireland,M1,9
Great Britain and Northern Ireland,NATO2,26
Great Britain and Northern Ireland,NATO4,1
Great Britain and Northern Ireland,NATO5,3
Great Britain and Northern Ireland,NATO6,6
Great Britain and Northern Ireland,O1,193
Great Britain and Northern Ireland,O2,133
Great Britain and Northern Ireland,O3,40
Great Britain and Northern Ireland,P1,113
Great Britain and Northern Ireland,P2,1
Great Britain and Northern Ireland,P3,5
Great Britain and Northern Ireland,P4,3
Great Britain and Northern Ireland,Q1,16
Great Britain and Northern Ireland,R1,8
Great Britain and Northern Ireland,R2,6
Great Britain and Northern Ireland,TD,1
Greece,A1,2
Greece,A2,11
Greece,B1/B2,184
Greece,C1/D,197
Greece,F1,14
Greece,G1,1
Greece,G3,1
Greece,G4,3
Greece,H1B,14
Greece,H3,1
Greece,H4,1
Greece,J1,35
Greece,J2,3
Greece,K1,3
Greece,L1,5
Greece,L2,1
Greece,NATO2,11
Greece,NATO4,1
Greece,NATO5,5
Greece,O1,6
Greece,O2,2
Greece,O3,2
Greece,P1,4
Greece,P3,2
Greece,R1,1
Greece,R2,2
Grenada,A2,4
Grenada,B1/B2,288
Grenada,C1/D,7
Grenada,C3,1
Grenada,E2,1
Grenada,F1,6
Grenada,G2,1
Grenada,H1B,1
Grenada,J1,1
Grenada,K1,1
Grenada,L1,1
Grenada,O1,1
Grenada,P1,1
Guatemala,A1,2
Guatemala,A2,10
Guatemala,A3,2
Guatemala,B1,16
Guatemala,B1/B2,"6,881"
Guatemala,C1,29
Guatemala,C1/D,5
Guatemala,C3,4
Guatemala,F1,34
Guatemala,F2,4
Guatemala,G4,5
Guatemala,H1B,9
Guatemala,H2A,52
Guatemala,H2B,483
Guatemala,I,1
Guatemala,J1,19
Guatemala,J2,5
Guatemala,K1,31
Guatemala,K2,10
Guatemala,L1,5
Guatemala,L2,5
Guatemala,M1,1
Guatemala,O2,1
Guatemala,P1,6
Guatemala,R1,5
Guatemala,T4,1
Guatemala,U2,1
Guatemala,U3,18
Guinea,A2,1
Guinea,B1,3
Guinea,B1/B2,161
Guinea,F1,4
Guinea,G1,1
Guinea,G2,4
Guinea,G4,2
Guinea,I,1
Guinea,P1,1
Guinea-Bissau,A2,1
Guinea-Bissau,B1/B2,4
Guinea-Bissau,G4,1
Guinea-Bissau,J1,1
Guyana,A2,4
Guyana,B1,1
Guyana,B1/B2,"2,007"
Guyana,B2,3
Guyana,C1,2
Guyana,C1/D,7
Guyana,C3,12
Guyana,F1,12
Guyana,F2,4
Guyana,G2,1
Guyana,G4,4
Guyana,H1B,1
Guyana,J1,1
Guyana,K1,10
Guyana,K2,2
Guyana,L1,1
Guyana,L2,2
Guyana,M1,1
Guyana,R1,2
Guyana,R2,2
Haiti,A1,3
Haiti,A2,6
Haiti,B1,1
Haiti,B1/B2,523
Haiti,C1,11
Haiti,C1/D,4
Haiti,C3,5
Haiti,F1,6
Haiti,G2,1
Haiti,G4,10
Haiti,H1B,1
Haiti,I,1
Haiti,J1,2
Haiti,K1,28
Haiti,K2,6
Haiti,L1,1
Haiti,L2,3
Haiti,O2,1
Haiti,P3,7
Haiti,R1,1
Honduras,A1,1
Honduras,A2,180
Honduras,B1,5
Honduras,B1/B2,"5,240"
Honduras,B2,15
Honduras,C1,17
Honduras,C1/D,96
Honduras,C3,3
Honduras,E1,1
Honduras,E2,7
Honduras,F1,72
Honduras,F2,2
Honduras,G1,3
Honduras,G4,9
Honduras,H1B,13
Honduras,H2A,37
Honduras,H2B,300
Honduras,H4,7
Honduras,I,4
Honduras,J1,43
Honduras,J2,3
Honduras,K1,23
Honduras,K2,3
Honduras,L1,5
Honduras,L2,1
Honduras,M1,1
Honduras,O1,1
Honduras,P1,10
Honduras,R1,5
Honduras,R2,2
Honduras,T3,3
Honduras,T4,1
Honduras,U3,13
Honduras,U5,1
Hong Kong S.A.R.,B1,19
Hong Kong S.A.R.,B1/B2,"3,704"
Hong Kong S.A.R.,C1,1
Hong Kong S.A.R.,C1/D,83
Hong Kong S.A.R.,E3D,2
Hong Kong S.A.R.,F1,60
Hong Kong S.A.R.,F2,1
Hong Kong S.A.R.,H1B,37
Hong Kong S.A.R.,H4,1
Hong Kong S.A.R.,I,4
Hong Kong S.A.R.,J1,44
Hong Kong S.A.R.,J2,3
Hong Kong S.A.R.,K1,2
Hong Kong S.A.R.,L1,12
Hong Kong S.A.R.,L2,8
Hong Kong S.A.R.,M1,25
Hong Kong S.A.R.,O1,5
Hong Kong S.A.R.,O2,63
Hong Kong S.A.R.,P1,2
Hong Kong S.A.R.,P3,1
Hungary,A2,10
Hungary,B1,5
Hungary,B1/B2,281
Hungary,C1,1
Hungary,C1/D,51
Hungary,F1,16
Hungary,F2,4
Hungary,G1,5
Hungary,G3,1
Hungary,G4,2
Hungary,H1B,13
Hungary,H2B,13
Hungary,H4,4
Hungary,I,1
Hungary,J1,47
Hungary,J2,7
Hungary,K1,5
Hungary,L1,11
Hungary,L2,8
Hungary,M1,2
Hungary,NATO2,6
Hungary,O1,4
Hungary,P1,13
Hungary,P4,1
Iceland,A2,3
Iceland,B1/B2,62
Iceland,C1/D,39
Iceland,F1,4
Iceland,G1,5
Iceland,H1B,1
Iceland,H4,1
Iceland,J1,3
Iceland,J2,1
Iceland,K1,1
Iceland,L1,1
Iceland,NATO2,3
Iceland,O1,1
Iceland,O2,1
India,A1,9
India,A2,106
India,A3,13
India,B1,26
India,B1/B2,"78,469"
India,B2,1
India,C1,209
India,C1/D,"4,472"
India,C3,14
India,E1,1
India,E2,5
India,E3D,13
India,F1,"5,681"
India,F2,277
India,G1,3
India,G2,6
India,G4,64
India,G5,1
India,H1B,"19,007"
India,H3,1
India,H4,"9,044"
India,I,10
India,J1,959
India,J2,238
India,K1,121
India,K2,6
India,L1,"1,322"
India,L2,"1,339"
India,M1,79
India,M2,2
India,O1,136
India,O2,42
India,O3,37
India,P3,42
India,P4,2
India,R1,59
India,R2,34
India,TD,7
India,U1,1
India,U2,2
India,U3,2
Indonesia,A1,21
Indonesia,A2,444
Indonesia,B1,39
Indonesia,B1/B2,"4,414"
Indonesia,C1,13
Indonesia,C1/D,"1,273"
Indonesia,E3D,1
Indonesia,F1,71
Indonesia,F2,8
Indonesia,G1,14
Indonesia,G2,17
Indonesia,G4,18
Indonesia,G5,1
Indonesia,H1B,44
Indonesia,H4,1
Indonesia,I,1
Indonesia,J1,195
Indonesia,J2,7
Indonesia,K1,38
Indonesia,K2,5
Indonesia,L1,14
Indonesia,L2,3
Indonesia,M1,3
Indonesia,O1,6
Indonesia,O2,3
Indonesia,O3,2
Indonesia,P1,8
Indonesia,P4,1
Indonesia,R1,1
Iran,B1,3
Iran,B1/B2,779
Iran,C1/D,1
Iran,F1,145
Iran,F2,38
Iran,G1,2
Iran,G2,13
Iran,G4,10
Iran,H1B,3
Iran,H4,5
Iran,I,2
Iran,J1,19
Iran,J2,9
Iran,K1,17
Iran,L1,2
Iran,O1,2
Iran,TD,1
Iraq,A1,1
Iraq,A2,20
Iraq,B1,2
Iraq,B1/B2,268
Iraq,C1/D,1
Iraq,F1,10
Iraq,F2,4
Iraq,G2,2
Iraq,G4,5
Iraq,I,2
Iraq,J1,10
Iraq,J2,3
Iraq,K1,30
Iraq,L1,1
Iraq,M1,2
Iraq,O3,1
Iraq,P3,2
Ireland,A1,1
Ireland,A2,14
Ireland,B1,4
Ireland,B1/B2,220
Ireland,C1/D,79
Ireland,E1,1
Ireland,E2,11
Ireland,F1,24
Ireland,F2,1
Ireland,G2,2
Ireland,G4,8
Ireland,H1B,19
Ireland,H2A,1
Ireland,H2B,4
Ireland,H3,2
Ireland,I,4
Ireland,J1,162
Ireland,J2,3
Ireland,K1,7
Ireland,L1,54
Ireland,L2,16
Ireland,O1,12
Ireland,O2,10
Ireland,P1,21
Ireland,P3,7
Ireland,Q1,1
Ireland,R1,3
Israel,A1,4
Israel,A2,96
Israel,B1/B2,"1,698"
Israel,B2,17
Israel,C1,1
Israel,C1/D,36
Israel,D,1
Israel,E1,4
Israel,E2,15
Israel,F1,30
Israel,F2,2
Israel,G1,3
Israel,G4,3
Israel,H1B,12
Israel,H4,16
Israel,I,3
Israel,J1,33
Israel,J2,12
Israel,L1,52
Israel,L2,95
Israel,M1,1
Israel,O1,16
Israel,O2,4
Israel,O3,18
Israel,P1,2
Israel,R2,5
Italy,A1,4
Italy,A2,48
Italy,B1,7
Italy,B1/B2,"1,099"
Italy,B2,2
Italy,C1/D,249
Italy,C2,1
Italy,C3,1
Italy,E1,16
Italy,E2,93
Italy,F1,257
Italy,F2,7
Italy,G1,5
Italy,G2,6
Italy,G3,2
Italy,G4,37
Italy,H1B,46
Italy,H2A,1
Italy,H2B,3
Italy,H3,1
Italy,H4,7
Italy,I,7
Italy,J1,595
Italy,J2,5
Italy,K1,13
Italy,L1,99
Italy,L2,43
Italy,M1,11
Italy,NATO2,52
Italy,NATO4,2
Italy,O1,47
Italy,O2,17
Italy,O3,14
Italy,P1,35
Italy,Q1,19
Italy,R1,5
Italy,R2,1
Jamaica,A1,1
Jamaica,A2,12
Jamaica,B1,30
Jamaica,B1/B2,"7,655"
Jamaica,B2,1
Jamaica,C1,14
Jamaica,C1/D,165
Jamaica,C3,12
Jamaica,E2,2
Jamaica,F1,82
Jamaica,F2,3
Jamaica,G2,2
Jamaica,G4,6
Jamaica,H1B,40
Jamaica,H2A,8
Jamaica,H2B,354
Jamaica,H4,54
Jamaica,I,1
Jamaica,J1,47
Jamaica,J2,161
Jamaica,K1,43
Jamaica,K2,15
Jamaica,L1,3
Jamaica,L2,1
Jamaica,M1,2
Jamaica,O1,1
Jamaica,O2,22
Jamaica,P1,14
Jamaica,P3,1
Jamaica,P4,1
Jamaica,T3,2
Jamaica,TD,2
Japan,A1,14
Japan,A2,216
Japan,B1,21
Japan,B1/B2,449
Japan,C1,4
Japan,C1/D,419
Japan,C3,22
Japan,CW1,2
Japan,CW2,1
Japan,E1,106
Japan,E2,"1,145"
Japan,F1,359
Japan,F2,20
Japan,G1,8
Japan,G2,7
Japan,G4,33
Japan,H1B,54
Japan,H3,1
Japan,H4,20
Japan,I,86
Japan,J1,240
Japan,J2,106
Japan,K1,34
Japan,L1,184
Japan,L2,242
Japan,M1,7
Japan,O1,34
Japan,O2,20
Japan,O3,7
Japan,P1,59
Japan,P3,18
Japan,P4,6
Japan,Q1,15
Japan,R1,3
Japan,R2,1
Jordan,A1,4
Jordan,A2,124
Jordan,A3,1
Jordan,B1,3
Jordan,B1/B2,"2,508"
Jordan,C1/D,40
Jordan,E2,7
Jordan,F1,45
Jordan,F2,16
Jordan,G1,1
Jordan,G2,4
Jordan,G4,8
Jordan,H1B,12
Jordan,H4,9
Jordan,J1,23
Jordan,J2,17
Jordan,K1,17
Jordan,K2,1
Jordan,L1,5
Jordan,L2,6
Jordan,O1,3
Jordan,O3,3
Jordan,P3,1
Kazakhstan,A2,8
Kazakhstan,B1,3
Kazakhstan,B1/B2,"1,880"
Kazakhstan,C1,2
Kazakhstan,C1/D,1
Kazakhstan,D,13
Kazakhstan,E2,9
Kazakhstan,F1,74
Kazakhstan,F2,24
Kazakhstan,G1,5
Kazakhstan,G2,15
Kazakhstan,G4,12
Kazakhstan,H1B,8
Kazakhstan,H4,2
Kazakhstan,I,2
Kazakhstan,J1,24
Kazakhstan,J2,7
Kazakhstan,K1,8
Kazakhstan,K2,3
Kazakhstan,L1,6
Kazakhstan,L2,10
Kazakhstan,O1,1
Kazakhstan,P1,11
Kazakhstan,P4,2
Kenya,A2,41
Kenya,B1,34
Kenya,B1/B2,"1,016"
Kenya,B2,10
Kenya,C1/D,150
Kenya,F1,79
Kenya,F2,3
Kenya,G1,3
Kenya,G2,22
Kenya,G4,66
Kenya,H1B,22
Kenya,H4,21
Kenya,J1,20
Kenya,J2,6
Kenya,K1,15
Kenya,K2,4
Kenya,L1,2
Kenya,M1,1
Kenya,O1,1
Kenya,P1,1
Kenya,R1,8
Kiribati,A2,6
Kiribati,C3,2
Kiribati,F1,1
Kiribati,G2,12
"Korea, South",A1,9
"Korea, South",A2,296
"Korea, South",B1,1
"Korea, South",B1/B2,"1,009"
"Korea, South",BBBCC,1
"Korea, South",C1,7
"Korea, South",C1/D,359
"Korea, South",C3,3
"Korea, South",CW1,15
"Korea, South",CW2,5
"Korea, South",E1,9
"Korea, South",E2,508
"Korea, South",E2C,1
"Korea, South",F1,585
"Korea, South",F2,104
"Korea, South",G2,1
"Korea, South",G4,11
"Korea, South",H1B,179
"Korea, South",H4,41
"Korea, South",I,19
"Korea, South",J1,724
"Korea, South",J2,287
"Korea, South",K1,18
"Korea, South",L1,153
"Korea, South",L2,165
"Korea, South",M1,33
"Korea, South",O1,52
"Korea, South",O2,42
"Korea, South",O3,6
"Korea, South",P1,49
"Korea, South",P3,3
"Korea, South",R1,20
"Korea, South",R2,14
"Korea, South",TD,4
Kosovo,A1,1
Kosovo,A2,17
Kosovo,B1/B2,690
Kosovo,C1/D,3
Kosovo,F1,5
Kosovo,I,1
Kosovo,J1,2
Kosovo,J2,1
Kosovo,K1,14
Kosovo,P3,4
Kuwait,A1,14
Kuwait,A2,38
Kuwait,B1/B2,729
Kuwait,C1/D,13
Kuwait,F1,84
Kuwait,F2,9
Kuwait,G1,1
Kuwait,G2,3
Kuwait,H1B,1
Kuwait,J1,5
Kyrgyzstan,A1,8
Kyrgyzstan,A2,10
Kyrgyzstan,B1,1
Kyrgyzstan,B1/B2,501
Kyrgyzstan,C1,17
Kyrgyzstan,D,18
Kyrgyzstan,F1,39
Kyrgyzstan,F2,8
Kyrgyzstan,G4,1
Kyrgyzstan,H1B,3
Kyrgyzstan,H4,1
Kyrgyzstan,I,4
Kyrgyzstan,J1,4
Kyrgyzstan,K1,4
Kyrgyzstan,K2,1
Kyrgyzstan,L1,1
Kyrgyzstan,O1,1
Laos,A2,6
Laos,B1/B2,75
Laos,F1,5
Laos,F2,1
Laos,G2,2
Laos,G5,1
Laos,K1,10
Latvia,A2,7
Latvia,B1/B2,44
Latvia,C1/D,65
Latvia,E2,2
Latvia,F1,3
Latvia,G2,3
Latvia,H1B,2
Latvia,J1,1
Latvia,K1,3
Latvia,L1,1
Latvia,NATO2,1
Latvia,O1,1
Latvia,O3,1
Lebanon,A2,5
Lebanon,A3,1
Lebanon,B1/B2,815
Lebanon,B2,2
Lebanon,C1/D,20
Lebanon,F1,12
Lebanon,F2,1
Lebanon,G2,2
Lebanon,G4,12
Lebanon,H1B,12
Lebanon,H4,7
Lebanon,I,1
Lebanon,J1,23
Lebanon,J2,1
Lebanon,K1,71
Lebanon,K2,1
Lebanon,L1,4
Lebanon,L2,5
Lebanon,O1,4
Lebanon,O3,1
Lebanon,R1,1
Lebanon,TD,1
Lesotho,A2,1
Lesotho,B1/B2,9
Lesotho,C1/D,1
Lesotho,F1,1
Lesotho,G2,4
Lesotho,G4,4
Lesotho,J1,2
Liberia,A1,4
Liberia,A2,3
Liberia,B1/B2,106
Liberia,F1,6
Liberia,J1,3
Liberia,K1,27
Liberia,K2,11
Libya,A1,6
Libya,A2,11
Libya,B1/B2,127
Libya,D,1
Libya,F1,4
Libya,G1,2
Libya,G2,12
Libya,G4,3
Libya,H1B,4
Libya,H4,1
Libya,J1,3
Libya,K1,1
Libya,L1,1
Libya,O1,1
Libya,O2,1
Liechtenstein,B1/B2,1
Liechtenstein,G1,1
Liechtenstein,J1,1
Liechtenstein,L2,1
Lithuania,A1,4
Lithuania,A2,13
Lithuania,B1,7
Lithuania,B1/B2,41
Lithuania,C1/D,23
Lithuania,E2,4
Lithuania,E3D,1
Lithuania,F1,3
Lithuania,G2,5
Lithuania,H1B,2
Lithuania,H4,1
Lithuania,J1,16
Lithuania,J2,2
Lithuania,L1,6
Lithuania,L2,5
Lithuania,NATO2,30
Lithuania,NATO4,1
Lithuania,O1,3
Lithuania,O3,1
Lithuania,P1,8
Luxembourg,A2,1
Luxembourg,B1/B2,20
Luxembourg,C1/D,4
Luxembourg,E2,3
Luxembourg,E3D,1
Luxembourg,F1,3
Luxembourg,G3,1
Luxembourg,G4,2
Luxembourg,H1B,2
Luxembourg,J1,1
Macau S.A.R.,B1/B2,180
Macau S.A.R.,F1,3
Macau S.A.R.,H1B,4
Macau S.A.R.,J1,1
Macau S.A.R.,R1,1
Madagascar,A2,3
Madagascar,B1/B2,118
Madagascar,C1,37
Madagascar,C1/D,1
Madagascar,D,10
Madagascar,F1,12
Madagascar,F2,1
Madagascar,G2,9
Madagascar,G4,13
Madagascar,H1B,1
Madagascar,J1,8
Madagascar,K1,2
Madagascar,O2,2
Madagascar,P1,4
Madagascar,R1,1
Madagascar,R2,2
Malawi,A2,3
Malawi,B1/B2,131
Malawi,C1,3
Malawi,C1/D,1
Malawi,C3,3
Malawi,F1,45
Malawi,F2,10
Malawi,G1,2
Malawi,G2,17
Malawi,G4,6
Malawi,H1B,1
Malawi,H4,1
Malawi,J1,7
Malawi,K1,2
Malaysia,A1,13
Malaysia,A2,84
Malaysia,B1,111
Malaysia,B1/B2,"2,144"
Malaysia,B2,4
Malaysia,C1,2
Malaysia,C1/D,243
Malaysia,C2,1
Malaysia,E3D,1
Malaysia,F1,68
Malaysia,F2,1
Malaysia,G1,4
Malaysia,G2,2
Malaysia,G4,3
Malaysia,H1B,55
Malaysia,H3,4
Malaysia,H4,6
Malaysia,J1,73
Malaysia,J2,1
Malaysia,K1,8
Malaysia,K2,1
Malaysia,L1,32
Malaysia,L2,21
Malaysia,O1,3
Malaysia,O3,1
Malaysia,R1,2
Maldives,A2,11
Maldives,B1/B2,8
Maldives,F1,1
Maldives,G2,4
Maldives,M1,22
Mali,A1,1
Mali,A2,2
Mali,B1/B2,192
Mali,F1,2
Mali,G2,9
Mali,G4,5
Mali,J1,3
Mali,J2,3
Mali,K1,2
Mali,K2,1
Malta,A2,7
Malta,B1/B2,14
Malta,C1/D,2
Malta,F1,1
Malta,K1,1
Marshall Islands,A1,2
Marshall Islands,B1/B2,1
Marshall Islands,G4,1
Mauritania,A1,4
Mauritania,A2,10
Mauritania,B1/B2,38
Mauritania,F2,1
Mauritania,G1,1
Mauritania,G2,1
Mauritania,G4,1
Mauritania,K1,1
Mauritius,A2,6
Mauritius,B1/B2,141
Mauritius,BBBCC,1
Mauritius,C1,1
Mauritius,C1/D,109
Mauritius,D,1
Mauritius,F1,1
Mauritius,G2,3
Mauritius,H1B,2
Mauritius,J1,3
Mauritius,O2,1
Mexico,A1,33
Mexico,A2,140
Mexico,B1,274
Mexico,B1/B2,"1,406"
Mexico,B2,3
Mexico,BBBCC,"152,276"
Mexico,BBBCV,"3,925"
Mexico,C1,16
Mexico,C1/D,265
Mexico,C2,1
Mexico,E1,35
Mexico,E2,106
Mexico,F1,268
Mexico,F2,29
Mexico,G1,5
Mexico,G4,30
Mexico,G5,1
Mexico,H1B,162
Mexico,H2A,"14,724"
Mexico,H2B,"3,568"
Mexico,H3,31
Mexico,H4,184
Mexico,I,42
Mexico,J1,319
Mexico,J2,22
Mexico,K1,338
Mexico,K2,68
Mexico,L1,222
Mexico,L2,229
Mexico,M1,25
Mexico,O1,63
Mexico,O2,72
Mexico,O3,22
Mexico,P1,469
Mexico,P3,75
Mexico,P4,29
Mexico,Q1,7
Mexico,R1,31
Mexico,R2,6
Mexico,T3,8
Mexico,TD,974
Mexico,TN,"1,599"
Mexico,U1,8
Mexico,U2,4
Mexico,U3,26
Mexico,U4,1
"Micronesia, Federated States of",A1,1
"Micronesia, Federated States of",G1,1
"Micronesia, Federated States of",G4,1
Moldova,A1,1
Moldova,A2,14
Moldova,B1,1
Moldova,B1/B2,257
Moldova,C1/D,10
Moldova,F1,1
Moldova,G2,1
Moldova,G4,5
Moldova,H4,1
Moldova,J1,1
Moldova,K1,3
Moldova,L1,1
Moldova,P1,2
Moldova,P3,18
Monaco,B1/B2,1
Monaco,C1/D,1
Mongolia,A2,31
Mongolia,B1/B2,"1,003"
Mongolia,B2,1
Mongolia,C1/D,2
Mongolia,E2,1
Mongolia,E3D,2
Mongolia,F1,26
Mongolia,F2,8
Mongolia,G2,18
Mongolia,G4,11
Mongolia,H1B,2
Mongolia,H4,1
Mongolia,J1,17
Mongolia,J2,1
Mongolia,K1,2
Mongolia,L1,2
Mongolia,L2,9
Mongolia,O3,3
Mongolia,P1,7
Mongolia,R1,1
Montenegro,A1,1
Montenegro,A2,8
Montenegro,B1,1
Montenegro,B1/B2,393
Montenegro,C1,1
Montenegro,C1/D,130
Montenegro,F1,4
Montenegro,G4,6
Montenegro,J1,3
Montenegro,K1,2
Montenegro,O1,1
Montserrat,F1,1
Morocco,A1,3
Morocco,A2,35
Morocco,A3,4
Morocco,B1,2
Morocco,B1/B2,"2,510"
Morocco,C1,1
Morocco,C1/D,96
Morocco,E2,1
Morocco,F1,70
Morocco,F2,2
Morocco,G2,15
Morocco,G4,7
Morocco,H1B,4
Morocco,H4,2
Morocco,J1,40
Morocco,J2,7
Morocco,K1,19
Morocco,L1,2
Morocco,L2,2
Morocco,P1,4
Mozambique,A1,1
Mozambique,A2,5
Mozambique,B1,1
Mozambique,B1/B2,116
Mozambique,C1/D,2
Mozambique,F1,5
Mozambique,G1,11
Mozambique,G2,9
Mozambique,G4,5
Mozambique,H1B,1
Mozambique,J1,2
Mozambique,K1,1
Namibia,A2,4
Namibia,B1,1
Namibia,B1/B2,133
Namibia,C1/D,8
Namibia,F1,1
Namibia,G1,2
Namibia,G2,3
Namibia,G4,1
Namibia,H1B,1
Namibia,J1,3
Nauru,B2,3
Nauru,C1/D,3
Nauru,G2,2
Nepal,A2,12
Nepal,A3,3
Nepal,B1,2
Nepal,B1/B2,"1,779"
Nepal,C1,20
Nepal,C1/D,76
Nepal,F1,784
Nepal,F2,28
Nepal,G1,1
Nepal,G2,5
Nepal,G4,26
Nepal,G5,1
Nepal,H1B,150
Nepal,H4,16
Nepal,J1,59
Nepal,J2,9
Nepal,K1,44
Nepal,K2,1
Nepal,L1,5
Nepal,L2,7
Nepal,M1,3
Nepal,P1,5
Nepal,P3,3
Nepal,R1,1
Nepal,R2,3
Netherlands,A1,1
Netherlands,A2,32
Netherlands,B1,50
Netherlands,B1/B2,550
Netherlands,C1/D,148
Netherlands,C3,2
Netherlands,E1,1
Netherlands,E2,19
Netherlands,F1,70
Netherlands,F2,1
Netherlands,G1,1
Netherlands,G3,1
Netherlands,G4,3
Netherlands,H1B,18
Netherlands,H2A,1
Netherlands,H2B,1
Netherlands,H4,3
Netherlands,I,8
Netherlands,J1,86
Netherlands,J2,3
Netherlands,K1,17
Netherlands,L1,98
Netherlands,L2,49
Netherlands,M1,3
Netherlands,NATO2,3
Netherlands,NATO6,35
Netherlands,O1,25
Netherlands,O2,8
Netherlands,O3,3
Netherlands,P1,9
Netherlands,P3,1
New Zealand,A1,1
New Zealand,A2,49
New Zealand,B1,2
New Zealand,B1/B2,223
New Zealand,C1,1
New Zealand,C1/D,103
New Zealand,C3,38
New Zealand,E1,1
New Zealand,E2,19
New Zealand,E3D,2
New Zealand,F1,17
New Zealand,F2,3
New Zealand,G1,1
New Zealand,G2,4
New Zealand,G4,6
New Zealand,H1B,17
New Zealand,H2B,8
New Zealand,H4,5
New Zealand,I,8
New Zealand,J1,71
New Zealand,J2,2
New Zealand,K1,2
New Zealand,L1,18
New Zealand,L2,25
New Zealand,O1,16
New Zealand,O2,3
New Zealand,O3,6
New Zealand,P1,14
New Zealand,P4,1
New Zealand,R1,5
New Zealand,R2,1
Nicaragua,A1,1
Nicaragua,B1,51
Nicaragua,B1/B2,"1,213"
Nicaragua,C1,12
Nicaragua,C1/D,28
Nicaragua,F1,8
Nicaragua,G1,1
Nicaragua,G2,1
Nicaragua,G4,7
Nicaragua,H1B,1
Nicaragua,H2A,20
Nicaragua,H2B,1
Nicaragua,H4,1
Nicaragua,J1,2
Nicaragua,J2,3
Nicaragua,K1,14
Nicaragua,K2,4
Nicaragua,L1,4
Nicaragua,L2,6
Nicaragua,O1,1
Nicaragua,R2,1
Nicaragua,T3,1
Niger,B1/B2,38
Niger,C1,1
Niger,C2,1
Niger,C3,1
Niger,F1,6
Niger,G2,1
Niger,G4,7
Niger,J1,1
Nigeria,A1,8
Nigeria,A2,86
Nigeria,B1,8
Nigeria,B1/B2,"5,108"
Nigeria,C1,2
Nigeria,C1/D,14
Nigeria,C2,1
Nigeria,C3,1
Nigeria,F1,548
Nigeria,F2,109
Nigeria,G1,5
Nigeria,G2,36
Nigeria,G4,42
Nigeria,G5,1
Nigeria,H1B,66
Nigeria,H4,28
Nigeria,J1,47
Nigeria,J2,21
Nigeria,K1,85
Nigeria,K2,6
Nigeria,L1,18
Nigeria,L2,12
Nigeria,M1,5
Nigeria,O1,8
Nigeria,O3,4
Nigeria,P3,5
Nigeria,R1,15
*Non-Nationality Based Issuances,B1/B2,135
*Non-Nationality Based Issuances,B2,2
*Non-Nationality Based Issuances,C1/D,15
*Non-Nationality Based Issuances,CW1,1
*Non-Nationality Based Issuances,E2,1
*Non-Nationality Based Issuances,F1,1
*Non-Nationality Based Issuances,G4,3
*Non-Nationality Based Issuances,H1B,1
*Non-Nationality Based Issuances,K1,4
*Non-Nationality Based Issuances,L1,1
*Non-Nationality Based Issuances,L2,2
*Non-Nationality Based Issuances,R1,2
North Macedonia,A2,5
North Macedonia,B1,1
North Macedonia,B1/B2,470
North Macedonia,C1/D,24
North Macedonia,F1,4
North Macedonia,G1,4
North Macedonia,G2,3
North Macedonia,G4,5
North Macedonia,H1B,3
North Macedonia,J1,11
North Macedonia,J2,4
North Macedonia,K1,6
North Macedonia,NATO2,1
North Macedonia,P3,13
Norway,A1,1
Norway,A2,22
Norway,B1/B2,201
Norway,C1/D,87
Norway,E2,4
Norway,F1,73
Norway,G1,2
Norway,G2,8
Norway,G4,3
Norway,H1B,8
Norway,H2B,1
Norway,H4,5
Norway,I,2
Norway,J1,36
Norway,J2,1
Norway,K1,2
Norway,L1,10
Norway,L2,8
Norway,M1,1
Norway,NATO2,4
Norway,O1,4
Norway,P1,4
Norway,Q1,8
Oman,A1,1
Oman,A2,20
Oman,B1,1
Oman,B1/B2,193
Oman,C1/D,7
Oman,F1,12
Oman,F2,1
Oman,G2,10
Oman,H1B,1
Oman,J1,4
Oman,L1,1
Pakistan,A1,18
Pakistan,A2,33
Pakistan,A3,2
Pakistan,B1,4
Pakistan,B1/B2,"9,153"
Pakistan,B2,3
Pakistan,C1,4
Pakistan,C1/D,40
Pakistan,E1,8
Pakistan,E2,2
Pakistan,E3D,1
Pakistan,F1,224
Pakistan,F2,25
Pakistan,G1,11
Pakistan,G2,1
Pakistan,G4,38
Pakistan,G5,2
Pakistan,H1B,114
Pakistan,H4,93
