Nonimmigrant Visa Issuances by Nationality                                                      July 2024 (FY 2024),,
Nationality,Visa Class,Issuances
Finland,H1B,9
Finland,H2A,5
Finland,H4,4
Finland,I,2
Finland,J1,113
Finland,J2,8
Finland,K1,2
Finland,L1,24
Finland,L2,29
Finland,NATO2,44
Finland,O1,9
Finland,O2,1
Finland,O3,2
Finland,P1,15
Finland,P4,7
Finland,R1,3
Finland,R2,3
France,A1,37
France,A2,79
France,B1,5
France,B1/B2,497
France,B2,2
France,C1/D,193
France,E1,9
France,E2,274
France,E3D,2
France,F1,"1,484"
France,F2,21
France,G1,26
France,G2,7
France,G3,5
France,G4,76
France,H1B,99
France,H3,2
France,H4,26
France,I,37
France,J1,"1,528"
France,J2,104
France,K1,12
France,K2,1
France,K3,1
France,L1,293
France,L2,461
France,M1,21
France,NATO2,74
France,NATO6,2
France,O1,60
France,O2,18
France,O3,19
France,P1,31
France,P2,2
France,P3,1
France,P4,1
France,Q1,54
France,R1,8
France,R2,1
France,U2,1
Gabon,A2,4
Gabon,B1/B2,196
Gabon,C1,1
Gabon,D,2
Gabon,F1,15
Gabon,J1,1
Gabon,K1,2
Gabon,L2,1
"Gambia, The",A2,6
"Gambia, The",B1/B2,93
"Gambia, The",C1,4
"Gambia, The",C1/D,2
"Gambia, The",F1,27
"Gambia, The",F2,1
"Gambia, The",G2,2
"Gambia, The",G4,2
"Gambia, The",J1,3
"Gambia, The",K1,21
"Gambia, The",K2,1
Georgia,A1,8
Georgia,A2,52
Georgia,B1/B2,663
Georgia,C1/D,46
Georgia,F1,98
Georgia,F2,1
Georgia,G2,10
Georgia,G4,3
Georgia,H1B,2
Georgia,I,4
Georgia,J1,127
Georgia,J2,6
Georgia,K1,3
Georgia,L1,3
Georgia,L2,3
Georgia,M1,1
Georgia,O1,2
Georgia,P1,1
Germany,A1,20
Germany,A2,116
Germany,B1,6
Germany,B1/B2,"1,968"
Germany,B2,1
Germany,C1,1
Germany,C1/D,543
Germany,C3,2
Germany,E1,30
Germany,E2,382
Germany,E3D,4
Germany,F1,"1,618"
Germany,F2,6
Germany,G1,12
Germany,G2,25
Germany,G3,2
Germany,G4,39
Germany,H1B,97
Germany,H2A,1
Germany,H3,3
Germany,H4,29
Germany,I,81
Germany,J1,"2,913"
Germany,J2,91
Germany,K1,30
Germany,K2,1
Germany,L1,242
Germany,L2,239
Germany,M1,50
Germany,M2,5
Germany,NATO2,37
Germany,NATO4,1
Germany,NATO6,101
Germany,O1,54
Germany,O2,17
Germany,O3,27
Germany,P1,23
Germany,P3,1
Germany,P4,2
Germany,Q1,18
Germany,R1,7
Germany,R2,1
Ghana,A1,8
Ghana,A2,210
Ghana,B1,3
Ghana,B1/B2,"1,463"
Ghana,C1,3
Ghana,C1/D,55
Ghana,C3,2
Ghana,F1,833
Ghana,F2,95
Ghana,G1,6
Ghana,G2,35
Ghana,G4,18
Ghana,H1B,52
Ghana,H4,45
Ghana,I,2
Ghana,J1,145
Ghana,J2,48
Ghana,K1,32
Ghana,K2,3
Ghana,L1,4
Ghana,L2,6
Ghana,O1,3
Ghana,O2,5
Ghana,O3,3
Ghana,P3,12
Ghana,R1,9
Gibraltar,R1,1
Great Britain and Northern Ireland,A1,27
Great Britain and Northern Ireland,A2,193
Great Britain and Northern Ireland,B1,117
Great Britain and Northern Ireland,B1/B2,"2,294"
Great Britain and Northern Ireland,B2,4
Great Britain and Northern Ireland,C1/D,606
Great Britain and Northern Ireland,C2,1
Great Britain and Northern Ireland,C3,20
Great Britain and Northern Ireland,E1,13
Great Britain and Northern Ireland,E2,254
Great Britain and Northern Ireland,E3D,6
Great Britain and Northern Ireland,F1,"1,555"
Great Britain and Northern Ireland,F2,23
Great Britain and Northern Ireland,G1,11
Great Britain and Northern Ireland,G2,22
Great Britain and Northern Ireland,G4,49
Great Britain and Northern Ireland,H1B,196
Great Britain and Northern Ireland,H2A,2
Great Britain and Northern Ireland,H2B,1
Great Britain and Northern Ireland,H3,2
Great Britain and Northern Ireland,H4,68
Great Britain and Northern Ireland,I,185
Great Britain and Northern Ireland,J1,752
Great Britain and Northern Ireland,J2,47
Great Britain and Northern Ireland,K1,96
Great Britain and Northern Ireland,K2,1
Great Britain and Northern Ireland,L1,492
Great Britain and Northern Ireland,L2,446
Great Britain and Northern Ireland,M1,65
Great Britain and Northern Ireland,M2,1
Great Britain and Northern Ireland,NATO1,1
Great Britain and Northern Ireland,NATO2,61
Great Britain and Northern Ireland,NATO4,4
Great Britain and Northern Ireland,NATO5,4
Great Britain and Northern Ireland,NATO6,213
Great Britain and Northern Ireland,O1,261
Great Britain and Northern Ireland,O2,292
Great Britain and Northern Ireland,O3,45
Great Britain and Northern Ireland,P1,205
Great Britain and Northern Ireland,P2,2
Great Britain and Northern Ireland,P3,7
Great Britain and Northern Ireland,P4,4
Great Britain and Northern Ireland,Q1,9
Great Britain and Northern Ireland,R1,17
Great Britain and Northern Ireland,R2,18
Greece,A1,10
Greece,A2,26
Greece,B1,8
Greece,B1/B2,93
Greece,C1/D,248
Greece,D,1
Greece,E1,5
Greece,E3D,4
Greece,F1,195
Greece,F2,1
Greece,G1,6
Greece,G4,5
Greece,H1B,118
Greece,H4,20
Greece,I,6
Greece,J1,111
Greece,J2,15
Greece,K1,3
Greece,L1,21
Greece,L2,28
Greece,M1,1
Greece,NATO2,34
Greece,NATO4,2
Greece,O1,11
Greece,O2,3
Greece,P1,1
Greece,R1,1
Grenada,A2,1
Grenada,B1/B2,277
Grenada,C1/D,1
Grenada,E2,5
Grenada,F1,15
Grenada,H1B,6
Grenada,H4,1
Grenada,J1,3
Grenada,K1,1
Grenada,K2,1
Grenada,O1,1
Guatemala,A1,8
Guatemala,A2,32
Guatemala,B1,7
Guatemala,B1/B2,"7,170"
Guatemala,B2,2
Guatemala,C1,1
Guatemala,C1/D,17
Guatemala,C3,6
Guatemala,F1,205
Guatemala,F2,13
Guatemala,G2,2
Guatemala,G4,12
Guatemala,H1B,10
Guatemala,H2A,247
Guatemala,H2B,551
Guatemala,H4,15
Guatemala,I,4
Guatemala,J1,32
Guatemala,J2,4
Guatemala,K1,26
Guatemala,K2,10
Guatemala,L1,6
Guatemala,L2,6
Guatemala,M1,3
Guatemala,O1,4
Guatemala,P1,5
Guatemala,Q1,2
Guatemala,R1,7
Guatemala,R2,4
Guatemala,T2,1
Guatemala,T5,2
Guatemala,U1,2
Guatemala,U3,4
Guinea,A2,5
Guinea,B1/B2,205
Guinea,F1,3
Guinea,G1,4
Guinea,G2,4
Guinea,G4,2
Guinea,J1,1
Guinea,K1,23
Guinea-Bissau,B1/B2,8
Guinea-Bissau,G4,1
Guinea-Bissau,J1,1
Guinea-Bissau,K1,3
Guyana,A2,6
Guyana,B1/B2,"2,576"
Guyana,C1,1
Guyana,C1/D,15
Guyana,C3,2
Guyana,F1,29
Guyana,F2,1
Guyana,G1,1
Guyana,G2,2
Guyana,G4,1
Guyana,H1B,1
Guyana,H4,6
Guyana,J1,17
Guyana,J2,20
Guyana,K1,5
Guyana,K2,1
Guyana,L1,1
Guyana,M1,2
Guyana,M2,2
Guyana,P3,7
Guyana,R1,1
Haiti,A1,7
Haiti,B1/B2,586
Haiti,C1,1
Haiti,C1/D,3
Haiti,C3,4
Haiti,F1,25
Haiti,G1,1
Haiti,G4,9
Haiti,H1B,2
Haiti,H2B,2
Haiti,I,1
Haiti,J1,9
Haiti,K1,29
Haiti,K2,10
Haiti,P1,2
Haiti,P2,2
Honduras,A1,13
Honduras,A2,101
Honduras,B1,4
Honduras,B1/B2,"5,496"
Honduras,B2,5
Honduras,C1,2
Honduras,C1/D,85
Honduras,C3,1
Honduras,E1,2
Honduras,E2,7
Honduras,F1,163
Honduras,F2,3
Honduras,G4,11
Honduras,G5,1
Honduras,H1B,17
Honduras,H2A,104
Honduras,H2B,698
Honduras,H4,10
Honduras,I,5
Honduras,J1,65
Honduras,J2,26
Honduras,K1,29
Honduras,K2,6
Honduras,L1,4
Honduras,L2,2
Honduras,O1,2
Honduras,O3,3
Honduras,P1,1
Honduras,R1,6
Honduras,R2,2
Honduras,TD,1
Honduras,U3,1
Hong Kong S.A.R.,B1,7
Hong Kong S.A.R.,B1/B2,"3,718"
Hong Kong S.A.R.,B2,1
Hong Kong S.A.R.,C1/D,76
Hong Kong S.A.R.,F1,475
Hong Kong S.A.R.,F2,7
Hong Kong S.A.R.,G4,1
Hong Kong S.A.R.,H1B,23
Hong Kong S.A.R.,H3,2
Hong Kong S.A.R.,H4,22
Hong Kong S.A.R.,I,1
Hong Kong S.A.R.,J1,50
Hong Kong S.A.R.,J2,6
Hong Kong S.A.R.,K1,2
Hong Kong S.A.R.,L1,17
Hong Kong S.A.R.,L2,23
Hong Kong S.A.R.,M1,43
Hong Kong S.A.R.,O1,9
Hong Kong S.A.R.,O2,35
Hong Kong S.A.R.,O3,5
Hong Kong S.A.R.,P1,3
Hong Kong S.A.R.,R2,2
Hong Kong S.A.R.,TD,1
Hungary,A1,20
Hungary,A2,39
Hungary,B1,10
Hungary,B1/B2,316
Hungary,C1/D,17
Hungary,F1,126
Hungary,F2,1
Hungary,G2,14
Hungary,G4,9
Hungary,H1B,7
Hungary,H4,3
Hungary,I,1
Hungary,J1,120
Hungary,J2,45
Hungary,K1,3
Hungary,L1,17
Hungary,L2,18
Hungary,NATO2,23
Hungary,NATO6,1
Hungary,O1,2
Hungary,P1,7
Iceland,A1,4
Iceland,A2,2
Iceland,B1/B2,29
Iceland,C1/D,17
Iceland,F1,95
Iceland,F2,4
Iceland,G1,7
Iceland,H1B,1
Iceland,H4,3
Iceland,J1,24
Iceland,J2,1
Iceland,L1,2
Iceland,L2,3
Iceland,M1,1
Iceland,O1,3
India,A1,29
India,A2,117
India,A3,8
India,B1,39
India,B1/B2,"54,913"
India,B2,7
India,C1,56
India,C1/D,"4,873"
India,C2,1
India,C3,8
India,E2,2
India,E3D,23
India,F1,"14,605"
India,F2,585
India,G1,8
India,G2,6
India,G4,103
India,G5,1
India,H1B,"9,037"
India,H3,8
India,H4,"9,494"
India,I,17
India,J1,"1,109"
India,J2,302
India,K1,77
India,K2,7
India,L1,"1,745"
India,L2,"1,776"
India,M1,93
India,M2,1
India,NATO2,1
India,O1,139
India,O2,94
India,O3,57
India,P1,4
India,P3,543
India,P4,1
India,R1,84
India,R2,71
India,TD,4
India,U1,1
India,U3,4
India,U4,1
Indonesia,A1,14
Indonesia,A2,283
Indonesia,B1,54
Indonesia,B1/B2,"4,349"
Indonesia,B2,3
Indonesia,C1,15
Indonesia,C1/D,"1,083"
Indonesia,C3,1
Indonesia,F1,473
Indonesia,F2,46
Indonesia,G1,38
Indonesia,G2,27
Indonesia,G4,18
Indonesia,H1B,30
Indonesia,H4,6
Indonesia,I,4
Indonesia,J1,569
Indonesia,J2,64
Indonesia,K1,59
Indonesia,K2,6
Indonesia,L1,31
Indonesia,L2,64
Indonesia,M1,2
Indonesia,O1,7
Indonesia,P1,3
Indonesia,P3,1
Indonesia,P4,1
Indonesia,R1,3
Indonesia,R2,3
Iran,B1,1
Iran,B1/B2,"1,022"
Iran,F1,268
Iran,F2,38
Iran,G1,5
Iran,G2,15
Iran,G4,19
Iran,H1B,10
Iran,H4,3
Iran,J1,69
Iran,J2,25
Iran,K1,34
Iran,K2,2
Iran,O1,3
Iran,P1,1
Iran,TD,1
Iraq,A1,9
Iraq,A2,81
Iraq,B1/B2,461
Iraq,C1/D,2
Iraq,F1,34
Iraq,F2,6
Iraq,G4,8
Iraq,H1B,1
Iraq,H4,2
Iraq,I,2
Iraq,J1,35
Iraq,J2,1
Iraq,K1,33
Iraq,K2,1
Iraq,L1,2
Iraq,M1,1
Iraq,O1,1
Iraq,O2,1
Ireland,A1,2
Ireland,A2,21
Ireland,B1,6
Ireland,B1/B2,202
Ireland,C1/D,70
Ireland,E1,5
Ireland,E2,7
Ireland,E3D,3
Ireland,F1,261
Ireland,G1,4
Ireland,G2,3
Ireland,G4,11
Ireland,H1B,32
Ireland,H2A,12
Ireland,H3,3
Ireland,H4,4
Ireland,I,12
Ireland,J1,253
Ireland,J2,2
Ireland,K1,5
Ireland,K2,1
Ireland,L1,96
Ireland,L2,63
Ireland,M1,4
Ireland,NATO2,1
Ireland,O1,34
Ireland,O2,12
Ireland,O3,4
Ireland,P1,23
Ireland,P2,1
Ireland,P3,30
Ireland,R1,2
Israel,A1,34
Israel,A2,275
Israel,B1,73
Israel,B1/B2,"2,427"
Israel,B2,2
Israel,C1/D,80
Israel,C3,9
Israel,E1,34
Israel,E2,72
Israel,F1,231
Israel,F2,15
Israel,G1,5
Israel,G2,6
Israel,G4,3
Israel,H1B,44
Israel,H4,70
Israel,I,9
Israel,J1,262
Israel,J2,327
Israel,L1,137
Israel,L2,364
Israel,M1,9
Israel,M2,1
Israel,O1,41
Israel,O2,1
Israel,O3,55
Israel,P1,2
Israel,P3,1
Israel,P4,3
Israel,R1,25
Israel,R2,45
Italy,A1,15
Italy,A2,33
Italy,B1,4
Italy,B1/B2,"1,270"
Italy,B2,2
Italy,C1/D,287
Italy,E1,23
Italy,E2,137
Italy,F1,"1,534"
Italy,F2,8
Italy,G1,7
Italy,G2,6
Italy,G3,5
Italy,G4,42
Italy,H1B,105
Italy,H4,23
Italy,I,30
Italy,J1,"1,046"
Italy,J2,39
Italy,K1,6
Italy,L1,199
Italy,L2,166
Italy,M1,7
Italy,NATO2,68
Italy,NATO6,5
Italy,O1,59
Italy,O2,15
Italy,O3,26
Italy,P1,44
Italy,P3,2
Italy,P4,3
Italy,Q1,31
Italy,R1,13
Italy,R2,2
Jamaica,A1,4
Jamaica,A2,15
Jamaica,B1,29
Jamaica,B1/B2,"8,649"
Jamaica,B2,8
Jamaica,C1,31
Jamaica,C1/D,86
Jamaica,C3,13
Jamaica,F1,302
Jamaica,F2,6
Jamaica,G1,4
Jamaica,G2,2
Jamaica,G4,7
Jamaica,H1B,87
Jamaica,H2A,503
Jamaica,H2B,248
Jamaica,H4,129
Jamaica,I,1
Jamaica,J1,283
Jamaica,J2,236
Jamaica,K1,56
Jamaica,K2,14
Jamaica,L1,3
Jamaica,L2,1
Jamaica,M1,2
Jamaica,O1,6
Jamaica,O2,23
Jamaica,O3,2
Jamaica,P1,3
Jamaica,P3,18
Jamaica,Q1,2
Jamaica,R1,3
Japan,A1,31
Japan,A2,364
Japan,B1,4
Japan,B1/B2,388
Japan,B2,1
Japan,C1,2
Japan,C1/D,466
Japan,C3,128
Japan,E1,124
Japan,E2,"1,472"
Japan,E3D,6
Japan,F1,"1,843"
Japan,F2,54
Japan,G1,18
Japan,G2,10
Japan,G4,28
Japan,H1B,77
Japan,H2A,2
Japan,H2B,2
Japan,H3,1
Japan,H4,60
Japan,I,105
Japan,J1,978
Japan,J2,213
Japan,K1,28
Japan,K2,2
Japan,L1,312
Japan,L2,483
Japan,M1,81
Japan,O1,44
Japan,O2,68
Japan,O3,35
Japan,P1,94
Japan,P3,14
Japan,P4,2
Japan,Q1,3
Japan,R1,11
Japan,R2,1
Japan,TD,2
Jordan,A1,3
Jordan,A2,162
Jordan,B1,1
Jordan,B1/B2,"1,874"
Jordan,C1,1
Jordan,C1/D,16
Jordan,E2,3
Jordan,F1,112
Jordan,F2,15
Jordan,G1,2
Jordan,G2,5
Jordan,G4,5
Jordan,H1B,68
Jordan,H4,53
Jordan,I,5
Jordan,J1,118
Jordan,J2,36
Jordan,K1,9
Jordan,L1,16
Jordan,L2,25
Jordan,M1,2
Jordan,O1,10
Jordan,O2,1
Jordan,O3,1
Jordan,P3,1
Jordan,R1,1
Jordan,R2,5
Kazakhstan,A1,10
Kazakhstan,A2,42
Kazakhstan,B1,5
Kazakhstan,B1/B2,"1,638"
Kazakhstan,C1,1
Kazakhstan,C1/D,10
Kazakhstan,D,8
Kazakhstan,E2,9
Kazakhstan,F1,298
Kazakhstan,F2,85
Kazakhstan,G1,4
Kazakhstan,G2,3
Kazakhstan,G4,5
Kazakhstan,H1B,14
Kazakhstan,H4,12
Kazakhstan,J1,99
Kazakhstan,J2,21
Kazakhstan,K1,3
Kazakhstan,K2,1
Kazakhstan,L1,15
Kazakhstan,L2,32
Kazakhstan,M1,1
Kazakhstan,O1,3
Kazakhstan,O3,3
Kazakhstan,P1,2
Kazakhstan,P4,1
Kazakhstan,R1,1
Kenya,A1,5
Kenya,A2,68
Kenya,A3,2
Kenya,B1,33
Kenya,B1/B2,878
Kenya,B2,1
Kenya,C1,7
Kenya,C1/D,123
Kenya,C3,3
Kenya,F1,238
Kenya,F2,10
Kenya,G1,7
Kenya,G2,7
Kenya,G4,43
Kenya,H1B,32
Kenya,H4,8
Kenya,J1,96
Kenya,J2,27
Kenya,K1,53
Kenya,K2,12
Kenya,L1,1
Kenya,M1,1
Kenya,O1,3
Kenya,R1,7
Kiribati,A2,1
Kiribati,B1/B2,2
Kiribati,F1,1
Kiribati,J2,1
Kiribati,R1,1
"Korea, South",A1,54
"Korea, South",A2,478
"Korea, South",B1,1
"Korea, South",B1/B2,"1,491"
"Korea, South",B2,1
"Korea, South",C1/D,629
"Korea, South",C3,13
"Korea, South",CW1,12
"Korea, South",CW2,8
"Korea, South",E1,9
"Korea, South",E2,479
"Korea, South",E2C,2
"Korea, South",E3D,3
"Korea, South",F1,"3,679"
"Korea, South",F2,221
"Korea, South",G1,6
"Korea, South",G4,31
"Korea, South",H1B,235
"Korea, South",H2A,1
"Korea, South",H2B,1
"Korea, South",H3,4
"Korea, South",H4,117
"Korea, South",I,16
"Korea, South",J1,"1,426"
"Korea, South",J2,436
"Korea, South",K1,2
"Korea, South",L1,332
"Korea, South",L2,454
"Korea, South",M1,31
"Korea, South",M2,1
"Korea, South",O1,71
"Korea, South",O2,250
"Korea, South",O3,28
"Korea, South",P1,234
"Korea, South",P3,1
"Korea, South",R1,32
"Korea, South",R2,28
"Korea, South",TD,2
Kosovo,A1,4
Kosovo,A2,14
Kosovo,B1/B2,269
Kosovo,E2,1
Kosovo,F1,27
Kosovo,F2,2
Kosovo,G2,1
Kosovo,G4,4
Kosovo,H1B,3
Kosovo,H4,3
Kosovo,I,2
Kosovo,J1,40
Kosovo,J2,7
Kosovo,K1,9
Kuwait,A1,12
Kuwait,A2,91
Kuwait,B1/B2,"1,397"
Kuwait,C1/D,5
Kuwait,C3,1
Kuwait,F1,261
Kuwait,F2,18
Kuwait,G1,13
Kuwait,G2,7
Kuwait,G4,3
Kuwait,H1B,4
Kuwait,J1,3
Kuwait,J2,4
Kyrgyzstan,A2,27
Kyrgyzstan,B1,1
Kyrgyzstan,B1/B2,"1,244"
Kyrgyzstan,C1,10
Kyrgyzstan,D,12
Kyrgyzstan,F1,425
Kyrgyzstan,F2,6
Kyrgyzstan,G1,2
Kyrgyzstan,G2,5
Kyrgyzstan,G4,6
Kyrgyzstan,H1B,7
Kyrgyzstan,H4,6
Kyrgyzstan,I,6
Kyrgyzstan,J1,29
Kyrgyzstan,J2,2
Kyrgyzstan,K1,7
Kyrgyzstan,L1,1
Kyrgyzstan,M1,2
Kyrgyzstan,P1,3
Kyrgyzstan,P4,1
Kyrgyzstan,R1,2
Laos,A2,3
Laos,B1/B2,75
Laos,F1,13
Laos,G1,5
Laos,G2,4
Laos,H1B,2
Laos,J1,11
Laos,K1,39
Laos,K2,3
Latvia,A1,2
Latvia,A2,10
Latvia,B1/B2,95
Latvia,C1/D,55
Latvia,E2,3
Latvia,F1,40
Latvia,G1,5
Latvia,G4,9
Latvia,H1B,3
Latvia,H4,3
Latvia,J1,17
Latvia,L1,14
Latvia,L2,8
Latvia,NATO1,5
Latvia,NATO2,45
Latvia,NATO6,4
Latvia,O1,2
Latvia,O3,1
Latvia,P1,2
Lebanon,A2,38
Lebanon,B1,4
Lebanon,B1/B2,897
Lebanon,C1/D,15
Lebanon,F1,59
Lebanon,F2,1
Lebanon,G1,2
Lebanon,G2,1
Lebanon,G4,14
Lebanon,H1B,37
Lebanon,H4,24
Lebanon,I,5
Lebanon,J1,118
Lebanon,J2,15
Lebanon,K1,30
Lebanon,L1,12
Lebanon,L2,13
Lebanon,O1,13
Lebanon,O3,1
Lebanon,P3,11
Lebanon,R1,2
Lebanon,R2,2
Lebanon,TD,1
Lesotho,A1,1
Lesotho,A2,5
Lesotho,B1/B2,16
Lesotho,F1,8
Lesotho,G1,1
Lesotho,G2,7
Lesotho,J1,2
Liberia,A2,22
Liberia,B1/B2,138
Liberia,F1,18
Liberia,G1,5
Liberia,G2,3
Liberia,G4,2
Liberia,H1B,1
Liberia,J1,13
Liberia,K1,29
Liberia,K2,6
Libya,A1,6
Libya,A2,7
Libya,B1,3
Libya,B1/B2,256
Libya,D,2
Libya,F1,15
Libya,F2,2
Libya,G1,8
Libya,G2,5
Libya,G4,4
Libya,H1B,2
Libya,H4,2
Libya,J1,11
Libya,J2,3
Libya,K1,1
Libya,O1,1
Liechtenstein,A1,2
Liechtenstein,F1,1
Liechtenstein,G2,1
Liechtenstein,J1,1
Liechtenstein,J2,1
Lithuania,A1,8
Lithuania,A2,10
Lithuania,B1,6
Lithuania,B1/B2,38
Lithuania,C1/D,17
Lithuania,E2,12
Lithuania,F1,81
Lithuania,F2,1
Lithuania,G1,4
Lithuania,G2,2
Lithuania,G4,1
Lithuania,H1B,8
Lithuania,H2B,3
Lithuania,H4,2
Lithuania,I,2
Lithuania,J1,39
Lithuania,J2,6
Lithuania,K1,1
Lithuania,L1,10
Lithuania,L2,10
Lithuania,NATO2,14
Lithuania,NATO3,3
Lithuania,NATO6,5
Lithuania,O1,3
Lithuania,O2,1
Luxembourg,A1,2
Luxembourg,A2,5
Luxembourg,B1/B2,9
Luxembourg,C1/D,1
Luxembourg,C3,1
Luxembourg,F1,16
Luxembourg,G1,2
Luxembourg,G4,1
Luxembourg,H1B,1
Luxembourg,J1,5
Luxembourg,L1,4
Luxembourg,L2,4
Macau S.A.R.,B1/B2,160
Macau S.A.R.,F1,29
Macau S.A.R.,J1,2
Macau S.A.R.,L1,2
Macau S.A.R.,L2,2
Madagascar,A1,6
Madagascar,A2,11
Madagascar,B1/B2,181
Madagascar,C1,11
Madagascar,C1/D,125
Madagascar,C3,4
Madagascar,F1,29
Madagascar,F2,7
Madagascar,G1,4
Madagascar,G2,6
Madagascar,G4,9
Madagascar,H1B,4
Madagascar,J1,12
Madagascar,J2,2
Madagascar,K1,3
Madagascar,O1,2
Madagascar,R1,3
Malawi,A2,31
Malawi,B1,1
Malawi,B1/B2,163
Malawi,C1/D,1
Malawi,F1,104
Malawi,F2,33
Malawi,G2,41
Malawi,G4,5
Malawi,H1B,2
Malawi,H4,3
Malawi,I,2
Malawi,J1,9
Malawi,J2,4
Malawi,K1,2
Malaysia,A1,9
Malaysia,A2,102
Malaysia,B1,78
Malaysia,B1/B2,"2,718"
Malaysia,C1,2
Malaysia,C1/D,166
Malaysia,E2,2
Malaysia,F1,211
Malaysia,F2,6
Malaysia,G2,13
Malaysia,G4,6
Malaysia,H1B,27
Malaysia,H3,24
Malaysia,H4,10
Malaysia,I,1
Malaysia,J1,54
Malaysia,J2,4
Malaysia,K1,8
Malaysia,L1,38
Malaysia,L2,24
Malaysia,M1,3
Malaysia,O1,5
Malaysia,O2,3
Malaysia,O3,4
Malaysia,P1,2
Malaysia,R1,3
Malaysia,R2,5
Malaysia,TD,1
Maldives,A1,1
Maldives,A2,25
Maldives,B1/B2,11
Maldives,F1,1
Maldives,G1,3
Maldives,G2,1
Maldives,J1,3
Mali,A2,16
Mali,B1/B2,229
Mali,F1,15
Mali,G2,9
Mali,G4,2
Mali,J1,3
Mali,K1,6
Mali,L1,2
Mali,L2,1
Mali,P1,6
Malta,A2,7
Malta,B1/B2,9
Malta,C1/D,1
Malta,F1,7
Malta,G2,1
Malta,J1,8
Malta,L1,1
Malta,L2,1
Malta,O1,1
Marshall Islands,C1,1
Mauritania,A2,18
Mauritania,B1/B2,48
Mauritania,F1,2
Mauritania,G2,6
Mauritania,G4,4
Mauritania,G5,1
Mauritania,J1,2
Mauritius,A1,1
Mauritius,A2,4
Mauritius,B1/B2,259
Mauritius,C1/D,56
Mauritius,F1,16
Mauritius,G2,3
Mauritius,G4,2
Mauritius,H1B,2
Mauritius,H2B,1
Mauritius,J1,12
Mauritius,J2,2
Mauritius,K1,2
Mauritius,K2,1
Mauritius,L1,1
Mauritius,L2,3
Mexico,A1,17
Mexico,A2,328
Mexico,A3,1
Mexico,B1,482
Mexico,B1/B2,"1,534"
Mexico,B2,3
Mexico,BBBCC,"148,653"
Mexico,BBBCV,"3,431"
Mexico,C1,13
Mexico,C1/D,319
Mexico,C3,2
Mexico,D,18
Mexico,E1,34
Mexico,E2,121
Mexico,F1,"1,278"
Mexico,F2,124
Mexico,G1,1
Mexico,G4,28
Mexico,H1B,197
Mexico,H2A,"16,020"
Mexico,H2B,"1,526"
Mexico,H3,66
Mexico,H4,768
Mexico,I,58
Mexico,J1,734
Mexico,J2,117
Mexico,K1,323
Mexico,K2,77
Mexico,L1,345
Mexico,L2,465
Mexico,M1,35
Mexico,M2,2
Mexico,O1,81
Mexico,O2,264
Mexico,O3,60
Mexico,P1,470
Mexico,P3,114
Mexico,P4,11
Mexico,Q1,15
Mexico,R1,45
Mexico,R2,13
Mexico,T3,3
Mexico,T4,2
Mexico,T5,1
Mexico,TD,956
Mexico,TN,906
Mexico,U1,6
Mexico,U2,3
Mexico,U3,26
"Micronesia, Federated States of",G1,1
"Micronesia, Federated States of",G4,1
Moldova,A2,13
Moldova,B1,1
Moldova,B1/B2,272
Moldova,C1/D,23
Moldova,E2,2
Moldova,F1,16
Moldova,F2,2
Moldova,G4,2
Moldova,H1B,2
Moldova,H2A,2
Moldova,H4,4
Moldova,J1,20
Moldova,J2,5
Moldova,K1,2
Moldova,L1,3
Moldova,L2,1
Moldova,O1,1
Moldova,O3,2
Moldova,P1,1
Monaco,F1,2
Monaco,O1,1
Mongolia,A1,14
Mongolia,A2,34
Mongolia,B1/B2,"1,037"
Mongolia,C1,1
Mongolia,C1/D,6
Mongolia,E2,3
Mongolia,F1,333
Mongolia,F2,49
Mongolia,G1,4
Mongolia,G2,6
Mongolia,G4,10
Mongolia,H1B,10
Mongolia,H4,4
Mongolia,I,2
Mongolia,J1,80
Mongolia,J2,25
Mongolia,M1,3
Mongolia,O1,2
Mongolia,O3,1
Mongolia,P1,1
Mongolia,P4,1
Mongolia,R1,2
Mongolia,R2,3
Mongolia,U1,1
Mongolia,U2,1
Montenegro,A1,1
Montenegro,A2,4
Montenegro,B1,3
Montenegro,B1/B2,240
Montenegro,C1/D,163
Montenegro,F1,41
Montenegro,H1B,3
Montenegro,J1,12
Montenegro,J2,3
Montenegro,K1,1
Montenegro,L1,4
Montenegro,L2,2
Morocco,A1,11
Morocco,A2,79
Morocco,B1,1
Morocco,B1/B2,"2,785"
Morocco,C1/D,46
Morocco,C3,2
Morocco,E2,4
Morocco,F1,178
Morocco,F2,1
Morocco,G1,10
Morocco,G2,8
Morocco,G4,3
Morocco,H1B,7
Morocco,H4,3
Morocco,I,10
Morocco,J1,86
Morocco,J2,4
Morocco,K1,39
Morocco,L1,3
Morocco,L2,3
Morocco,NATO2,1
Morocco,O3,1
Morocco,Q1,2
Morocco,R2,2
Mozambique,A1,1
Mozambique,A2,16
Mozambique,B1/B2,131
Mozambique,C1,10
Mozambique,C1/D,1
Mozambique,F1,31
Mozambique,G1,6
Mozambique,G2,10
Mozambique,G4,13
Mozambique,J1,16
Mozambique,K1,2
Mozambique,L2,3
Mozambique,R1,2
Mozambique,R2,4
Namibia,A2,9
Namibia,B1,5
Namibia,B1/B2,95
Namibia,C1/D,8
Namibia,C2,1
Namibia,C3,1
Namibia,F1,15
Namibia,F2,2
Namibia,G2,6
Namibia,I,1
Namibia,J1,5
Namibia,K1,2
