Nonimmigrant Visa Issuances by Nationality                                                      September 2024 (FY 2024),,
Nationality,Visa Class,Issuances
France,P4,4
France,Q1,38
France,R1,11
France,R2,2
Gabon,A1,3
Gabon,A2,8
Gabon,B1/B2,115
Gabon,F1,9
Gabon,G1,4
Gabon,G2,80
Gabon,G4,1
Gabon,J1,1
Gabon,L1,1
Gabon,L2,1
"Gambia, The",A1,7
"Gambia, The",A2,9
"Gambia, The",B1,1
"Gambia, The",B1/B2,140
"Gambia, The",C1,5
"Gambia, The",C1/D,7
"Gambia, The",C2,1
"Gambia, The",F1,7
"Gambia, The",G1,2
"Gambia, The",G2,58
"Gambia, The",G4,4
"Gambia, The",H1B,1
"Gambia, The",I,2
"Gambia, The",J1,2
"Gambia, The",K1,1
"Gambia, The",L2,2
Georgia,A1,8
Georgia,A2,14
Georgia,B1/B2,"1,255"
Georgia,C1/D,53
Georgia,E2,1
Georgia,F1,2
Georgia,F2,1
Georgia,G1,4
Georgia,G2,15
Georgia,G4,8
Georgia,H1B,4
Georgia,I,10
Georgia,J1,42
Georgia,J2,2
Georgia,K1,3
Georgia,L1,1
Georgia,O1,2
Georgia,O2,1
Georgia,O3,1
Georgia,P3,8
Germany,A1,7
Germany,A2,148
Germany,A3,1
Germany,B1,5
Germany,B1/B2,"2,031"
Germany,B2,1
Germany,C1,2
Germany,C1/D,574
Germany,E1,30
Germany,E2,297
Germany,F1,118
Germany,G1,3
Germany,G2,28
Germany,G3,6
Germany,G4,67
Germany,H1B,66
Germany,H2A,6
Germany,H2B,1
Germany,H3,3
Germany,H4,16
Germany,I,103
Germany,J1,460
Germany,J2,15
Germany,K1,17
Germany,K2,1
Germany,L1,249
Germany,L2,99
Germany,M1,14
Germany,NATO2,12
Germany,NATO4,2
Germany,NATO5,1
Germany,NATO6,29
Germany,O1,64
Germany,O2,17
Germany,O3,11
Germany,P1,37
Germany,P3,4
Germany,P4,3
Germany,Q1,22
Germany,R1,7
Germany,R2,3
Germany,TD,1
Ghana,A1,3
Ghana,A2,176
Ghana,B1,4
Ghana,B1/B2,"1,893"
Ghana,C1/D,48
Ghana,C2,1
Ghana,C3,3
Ghana,F1,151
Ghana,F2,63
Ghana,G2,79
Ghana,G4,28
Ghana,H1B,16
Ghana,H3,3
Ghana,H4,36
Ghana,I,2
Ghana,J1,36
Ghana,J2,9
Ghana,K1,30
Ghana,K2,1
Ghana,L1,5
Ghana,L2,1
Ghana,O1,3
Ghana,O2,1
Ghana,O3,5
Ghana,P1,1
Ghana,R1,7
Ghana,R2,5
Gibraltar,B1/B2,1
Great Britain and Northern Ireland,A1,16
Great Britain and Northern Ireland,A2,298
Great Britain and Northern Ireland,A3,3
Great Britain and Northern Ireland,B1,156
Great Britain and Northern Ireland,B1/B2,"3,061"
Great Britain and Northern Ireland,C1/D,579
Great Britain and Northern Ireland,C3,8
Great Britain and Northern Ireland,E1,8
Great Britain and Northern Ireland,E2,253
Great Britain and Northern Ireland,E3D,6
Great Britain and Northern Ireland,F1,86
Great Britain and Northern Ireland,F2,3
Great Britain and Northern Ireland,G1,2
Great Britain and Northern Ireland,G2,77
Great Britain and Northern Ireland,G3,2
Great Britain and Northern Ireland,G4,62
Great Britain and Northern Ireland,H1B,114
Great Britain and Northern Ireland,H2A,3
Great Britain and Northern Ireland,H2B,58
Great Britain and Northern Ireland,H4,22
Great Britain and Northern Ireland,I,249
Great Britain and Northern Ireland,J1,166
Great Britain and Northern Ireland,J2,18
Great Britain and Northern Ireland,K1,121
Great Britain and Northern Ireland,K2,3
Great Britain and Northern Ireland,L1,353
Great Britain and Northern Ireland,L2,228
Great Britain and Northern Ireland,M1,32
Great Britain and Northern Ireland,N8,1
Great Britain and Northern Ireland,NATO2,55
Great Britain and Northern Ireland,NATO4,1
Great Britain and Northern Ireland,NATO5,2
Great Britain and Northern Ireland,NATO6,234
Great Britain and Northern Ireland,O1,266
Great Britain and Northern Ireland,O2,385
Great Britain and Northern Ireland,O3,52
Great Britain and Northern Ireland,P1,195
Great Britain and Northern Ireland,P2,2
Great Britain and Northern Ireland,P3,7
Great Britain and Northern Ireland,P4,5
Great Britain and Northern Ireland,Q1,5
Great Britain and Northern Ireland,R1,13
Great Britain and Northern Ireland,R2,9
Great Britain and Northern Ireland,TD,1
Greece,A1,4
Greece,A2,16
Greece,B1,5
Greece,B1/B2,118
Greece,C1/D,174
Greece,E1,1
Greece,F1,17
Greece,F2,1
Greece,G1,4
Greece,G2,4
Greece,G3,3
Greece,G4,2
Greece,H1B,68
Greece,H2B,1
Greece,H4,9
Greece,I,10
Greece,J1,61
Greece,J2,6
Greece,K1,3
Greece,L1,14
Greece,L2,2
Greece,M1,2
Greece,NATO2,19
Greece,O1,12
Greece,O2,1
Greece,P1,5
Greece,P3,35
Greece,R1,3
Greece,R2,5
Grenada,A2,3
Grenada,B1,2
Grenada,B1/B2,264
Grenada,B2,1
Grenada,C1/D,3
Grenada,F1,2
Grenada,H1B,1
Grenada,J1,3
Grenada,O3,2
Grenada,P1,1
Grenada,P3,1
Guatemala,A1,10
Guatemala,A2,32
Guatemala,B1,6
Guatemala,B1/B2,"8,000"
Guatemala,C1,3
Guatemala,C1/D,5
Guatemala,C3,3
Guatemala,F1,13
Guatemala,G1,1
Guatemala,G2,1
Guatemala,G4,3
Guatemala,H1B,5
Guatemala,H2A,274
Guatemala,H2B,245
Guatemala,H4,11
Guatemala,I,1
Guatemala,J1,22
Guatemala,J2,1
Guatemala,K1,33
Guatemala,K2,14
Guatemala,L1,7
Guatemala,L2,6
Guatemala,M1,1
Guatemala,P3,16
Guatemala,R1,4
Guatemala,R2,7
Guatemala,U1,1
Guatemala,U2,1
Guatemala,U3,5
Guinea,A1,2
Guinea,A2,31
Guinea,B1/B2,263
Guinea,F1,9
Guinea,F2,3
Guinea,G2,59
Guinea,G4,2
Guinea,G5,1
Guinea,I,3
Guinea,J1,11
Guinea,K1,9
Guinea-Bissau,A1,1
Guinea-Bissau,B1/B2,9
Guinea-Bissau,C2,1
Guinea-Bissau,G2,23
Guinea-Bissau,J1,1
Guinea-Bissau,O1,1
Guyana,A1,4
Guyana,A2,4
Guyana,B1,1
Guyana,B1/B2,"2,131"
Guyana,B2,2
Guyana,C1/D,12
Guyana,C3,13
Guyana,F1,6
Guyana,G4,1
Guyana,H1B,3
Guyana,H4,1
Guyana,I,1
Guyana,J1,3
Guyana,J2,4
Guyana,K1,13
Guyana,K2,5
Guyana,P3,1
Haiti,A1,33
Haiti,A2,61
Haiti,B1,1
Haiti,B1/B2,680
Haiti,B2,1
Haiti,C1,4
Haiti,C1/D,3
Haiti,C3,12
Haiti,F1,4
Haiti,G1,6
Haiti,G4,20
Haiti,H1B,2
Haiti,J1,7
Haiti,J2,2
Haiti,K1,16
Haiti,K2,1
Haiti,L2,1
Haiti,R1,1
Haiti,U3,1
Honduras,A1,8
Honduras,A2,53
Honduras,B1,4
Honduras,B1/B2,"9,412"
Honduras,C1,7
Honduras,C1/D,47
Honduras,E2,5
Honduras,F1,13
Honduras,G2,16
Honduras,G4,8
Honduras,H1B,18
Honduras,H2A,43
Honduras,H2B,185
Honduras,H4,10
Honduras,I,7
Honduras,J1,21
Honduras,J2,3
Honduras,K1,23
Honduras,K2,5
Honduras,L1,4
Honduras,L2,5
Honduras,O1,1
Honduras,P1,3
Honduras,R1,3
Honduras,R2,2
Honduras,T3,1
Honduras,T4,2
Honduras,U3,8
Hong Kong S.A.R.,B1,4
Hong Kong S.A.R.,B1/B2,"3,343"
Hong Kong S.A.R.,B2,3
Hong Kong S.A.R.,C1/D,109
Hong Kong S.A.R.,E2,1
Hong Kong S.A.R.,F1,49
Hong Kong S.A.R.,F2,10
Hong Kong S.A.R.,G4,1
Hong Kong S.A.R.,H1B,17
Hong Kong S.A.R.,H4,7
Hong Kong S.A.R.,I,8
Hong Kong S.A.R.,J1,4
Hong Kong S.A.R.,J2,1
Hong Kong S.A.R.,K1,5
Hong Kong S.A.R.,K2,2
Hong Kong S.A.R.,L1,11
Hong Kong S.A.R.,L2,8
Hong Kong S.A.R.,M1,41
Hong Kong S.A.R.,O1,6
Hong Kong S.A.R.,O2,11
Hong Kong S.A.R.,P1,34
Hong Kong S.A.R.,TD,1
Hungary,A1,2
Hungary,A2,38
Hungary,A3,1
Hungary,B1,33
Hungary,B1/B2,322
Hungary,C1/D,23
Hungary,E2,1
Hungary,F1,8
Hungary,G2,8
Hungary,G3,3
Hungary,G4,3
Hungary,H1B,10
Hungary,H2B,32
Hungary,H4,6
Hungary,I,2
Hungary,J1,44
Hungary,J2,8
Hungary,K1,3
Hungary,L1,11
Hungary,L2,8
Hungary,M1,1
Hungary,NATO2,16
Hungary,NATO6,1
Hungary,O1,2
Hungary,P1,13
Hungary,R1,4
Hungary,R2,1
Iceland,A1,2
Iceland,A2,2
Iceland,B1/B2,27
Iceland,C1/D,12
Iceland,F1,2
Iceland,G2,4
Iceland,G4,2
Iceland,H1B,1
Iceland,H4,1
Iceland,I,2
Iceland,J1,3
Iceland,O1,1
Iceland,P1,1
India,A1,5
India,A2,376
India,A3,63
India,B1,38
India,B1/B2,"78,389"
India,B2,20
India,C1,63
India,C1/D,"5,531"
India,C2,4
India,C3,19
India,E2,3
India,E3D,11
India,F1,417
India,F2,109
India,G1,3
India,G2,18
India,G4,62
India,H1B,"10,093"
India,H2B,1
India,H3,6
India,H4,"9,310"
India,I,65
India,J1,570
India,J2,164
India,K1,82
India,K2,8
India,L1,"1,803"
India,L2,"2,241"
India,M1,33
India,O1,118
India,O2,96
India,O3,36
India,P1,2
India,P3,255
India,R1,100
India,R2,51
India,TD,9
India,U1,2
India,U2,6
India,U3,10
Indonesia,A1,18
Indonesia,A2,334
Indonesia,A3,1
Indonesia,B1,53
Indonesia,B1/B2,"4,048"
Indonesia,B2,1
Indonesia,C1,15
Indonesia,C1/D,"1,066"
Indonesia,C2,2
Indonesia,C3,5
Indonesia,D,1
Indonesia,F1,55
Indonesia,F2,4
Indonesia,G1,17
Indonesia,G2,34
Indonesia,G4,26
Indonesia,H1B,31
Indonesia,H4,5
Indonesia,I,8
Indonesia,J1,262
Indonesia,J2,20
Indonesia,K1,27
Indonesia,K2,7
Indonesia,L1,22
Indonesia,L2,19
Indonesia,M1,2
Indonesia,O1,8
Indonesia,O3,1
Indonesia,R1,1
Iran,A3,2
Iran,B1/B2,"1,056"
Iran,C1/D,1
Iran,E2,3
Iran,E3D,1
Iran,F1,126
Iran,F2,39
Iran,G1,6
Iran,G2,186
Iran,G4,4
Iran,H1B,6
Iran,H4,10
Iran,J1,123
Iran,J2,39
Iran,K1,49
Iran,K2,1
Iran,N8,1
Iran,O1,4
Iran,O2,1
Iran,O3,4
Iran,TD,2
Iraq,A1,15
Iraq,A2,53
Iraq,B1,2
Iraq,B1/B2,619
Iraq,C2,1
Iraq,F1,11
Iraq,F2,1
Iraq,G2,42
Iraq,G4,1
Iraq,H1B,4
Iraq,H4,1
Iraq,I,4
Iraq,J1,16
Iraq,J2,9
Iraq,K1,69
Iraq,L1,5
Iraq,L2,9
Iraq,M1,1
Iraq,O2,1
Ireland,A2,24
Ireland,B1,2
Ireland,B1/B2,238
Ireland,C1/D,88
Ireland,E1,1
Ireland,E2,26
Ireland,F1,26
Ireland,G1,1
Ireland,G2,15
Ireland,G3,1
Ireland,G4,14
Ireland,H1B,37
Ireland,H2A,1
Ireland,H2B,40
Ireland,H4,10
Ireland,I,19
Ireland,J1,131
Ireland,J2,2
Ireland,K1,9
Ireland,L1,86
Ireland,L2,23
Ireland,O1,28
Ireland,O2,22
Ireland,O3,1
Ireland,P1,8
Ireland,P3,15
Israel,A1,3
Israel,A2,173
Israel,B1/B2,"2,167"
Israel,B2,5
Israel,C1/D,64
Israel,C3,1
Israel,E1,14
Israel,E2,60
Israel,F1,209
Israel,F2,2
Israel,G1,4
Israel,G2,5
Israel,G4,2
Israel,H1B,33
Israel,H4,32
Israel,I,7
Israel,J1,63
Israel,J2,40
Israel,K1,2
Israel,L1,83
Israel,L2,165
Israel,M1,9
Israel,M2,1
Israel,O1,34
Israel,O2,31
Israel,O3,21
Israel,P1,12
Israel,P3,2
Israel,R1,9
Israel,R2,14
Italy,A1,3
Italy,A2,23
Italy,A3,1
Italy,B1,4
Italy,B1/B2,"1,182"
Italy,C1/D,308
Italy,E1,25
Italy,E2,158
Italy,F1,185
Italy,F2,7
Italy,G1,4
Italy,G2,39
Italy,G3,7
Italy,G4,53
Italy,H1B,73
Italy,H2A,4
Italy,H2B,31
Italy,H3,1
Italy,H4,16
Italy,I,44
Italy,J1,426
Italy,J2,26
Italy,K1,15
Italy,L1,142
Italy,L2,44
Italy,M1,12
Italy,NATO2,69
Italy,NATO4,5
Italy,NATO6,3
Italy,O1,62
Italy,O2,25
Italy,O3,11
Italy,P1,41
Italy,P3,2
Italy,P4,3
Italy,Q1,25
Italy,R1,9
Italy,R2,6
Italy,U2,1
Jamaica,A2,12
Jamaica,B1,41
Jamaica,B1/B2,"5,041"
Jamaica,B2,2
Jamaica,BBBCC,1
Jamaica,C1,17
Jamaica,C1/D,88
Jamaica,C3,19
Jamaica,E2,1
Jamaica,F1,28
Jamaica,F2,4
Jamaica,G1,1
Jamaica,G2,7
Jamaica,G4,2
Jamaica,H1B,38
Jamaica,H2A,163
Jamaica,H2B,"1,001"
Jamaica,H4,30
Jamaica,J1,50
Jamaica,J2,44
Jamaica,K1,95
Jamaica,K2,17
Jamaica,L1,4
Jamaica,M1,2
Jamaica,O1,2
Jamaica,O2,3
Jamaica,P1,11
Jamaica,P3,11
Jamaica,Q1,2
Japan,A1,13
Japan,A2,838
Japan,B1,27
Japan,B1/B2,726
Japan,C1,2
Japan,C1/D,498
Japan,C3,28
Japan,E1,84
Japan,E2,"1,132"
Japan,E3D,1
Japan,F1,209
Japan,F2,33
Japan,G1,7
Japan,G2,29
Japan,G4,14
Japan,H1B,45
Japan,H3,1
Japan,H4,14
Japan,I,132
Japan,J1,247
Japan,J2,132
Japan,K1,35
Japan,K2,2
Japan,L1,236
Japan,L2,254
Japan,M1,36
Japan,O1,31
Japan,O2,44
Japan,O3,5
Japan,P1,59
Japan,P3,56
Japan,P4,2
Japan,Q1,45
Japan,R1,14
Japan,R2,2
Japan,TD,1
Jordan,A2,173
Jordan,B1,4
Jordan,B1/B2,"2,731"
Jordan,C1/D,25
Jordan,E2,5
Jordan,F1,34
Jordan,F2,18
Jordan,G2,4
Jordan,G4,11
Jordan,H1B,34
Jordan,H4,24
Jordan,I,8
Jordan,J1,69
Jordan,J2,8
Jordan,K1,7
Jordan,L1,4
Jordan,L2,2
Jordan,M1,1
Jordan,O1,4
Jordan,O3,1
Kazakhstan,A1,7
Kazakhstan,A2,21
Kazakhstan,B1,2
Kazakhstan,B1/B2,"2,332"
Kazakhstan,C1/D,16
Kazakhstan,D,3
Kazakhstan,E2,7
Kazakhstan,F1,56
Kazakhstan,F2,17
Kazakhstan,G2,10
Kazakhstan,G4,2
Kazakhstan,H1B,14
Kazakhstan,H4,9
Kazakhstan,I,2
Kazakhstan,J1,52
Kazakhstan,J2,12
Kazakhstan,K1,6
Kazakhstan,K2,2
Kazakhstan,L1,9
Kazakhstan,L2,15
Kazakhstan,O1,4
Kazakhstan,P1,10
Kazakhstan,P4,1
Kenya,A1,11
Kenya,A2,36
Kenya,A3,1
Kenya,B1,44
Kenya,B1/B2,"1,238"
Kenya,B2,62
Kenya,C1,4
Kenya,C1/D,182
Kenya,C3,3
Kenya,F1,73
Kenya,F2,9
Kenya,G1,1
Kenya,G2,79
Kenya,G3,1
Kenya,G4,26
Kenya,G5,3
Kenya,H1B,34
Kenya,H4,49
Kenya,I,7
Kenya,J1,34
Kenya,J2,5
Kenya,K1,25
Kenya,K2,4
Kenya,L1,5
Kenya,L2,1
Kenya,O1,3
Kenya,P1,1
Kenya,P4,1
Kenya,R1,5
Kenya,R2,5
Kenya,U3,1
Kiribati,A2,2
Kiribati,B1/B2,1
Kiribati,J1,1
Kiribati,R1,1
"Korea, North",G3,15
"Korea, South",A1,1
"Korea, South",A2,224
"Korea, South",B1/B2,970
"Korea, South",C1/D,385
"Korea, South",C3,4
"Korea, South",CW1,2
"Korea, South",CW2,1
"Korea, South",E1,5
"Korea, South",E2,353
"Korea, South",E2C,2
"Korea, South",F1,236
"Korea, South",F2,29
"Korea, South",G1,3
"Korea, South",G2,12
"Korea, South",G4,18
"Korea, South",H1B,161
"Korea, South",H2B,2
"Korea, South",H4,60
"Korea, South",I,10
"Korea, South",J1,330
"Korea, South",J2,105
"Korea, South",K1,21
"Korea, South",L1,164
"Korea, South",L2,136
"Korea, South",M1,4
"Korea, South",O1,45
"Korea, South",O2,143
"Korea, South",O3,14
"Korea, South",P1,44
"Korea, South",P3,30
"Korea, South",P4,1
"Korea, South",R1,19
"Korea, South",R2,23
"Korea, South",TD,2
Kosovo,A1,3
Kosovo,A2,12
Kosovo,B1/B2,512
Kosovo,C1,1
Kosovo,C1/D,1
Kosovo,E2,1
Kosovo,F1,4
Kosovo,G2,11
Kosovo,G4,7
Kosovo,H1B,3
Kosovo,H4,4
Kosovo,I,2
Kosovo,J1,2
Kosovo,K1,7
Kosovo,P3,1
Kuwait,A1,1
Kuwait,A2,41
Kuwait,B1/B2,915
Kuwait,C1/D,18
Kuwait,F1,152
Kuwait,F2,2
Kuwait,G2,5
Kuwait,G4,3
Kuwait,H1B,2
Kuwait,J1,4
Kuwait,O3,3
Kyrgyzstan,A1,4
Kyrgyzstan,A2,18
Kyrgyzstan,B1,1
Kyrgyzstan,B1/B2,766
Kyrgyzstan,C1,18
Kyrgyzstan,D,20
Kyrgyzstan,F1,101
Kyrgyzstan,F2,3
Kyrgyzstan,G2,25
Kyrgyzstan,G4,2
Kyrgyzstan,H1B,2
Kyrgyzstan,H4,1
Kyrgyzstan,J1,7
Kyrgyzstan,K1,5
Kyrgyzstan,L1,2
Kyrgyzstan,L2,2
Kyrgyzstan,M1,2
Kyrgyzstan,P1,4
Laos,A1,7
Laos,A2,2
Laos,B1/B2,66
Laos,F1,3
Laos,G1,7
Laos,G2,46
Laos,G4,1
Laos,J1,1
Laos,K1,78
Laos,K2,2
Laos,P3,2
Laos,R1,1
Laos,T3,1
Latvia,A1,2
Latvia,A2,16
Latvia,B1/B2,56
Latvia,C1/D,71
Latvia,C3,1
Latvia,E2,2
Latvia,F1,7
Latvia,G1,1
Latvia,G2,6
Latvia,G3,1
Latvia,G4,2
Latvia,H1B,1
Latvia,H2B,1
Latvia,I,1
Latvia,J1,8
Latvia,J2,2
Latvia,L1,4
Latvia,L2,3
Latvia,NATO2,12
Latvia,NATO6,3
Latvia,O1,2
Latvia,P1,2
Latvia,P3,1
Lebanon,A1,3
Lebanon,A2,13
Lebanon,B1/B2,"1,327"
Lebanon,B2,2
Lebanon,C1,1
Lebanon,C1/D,20
Lebanon,E2,1
Lebanon,E3D,1
Lebanon,F1,8
Lebanon,G2,2
Lebanon,G4,4
Lebanon,G5,1
Lebanon,H1B,16
Lebanon,H4,4
Lebanon,I,9
Lebanon,J1,65
Lebanon,J2,7
Lebanon,K1,21
Lebanon,K2,5
Lebanon,L1,3
Lebanon,L2,1
Lebanon,M1,1
Lebanon,O1,4
Lebanon,O2,9
Lebanon,P3,14
Lebanon,R1,1
Lebanon,R2,1
Lesotho,A1,7
Lesotho,A2,21
Lesotho,B1/B2,15
Lesotho,C1,1
Lesotho,G1,1
Lesotho,G2,12
Lesotho,G4,3
Lesotho,H1B,1
Lesotho,H2A,1
Lesotho,H4,1
Lesotho,J1,1
Lesotho,R1,1
Liberia,A1,2
Liberia,A2,28
Liberia,B1/B2,54
Liberia,C1/D,1
Liberia,F1,2
Liberia,G1,6
Liberia,G2,32
Liberia,G4,2
Liberia,I,2
Liberia,J1,2
Liberia,K1,21
Liberia,K2,3
Libya,A1,13
Libya,A2,24
Libya,B1/B2,326
Libya,F1,6
Libya,F2,1
Libya,G1,5
Libya,G2,42
Libya,G4,2
Libya,H1B,2
Libya,H4,4
Libya,I,1
Libya,J1,4
Libya,L1,1
Libya,R2,4
Liechtenstein,B1/B2,1
Liechtenstein,C1/D,1
Liechtenstein,G4,1
Lithuania,A1,8
Lithuania,A2,19
Lithuania,B1,9
Lithuania,B1/B2,53
Lithuania,C1/D,23
Lithuania,E2,11
Lithuania,F1,7
Lithuania,F2,2
Lithuania,G2,2
Lithuania,H1B,2
Lithuania,H2A,1
Lithuania,H2B,9
Lithuania,J1,12
Lithuania,J2,3
Lithuania,K1,3
Lithuania,L1,6
Lithuania,L2,6
Lithuania,NATO2,18
Lithuania,O1,2
Luxembourg,B1/B2,13
Luxembourg,C1/D,5
Luxembourg,F1,2
Luxembourg,G2,6
Luxembourg,G4,2
Luxembourg,I,4
Luxembourg,J1,4
Luxembourg,L1,2
Macau S.A.R.,B1/B2,175
Macau S.A.R.,C1/D,1
Macau S.A.R.,E2,1
Macau S.A.R.,F1,2
Macau S.A.R.,H1B,4
Macau S.A.R.,L1,1
Macau S.A.R.,P1,1
Madagascar,A1,5
Madagascar,A2,7
Madagascar,B1,1
Madagascar,B1/B2,85
Madagascar,C1,4
Madagascar,C1/D,112
Madagascar,C2,6
Madagascar,C3,1
Madagascar,F1,2
Madagascar,G2,34
Madagascar,G4,11
Madagascar,H1B,1
Madagascar,J1,15
Madagascar,K1,1
Madagascar,O1,3
Madagascar,O3,3
Madagascar,R1,2
Madagascar,R2,1
Malawi,A2,19
Malawi,B1/B2,143
Malawi,C1/D,5
Malawi,F1,4
Malawi,G1,4
Malawi,G2,32
Malawi,G4,12
Malawi,H1B,1
Malawi,I,1
Malawi,J1,1
Malawi,K1,1
Malawi,L1,1
Malawi,L2,4
Malawi,Q1,1
Malawi,R1,1
Malaysia,A1,5
Malaysia,A2,128
Malaysia,B1,25
Malaysia,B1/B2,"2,290"
Malaysia,C1,5
Malaysia,C1/D,179
Malaysia,F1,24
Malaysia,F2,1
Malaysia,G1,3
Malaysia,G2,21
Malaysia,G4,5
Malaysia,H1B,24
Malaysia,H3,3
Malaysia,H4,1
Malaysia,I,2
Malaysia,J1,295
Malaysia,J2,11
Malaysia,K1,9
Malaysia,L1,42
Malaysia,L2,19
Malaysia,M1,1
Malaysia,O1,7
Malaysia,O2,2
Malaysia,O3,2
Malaysia,R1,2
Malaysia,TD,1
Maldives,A1,1
Maldives,A2,15
Maldives,B1/B2,8
Maldives,G2,9
Maldives,G4,1
Mali,A2,4
Mali,B1/B2,216
Mali,F1,7
Mali,G1,2
Mali,G2,10
Mali,G4,6
Mali,H1B,1
Mali,I,2
Mali,J1,6
Mali,K1,1
Malta,B1,1
Malta,B1/B2,17
Malta,C1/D,6
Malta,F1,2
Malta,G2,7
Malta,H1B,1
Malta,I,3
Malta,J1,3
Malta,O1,1
Malta,O2,1
Marshall Islands,B1/B2,2
Marshall Islands,C3,1
Mauritania,A1,4
Mauritania,A2,5
Mauritania,A3,2
Mauritania,B1/B2,90
Mauritania,F1,2
Mauritania,G1,1
Mauritania,G2,14
Mauritania,G4,6
Mauritania,I,4
Mauritania,J1,2
Mauritius,A2,6
Mauritius,B1/B2,147
Mauritius,BBBCC,1
Mauritius,C1,1
Mauritius,C1/D,56
Mauritius,F1,1
Mauritius,G2,2
Mauritius,G4,2
Mauritius,H1B,4
Mauritius,H2B,16
Mauritius,J1,5
Mauritius,J2,1
Mauritius,K1,1
Mauritius,L1,2
Mexico,A1,26
Mexico,A2,190
Mexico,B1,545
Mexico,B1/B2,"1,604"
Mexico,B2,7
Mexico,BBBCC,"183,926"
Mexico,BBBCV,"2,883"
Mexico,C1,9
Mexico,C1/D,319
Mexico,D,1
Mexico,E1,41
Mexico,E2,103
Mexico,F1,193
Mexico,F2,30
Mexico,G1,1
Mexico,G2,11
Mexico,G4,38
Mexico,H1B,200
Mexico,H2A,"19,524"
Mexico,H2B,"6,114"
Mexico,H3,18
Mexico,H4,335
Mexico,I,47
Mexico,J1,346
Mexico,J2,25
Mexico,K1,328
Mexico,K2,62
Mexico,L1,303
Mexico,L2,315
Mexico,M1,40
Mexico,O1,60
Mexico,O2,219
Mexico,O3,31
Mexico,P1,553
Mexico,P2,1
Mexico,P3,137
Mexico,P4,25
Mexico,Q1,27
Mexico,R1,33
Mexico,R2,8
Mexico,T2,2
Mexico,T3,5
Mexico,TD,730
Mexico,TN,"1,007"
Mexico,U1,6
Mexico,U2,2
Mexico,U3,35
Mexico,U4,2
Mexico,U5,1
"Micronesia, Federated States of",J1,9
Moldova,A1,1
Moldova,A2,34
Moldova,B1,1
Moldova,B1/B2,253
Moldova,C1/D,6
Moldova,F1,2
Moldova,G2,10
Moldova,G4,3
Moldova,H1B,2
Moldova,H4,2
Moldova,J1,19
Moldova,K1,1
Moldova,L1,3
Moldova,P1,2
Moldova,P3,8
Mongolia,A1,1
Mongolia,A2,30
Mongolia,B1,1
Mongolia,B1/B2,"1,284"
Mongolia,C1,4
Mongolia,C1/D,2
Mongolia,E2,1
Mongolia,F1,61
Mongolia,F2,20
Mongolia,G1,1
Mongolia,G2,33
Mongolia,G4,3
Mongolia,H1B,2
Mongolia,H2B,10
Mongolia,H4,4
Mongolia,I,11
Mongolia,J1,12
Mongolia,J2,2
Mongolia,K1,1
Mongolia,L2,3
Mongolia,M1,2
Mongolia,P1,3
Mongolia,P3,2
Mongolia,P4,2
Montenegro,A1,3
Montenegro,A2,2
Montenegro,B1,2
Montenegro,B1/B2,278
Montenegro,C1,1
Montenegro,C1/D,181
Montenegro,F1,1
Montenegro,G2,12
Montenegro,H1B,2
Montenegro,H2B,13
Montenegro,I,3
Montenegro,J1,3
Montenegro,L1,1
Montenegro,L2,1
Montenegro,R1,1
Morocco,A1,2
Morocco,A2,32
Morocco,A3,1
Morocco,B1,5
Morocco,B1/B2,"2,287"
Morocco,C1/D,62
Morocco,E2,2
Morocco,F1,38
Morocco,F2,1
Morocco,G1,3
Morocco,G2,33
Morocco,G4,15
Morocco,H1B,4
Morocco,H4,6
Morocco,I,6
Morocco,J1,25
Morocco,K1,86
Morocco,K2,2
Morocco,L1,4
Morocco,L2,2
Mozambique,A1,1
Mozambique,A2,9
Mozambique,B1,2
Mozambique,B1/B2,115
Mozambique,C1,2
Mozambique,F1,6
Mozambique,G1,6
Mozambique,G2,57
Mozambique,G4,19
Mozambique,H1B,2
Mozambique,H4,1
Mozambique,I,5
Mozambique,J1,10
Mozambique,K1,1
Mozambique,K2,1
Namibia,A1,1
Namibia,A2,10
Namibia,B1/B2,110
Namibia,C1/D,8
Namibia,F1,1
Namibia,F2,1
Namibia,G2,17
Namibia,H2B,1
Namibia,H4,3
Namibia,J1,10
Namibia,L2,1
Nauru,A1,1
Nauru,A2,8
Nauru,B1,2
Nauru,J1,1
Nepal,A1,8
Nepal,A2,21
Nepal,A3,13
Nepal,B1/B2,"2,091"
Nepal,C1,11
Nepal,C1/D,16
Nepal,C2,2
Nepal,C3,2
Nepal,CW1,1
Nepal,F1,762
Nepal,F2,34
Nepal,G4,19
Nepal,H1B,46
Nepal,H4,18
Nepal,I,2
Nepal,J1,30
Nepal,J2,12
Nepal,K1,4
Nepal,L1,11
Nepal,L2,4
Nepal,M1,4
Nepal,O2,4
Nepal,P1,4
Nepal,P3,2
Nepal,U1,1
Netherlands,A1,4
Netherlands,A2,27
Netherlands,B1,16
Netherlands,B1/B2,541
Netherlands,C1/D,144
Netherlands,E1,1
Netherlands,E2,44
Netherlands,E3D,1
Netherlands,F1,29
Netherlands,F2,7
Netherlands,G1,2
Netherlands,G2,9
Netherlands,G3,2
Netherlands,G4,6
Netherlands,H1B,14
Netherlands,H2A,1
Netherlands,H2B,4
Netherlands,H4,10
Netherlands,I,20
Netherlands,J1,80
Netherlands,J2,9
Netherlands,K1,18
Netherlands,L1,75
