Nonimmigrant Visa Issuances by Nationality                                                      January 2024 (FY 2024),,
Nationality,Visa Class,Issuances
Germany,P1,49
Germany,P2,2
Germany,P3,3
Germany,P4,1
Germany,Q1,14
Germany,R1,6
Germany,TD,1
Ghana,A1,3
Ghana,A2,47
Ghana,B1/B2,"1,905"
Ghana,B2,2
Ghana,C1,1
Ghana,C1/D,37
Ghana,C2,2
Ghana,C3,3
Ghana,F1,268
Ghana,F2,64
Ghana,G1,3
Ghana,G2,9
Ghana,G4,39
Ghana,G5,2
Ghana,H1B,33
Ghana,H3,2
Ghana,H4,27
Ghana,I,4
Ghana,J1,45
Ghana,J2,25
Ghana,K1,15
Ghana,K2,1
Ghana,L1,2
Ghana,O1,1
Ghana,P1,6
Ghana,P3,12
Ghana,R1,12
Great Britain and Northern Ireland,A1,10
Great Britain and Northern Ireland,A2,501
Great Britain and Northern Ireland,B1,146
Great Britain and Northern Ireland,B1/B2,"2,812"
Great Britain and Northern Ireland,B2,3
Great Britain and Northern Ireland,C1/D,676
Great Britain and Northern Ireland,C3,15
Great Britain and Northern Ireland,D,1
Great Britain and Northern Ireland,E1,13
Great Britain and Northern Ireland,E2,193
Great Britain and Northern Ireland,E3D,5
Great Britain and Northern Ireland,F1,112
Great Britain and Northern Ireland,F2,7
Great Britain and Northern Ireland,G1,6
Great Britain and Northern Ireland,G2,20
Great Britain and Northern Ireland,G4,43
Great Britain and Northern Ireland,H1B,80
Great Britain and Northern Ireland,H2A,1
Great Britain and Northern Ireland,H2B,4
Great Britain and Northern Ireland,H3,1
Great Britain and Northern Ireland,H4,33
Great Britain and Northern Ireland,I,137
Great Britain and Northern Ireland,J1,300
Great Britain and Northern Ireland,J2,13
Great Britain and Northern Ireland,K1,99
Great Britain and Northern Ireland,K2,1
Great Britain and Northern Ireland,L1,319
Great Britain and Northern Ireland,L2,185
Great Britain and Northern Ireland,M1,35
Great Britain and Northern Ireland,NATO2,37
Great Britain and Northern Ireland,NATO4,2
Great Britain and Northern Ireland,NATO5,4
Great Britain and Northern Ireland,NATO6,2
Great Britain and Northern Ireland,O1,180
Great Britain and Northern Ireland,O2,131
Great Britain and Northern Ireland,O3,24
Great Britain and Northern Ireland,P1,173
Great Britain and Northern Ireland,P3,12
Great Britain and Northern Ireland,P4,11
Great Britain and Northern Ireland,Q1,1
Great Britain and Northern Ireland,R1,8
Great Britain and Northern Ireland,R2,8
Greece,A2,27
Greece,B1,2
Greece,B1/B2,155
Greece,C1/D,231
Greece,E1,2
Greece,F1,31
Greece,G1,4
Greece,G2,1
Greece,G3,2
Greece,G4,3
Greece,H1B,42
Greece,H2B,1
Greece,H4,3
Greece,I,3
Greece,J1,42
Greece,K1,2
Greece,L1,11
Greece,L2,6
Greece,NATO2,6
Greece,NATO4,1
Greece,O1,13
Greece,O2,5
Greece,P1,1
Greece,P3,28
Greece,R1,1
Grenada,A2,1
Grenada,B1/B2,270
Grenada,C1/D,7
Grenada,E2,1
Grenada,F1,1
Grenada,H1B,4
Grenada,H4,1
Grenada,K1,1
Grenada,P1,1
Guatemala,A2,28
Guatemala,B1,11
Guatemala,B1/B2,"5,746"
Guatemala,BBBCC,1
Guatemala,C1,12
Guatemala,C1/D,12
Guatemala,C3,1
Guatemala,E2,1
Guatemala,F1,77
Guatemala,F2,2
Guatemala,G1,1
Guatemala,G4,6
Guatemala,G5,1
Guatemala,H1B,4
Guatemala,H2A,276
Guatemala,H2B,544
Guatemala,H4,5
Guatemala,I,1
Guatemala,J1,11
Guatemala,J2,2
Guatemala,K1,32
Guatemala,K2,14
Guatemala,L1,6
Guatemala,L2,2
Guatemala,M1,1
Guatemala,O1,2
Guatemala,O3,1
Guatemala,P1,4
Guatemala,R1,9
Guatemala,T3,3
Guatemala,U3,11
Guinea,B1/B2,140
Guinea,C1,1
Guinea,F1,5
Guinea,G4,2
Guinea,J1,1
Guinea,K1,7
Guinea-Bissau,B1/B2,4
Guinea-Bissau,G4,2
Guyana,A2,2
Guyana,B1/B2,"1,399"
Guyana,C1/D,9
Guyana,C3,9
Guyana,F1,8
Guyana,G4,3
Guyana,H1B,2
Guyana,J1,6
Guyana,K1,4
Guyana,L1,1
Guyana,M1,1
Guyana,O1,1
Guyana,O3,1
Guyana,R1,1
Guyana,TD,1
Haiti,A1,1
Haiti,A2,3
Haiti,B1/B2,579
Haiti,B2,1
Haiti,C1,9
Haiti,C1/D,7
Haiti,C3,1
Haiti,F1,7
Haiti,G2,1
Haiti,G4,17
Haiti,H1B,2
Haiti,H2B,1
Haiti,H4,1
Haiti,J1,6
Haiti,J2,2
Haiti,K1,24
Haiti,K2,6
Haiti,P3,14
Haiti,R1,3
Haiti,R2,2
Haiti,T3,1
Honduras,A1,3
Honduras,A2,29
Honduras,A3,1
Honduras,B1,6
Honduras,B1/B2,"5,913"
Honduras,B2,3
Honduras,C1,7
Honduras,C1/D,94
Honduras,C2,1
Honduras,E2,6
Honduras,F1,47
Honduras,F2,4
Honduras,G4,6
Honduras,H1B,9
Honduras,H2A,60
Honduras,H2B,439
Honduras,H3,1
Honduras,H4,3
Honduras,I,8
Honduras,J1,35
Honduras,J2,5
Honduras,K1,79
Honduras,K2,23
Honduras,L1,6
Honduras,L2,2
Honduras,P1,18
Honduras,R1,1
Honduras,T3,1
Honduras,U3,6
Hong Kong S.A.R.,B1,6
Hong Kong S.A.R.,B1/B2,"5,026"
Hong Kong S.A.R.,C1,2
Hong Kong S.A.R.,C1/D,89
Hong Kong S.A.R.,CW1,1
Hong Kong S.A.R.,E3D,1
Hong Kong S.A.R.,F1,64
Hong Kong S.A.R.,F2,3
Hong Kong S.A.R.,G2,1
Hong Kong S.A.R.,H1B,22
Hong Kong S.A.R.,H4,4
Hong Kong S.A.R.,I,1
Hong Kong S.A.R.,J1,18
Hong Kong S.A.R.,J2,5
Hong Kong S.A.R.,K1,6
Hong Kong S.A.R.,K2,1
Hong Kong S.A.R.,L1,12
Hong Kong S.A.R.,L2,7
Hong Kong S.A.R.,M1,22
Hong Kong S.A.R.,O1,10
Hong Kong S.A.R.,O2,1
Hong Kong S.A.R.,P1,35
Hong Kong S.A.R.,P3,5
Hong Kong S.A.R.,Q1,1
Hong Kong S.A.R.,R1,3
Hong Kong S.A.R.,R2,4
Hong Kong S.A.R.,TD,1
Hungary,A1,3
Hungary,A2,12
Hungary,B1,3
Hungary,B1/B2,341
Hungary,C1/D,32
Hungary,C3,1
Hungary,F1,12
Hungary,G2,4
Hungary,G4,1
Hungary,H1B,5
Hungary,H2A,2
Hungary,H2B,1
Hungary,H3,1
Hungary,J1,116
Hungary,J2,10
Hungary,K1,2
Hungary,L1,10
Hungary,L2,10
Hungary,NATO2,14
Hungary,O1,4
Hungary,O2,10
Hungary,O3,2
Hungary,P1,6
Hungary,P3,3
Iceland,A2,1
Iceland,B1/B2,59
Iceland,C1/D,45
Iceland,F1,8
Iceland,F2,1
Iceland,G4,5
Iceland,H1B,1
Iceland,J1,5
Iceland,L1,2
Iceland,O1,2
India,A1,6
India,A2,36
India,A3,10
India,B1,36
India,B1/B2,"74,571"
India,B2,12
India,C1,225
India,C1/D,"3,690"
India,C2,6
India,C3,2
India,CW1,1
India,D,1
India,E2,8
India,E3D,9
India,F1,"2,623"
India,F2,201
India,G1,1
India,G2,7
India,G4,81
India,H1B,"10,771"
India,H3,3
India,H4,"6,658"
India,I,5
India,J1,686
India,J2,216
India,K1,109
India,K2,5
India,L1,"1,198"
India,L2,"1,384"
India,M1,47
India,O1,144
India,O2,38
India,O3,36
India,P1,5
India,P3,91
India,P4,2
India,R1,127
India,R2,63
India,T4,3
India,TD,9
India,U1,3
India,U2,8
India,U3,23
Indonesia,A1,29
Indonesia,A2,161
Indonesia,A3,2
Indonesia,B1,29
Indonesia,B1/B2,"4,690"
Indonesia,C1,13
Indonesia,C1/D,"1,161"
Indonesia,C2,3
Indonesia,E2,1
Indonesia,E3D,1
Indonesia,F1,57
Indonesia,F2,5
Indonesia,G1,11
Indonesia,G2,10
Indonesia,G4,35
Indonesia,H1B,55
Indonesia,H4,4
Indonesia,I,10
Indonesia,J1,109
Indonesia,J2,13
Indonesia,K1,38
Indonesia,K2,6
Indonesia,L1,26
Indonesia,L2,32
Indonesia,M1,2
Indonesia,O1,7
Indonesia,O2,1
Indonesia,O3,1
Indonesia,P1,4
Indonesia,R1,4
Indonesia,R2,1
Iran,A3,1
Iran,B1,1
Iran,B1/B2,"1,212"
Iran,F1,38
Iran,F2,18
Iran,G1,9
Iran,G2,17
Iran,G4,26
Iran,H1B,2
Iran,H4,6
Iran,J1,29
Iran,J2,11
Iran,K1,60
Iran,K2,3
Iran,L2,1
Iran,O1,3
Iran,O3,1
Iran,P1,2
Iran,TD,2
Iraq,A1,22
Iraq,A2,62
Iraq,A3,1
Iraq,B1,3
Iraq,B1/B2,346
Iraq,C1/D,4
Iraq,F1,10
Iraq,G2,4
Iraq,G4,8
Iraq,H1B,3
Iraq,H4,2
Iraq,J1,9
Iraq,J2,1
Iraq,K1,56
Iraq,K2,1
Iraq,L1,2
Iraq,L2,4
Iraq,O1,1
Iraq,TD,1
Ireland,A1,1
Ireland,A2,15
Ireland,B1,5
Ireland,B1/B2,326
Ireland,C1/D,193
Ireland,E1,1
Ireland,E2,14
Ireland,F1,33
Ireland,F2,1
Ireland,G2,5
Ireland,G4,7
Ireland,H1B,30
Ireland,H2A,6
Ireland,H2B,2
Ireland,H3,16
Ireland,H4,7
Ireland,I,10
Ireland,J1,151
Ireland,J2,3
Ireland,K1,6
Ireland,L1,65
Ireland,L2,35
Ireland,O1,40
Ireland,O2,26
Ireland,O3,2
Ireland,P1,42
Ireland,P3,19
Ireland,P4,1
Ireland,Q1,3
Ireland,R1,1
Israel,A1,5
Israel,A2,165
Israel,B1,1
Israel,B1/B2,"2,397"
Israel,B2,4
Israel,C1/D,51
Israel,C3,1
Israel,E1,8
Israel,E2,64
Israel,E3D,2
Israel,F1,30
Israel,F2,1
Israel,G1,3
Israel,H1B,15
Israel,H4,4
Israel,I,3
Israel,J1,41
Israel,J2,23
Israel,K1,5
Israel,L1,56
Israel,L2,97
Israel,M1,1
Israel,O1,26
Israel,O2,2
Israel,O3,18
Israel,P1,8
Israel,P4,1
Israel,R1,2
Israel,R2,5
Italy,A2,39
Italy,B1,2
Italy,B1/B2,950
Italy,B2,1
Italy,C1/D,266
Italy,E1,26
Italy,E2,120
Italy,E3D,3
Italy,F1,342
Italy,F2,1
Italy,G1,8
Italy,G2,3
Italy,G3,1
Italy,G4,38
Italy,H1B,73
Italy,H2A,1
Italy,H2B,1
Italy,H3,1
Italy,H4,6
Italy,I,9
Italy,J1,423
Italy,J2,10
Italy,K1,7
Italy,L1,119
Italy,L2,63
Italy,M1,9
Italy,NATO2,42
Italy,O1,76
Italy,O2,26
Italy,O3,12
Italy,P1,59
Italy,P3,6
Italy,P4,9
Italy,Q1,11
Italy,R1,1
Jamaica,A1,2
Jamaica,A2,16
Jamaica,B1,20
Jamaica,B1/B2,"8,310"
Jamaica,B2,1
Jamaica,C1,19
Jamaica,C1/D,137
Jamaica,C3,17
Jamaica,E2,1
Jamaica,F1,41
Jamaica,F2,4
Jamaica,G4,7
Jamaica,H1B,18
Jamaica,H2A,155
Jamaica,H2B,730
Jamaica,H4,42
Jamaica,I,2
Jamaica,J1,111
Jamaica,J2,27
Jamaica,K1,56
Jamaica,K2,7
Jamaica,L1,5
Jamaica,L2,7
Jamaica,M1,3
Jamaica,P1,13
Jamaica,P3,6
Jamaica,P4,1
Jamaica,R1,6
Jamaica,R2,11
Japan,A1,7
Japan,A2,345
Japan,B1,14
Japan,B1/B2,540
Japan,C1,3
Japan,C1/D,347
Japan,C3,44
Japan,D,1
Japan,E1,99
Japan,E2,975
Japan,E3D,3
Japan,F1,517
Japan,F2,3
Japan,G1,3
Japan,G2,9
Japan,G4,32
Japan,H1B,51
Japan,H2B,4
Japan,H4,22
Japan,I,96
Japan,J1,188
Japan,J2,147
Japan,K1,15
Japan,K2,1
Japan,L1,191
Japan,L2,179
Japan,M1,39
Japan,O1,41
Japan,O2,17
Japan,O3,10
Japan,P1,57
Japan,P3,16
Japan,P4,3
Japan,R1,9
Japan,R2,1
Jordan,A2,70
Jordan,B1/B2,"2,777"
Jordan,C1,2
Jordan,C1/D,38
Jordan,E2,6
Jordan,F1,34
Jordan,F2,10
Jordan,G2,4
Jordan,G4,6
Jordan,H1B,16
Jordan,H4,4
Jordan,I,1
Jordan,J1,14
Jordan,J2,2
Jordan,K1,20
Jordan,L2,1
Jordan,O1,3
Jordan,O3,1
Jordan,R1,1
Kazakhstan,A2,5
Kazakhstan,B1,1
Kazakhstan,B1/B2,"1,598"
Kazakhstan,B2,1
Kazakhstan,C1,10
Kazakhstan,D,25
Kazakhstan,E2,3
Kazakhstan,E3D,1
Kazakhstan,F1,42
Kazakhstan,F2,10
Kazakhstan,G1,16
Kazakhstan,G2,3
Kazakhstan,G4,3
Kazakhstan,H1B,11
Kazakhstan,H4,9
Kazakhstan,J1,26
Kazakhstan,J2,5
Kazakhstan,K1,6
Kazakhstan,K2,4
Kazakhstan,L1,5
Kazakhstan,L2,5
Kazakhstan,M1,1
Kazakhstan,O1,4
Kazakhstan,O3,1
Kazakhstan,P1,9
Kazakhstan,R1,1
Kazakhstan,R2,2
Kenya,A1,7
Kenya,A2,37
Kenya,B1,70
Kenya,B1/B2,"1,186"
Kenya,B2,22
Kenya,C1,5
Kenya,C1/D,161
Kenya,C2,4
Kenya,E2,1
Kenya,F1,162
Kenya,F2,24
Kenya,G2,1
Kenya,G4,64
Kenya,H1B,27
Kenya,H4,27
Kenya,I,1
Kenya,J1,33
Kenya,J2,14
Kenya,K1,32
Kenya,K2,11
Kenya,L1,2
Kenya,L2,6
Kenya,M1,1
Kenya,O1,1
Kenya,P1,1
Kenya,P3,1
Kenya,R1,3
Kiribati,A2,3
Kiribati,G2,2
Kiribati,J1,1
"Korea, North",G3,3
"Korea, South",A1,59
"Korea, South",A2,132
"Korea, South",B1,1
"Korea, South",B1/B2,"1,388"
"Korea, South",C1/D,470
"Korea, South",C3,3
"Korea, South",CW1,19
"Korea, South",CW2,5
"Korea, South",E1,14
"Korea, South",E2,683
"Korea, South",E2C,2
"Korea, South",F1,481
"Korea, South",F2,30
"Korea, South",G1,8
"Korea, South",G4,32
"Korea, South",H1B,203
"Korea, South",H2B,4
"Korea, South",H4,43
"Korea, South",I,21
"Korea, South",J1,617
"Korea, South",J2,265
"Korea, South",K1,13
"Korea, South",L1,419
"Korea, South",L2,439
"Korea, South",M1,27
"Korea, South",M2,1
"Korea, South",O1,32
"Korea, South",O2,35
"Korea, South",O3,8
"Korea, South",P1,95
"Korea, South",P3,1
"Korea, South",R1,16
"Korea, South",R2,10
"Korea, South",TD,1
Kosovo,A1,1
Kosovo,A2,18
Kosovo,B1/B2,600
Kosovo,C1/D,1
Kosovo,F1,5
Kosovo,F2,1
Kosovo,G2,1
Kosovo,G4,2
Kosovo,H1B,1
Kosovo,I,1
Kosovo,J1,5
Kosovo,K1,15
Kosovo,O1,1
Kosovo,P3,4
Kuwait,A1,3
Kuwait,A2,27
Kuwait,B1/B2,"1,067"
Kuwait,C1/D,7
Kuwait,F1,98
Kuwait,F2,9
Kuwait,G2,7
Kuwait,H1B,2
Kuwait,I,1
Kuwait,J1,2
Kuwait,O1,1
Kyrgyzstan,A2,11
Kyrgyzstan,B1/B2,587
Kyrgyzstan,C1,9
Kyrgyzstan,D,11
Kyrgyzstan,F1,46
Kyrgyzstan,F2,4
Kyrgyzstan,G1,5
Kyrgyzstan,G2,1
Kyrgyzstan,G4,12
Kyrgyzstan,J1,4
Kyrgyzstan,K1,3
Kyrgyzstan,K2,2
Kyrgyzstan,O1,1
Kyrgyzstan,P1,2
Laos,A1,4
Laos,A2,4
Laos,B1/B2,74
Laos,F1,5
Laos,G1,8
Laos,G2,4
Laos,G4,6
Laos,K1,12
Laos,R1,1
Latvia,A2,4
Latvia,B1,1
Latvia,B1/B2,88
Latvia,C1/D,64
Latvia,E2,3
Latvia,F1,1
Latvia,G2,1
Latvia,H1B,2
Latvia,H4,1
Latvia,I,1
Latvia,J1,7
Latvia,K1,1
Latvia,K2,1
Latvia,L1,2
Latvia,NATO2,2
Latvia,NATO6,1
Latvia,O1,3
Latvia,P3,8
Latvia,TD,1
Lebanon,A2,10
Lebanon,A3,1
Lebanon,B1,3
Lebanon,B1/B2,"1,615"
Lebanon,B2,1
Lebanon,C1,1
Lebanon,C1/D,24
Lebanon,F1,7
Lebanon,G1,1
Lebanon,G2,2
Lebanon,G4,4
Lebanon,H1B,12
Lebanon,H4,5
Lebanon,I,8
Lebanon,J1,29
Lebanon,J2,4
Lebanon,K1,16
Lebanon,L1,3
Lebanon,L2,4
Lebanon,O1,6
Lebanon,O2,1
Lebanon,O3,2
Lebanon,P3,3
Lebanon,R1,2
Lebanon,TD,2
Lesotho,A2,1
Lesotho,B1/B2,16
Lesotho,F1,2
Lesotho,G1,3
Lesotho,G2,1
Lesotho,H1B,1
Lesotho,J1,1
Liberia,A1,22
Liberia,A2,5
Liberia,B1/B2,68
Liberia,F1,4
Liberia,G1,4
Liberia,G4,4
Liberia,H1B,1
Liberia,J1,4
Liberia,K1,22
Liberia,K2,9
Liberia,T3,1
Libya,A1,10
Libya,A2,22
Libya,B1,1
Libya,B1/B2,206
Libya,C1/D,2
Libya,D,1
Libya,F1,6
Libya,F2,2
Libya,G1,9
Libya,G2,2
Libya,G4,1
Libya,H1B,3
Libya,H4,3
Libya,J1,3
Libya,K1,1
Libya,L1,1
Libya,R2,1
Liechtenstein,B1/B2,3
Liechtenstein,C1/D,2
Liechtenstein,J1,1
Lithuania,A1,1
Lithuania,A2,9
Lithuania,B1,7
Lithuania,B1/B2,45
Lithuania,C1/D,12
Lithuania,E2,2
Lithuania,F1,5
Lithuania,G4,1
Lithuania,H1B,3
Lithuania,H2B,2
Lithuania,J1,12
Lithuania,K1,1
Lithuania,K2,1
Lithuania,L1,6
Lithuania,L2,8
Lithuania,NATO2,13
Lithuania,NATO4,1
Lithuania,O1,2
Lithuania,P1,2
Lithuania,P3,2
Luxembourg,A2,6
Luxembourg,B1/B2,7
Luxembourg,C1/D,1
Luxembourg,G1,1
Luxembourg,G4,1
Luxembourg,I,1
Luxembourg,J1,4
Luxembourg,L1,1
Luxembourg,L2,1
Luxembourg,M1,1
Luxembourg,NATO2,1
Macau S.A.R.,B1/B2,237
Macau S.A.R.,F1,8
Macau S.A.R.,H1B,4
Macau S.A.R.,J1,1
Macau S.A.R.,J2,1
Macau S.A.R.,O1,1
Madagascar,A1,1
Madagascar,B1/B2,94
Madagascar,C1,60
Madagascar,C1/D,1
Madagascar,C3,1
Madagascar,D,29
Madagascar,F1,9
Madagascar,G2,1
Madagascar,G4,12
Madagascar,I,1
Madagascar,J1,13
Madagascar,K1,3
Madagascar,L1,1
Malawi,A2,7
Malawi,B1/B2,126
Malawi,C1/D,2
Malawi,F1,14
Malawi,F2,9
Malawi,G2,11
Malawi,G4,8
Malawi,J1,6
Malawi,J2,4
Malawi,P1,1
Malaysia,A1,8
Malaysia,A2,38
Malaysia,B1,65
Malaysia,B1/B2,"2,896"
Malaysia,C1/D,290
Malaysia,E3D,1
Malaysia,F1,60
Malaysia,F2,5
Malaysia,G1,3
Malaysia,G2,14
Malaysia,G4,7
Malaysia,H1B,35
Malaysia,H4,3
Malaysia,I,2
Malaysia,J1,58
Malaysia,J2,6
Malaysia,K1,7
Malaysia,K2,4
Malaysia,L1,48
Malaysia,L2,15
Malaysia,M1,4
Malaysia,O2,1
Malaysia,O3,1
Malaysia,P1,2
Malaysia,P4,2
Malaysia,R2,1
Maldives,A1,1
Maldives,A2,6
Maldives,B1/B2,6
Maldives,C1/D,1
Maldives,G1,5
Maldives,G2,5
Maldives,G4,1
Maldives,M1,3
Mali,A2,2
Mali,B1,1
Mali,B1/B2,151
Mali,F1,7
Mali,G2,5
Mali,G4,2
Mali,H1B,1
Mali,H4,1
Mali,J1,5
Mali,K1,2
Mali,O1,1
Mali,P3,1
Malta,B1/B2,16
Malta,C1/D,7
Malta,F1,2
Malta,H1B,3
Malta,J1,1
Marshall Islands,B1/B2,5
Mauritania,A2,4
Mauritania,B1/B2,43
Mauritania,G1,1
Mauritania,G2,2
Mauritania,G4,2
Mauritania,J1,4
Mauritania,L1,1
Mauritania,L2,2
Mauritius,B1/B2,122
Mauritius,C1/D,77
Mauritius,D,1
Mauritius,F1,3
Mauritius,G2,1
Mauritius,H1B,2
Mauritius,J1,4
Mexico,A1,20
Mexico,A2,172
Mexico,B1,316
Mexico,B1/B2,"1,414"
Mexico,B2,1
Mexico,BBBCC,"165,380"
Mexico,BBBCV,"3,500"
Mexico,C1,12
Mexico,C1/D,320
Mexico,C2,2
Mexico,D,2
Mexico,E1,35
Mexico,E2,124
Mexico,F1,273
Mexico,F2,19
Mexico,G1,3
Mexico,G4,52
Mexico,H1B,188
Mexico,H2A,"19,348"
Mexico,H2B,"5,851"
Mexico,H3,6
Mexico,H4,424
Mexico,I,103
Mexico,J1,525
Mexico,J2,27
Mexico,K1,371
Mexico,K2,94
Mexico,L1,341
Mexico,L2,331
Mexico,M1,31
Mexico,O1,90
Mexico,O2,287
Mexico,O3,24
Mexico,P1,562
Mexico,P3,119
Mexico,P4,23
Mexico,Q1,18
Mexico,R1,37
Mexico,R2,11
Mexico,T2,3
Mexico,T3,9
Mexico,T6,1
Mexico,TD,952
Mexico,TN,"1,642"
Mexico,U1,13
Mexico,U2,3
Mexico,U3,42
"Micronesia, Federated States of",J1,1
Moldova,A2,8
Moldova,B1,6
Moldova,B1/B2,210
Moldova,C1/D,14
Moldova,G2,1
Moldova,G4,6
Moldova,H1B,1
Moldova,J1,9
Moldova,K1,1
Moldova,L1,1
Moldova,O1,1
Moldova,P3,1
Monaco,B1/B2,1
Monaco,F1,1
Monaco,H1B,1
Monaco,O2,1
Monaco,P1,1
Mongolia,A1,3
Mongolia,A2,75
Mongolia,B1,2
Mongolia,B1/B2,"1,251"
Mongolia,C1/D,2
Mongolia,E2,9
Mongolia,F1,25
Mongolia,F2,6
Mongolia,G2,3
Mongolia,G4,2
Mongolia,H1B,5
Mongolia,I,2
Mongolia,J1,153
Mongolia,J2,4
Mongolia,K1,1
Mongolia,L1,1
Mongolia,L2,2
Mongolia,M1,3
Mongolia,P1,14
Mongolia,P4,4
Mongolia,R1,1
Montenegro,A1,2
Montenegro,A2,20
Montenegro,B1,2
Montenegro,B1/B2,332
Montenegro,B2,1
Montenegro,C1/D,162
Montenegro,F1,1
Montenegro,G2,8
Montenegro,H1B,2
Montenegro,J1,10
Montenegro,K1,1
Montenegro,L1,1
Morocco,A1,2
Morocco,A2,37
Morocco,A3,1
Morocco,B1,1
Morocco,B1/B2,"2,254"
Morocco,C1/D,100
Morocco,E2,2
Morocco,E3D,1
Morocco,F1,41
Morocco,F2,1
Morocco,G2,4
Morocco,G4,4
Morocco,H1B,7
Morocco,H3,1
Morocco,H4,5
Morocco,I,2
Morocco,J1,77
Morocco,J2,1
Morocco,K1,19
Morocco,L1,2
Morocco,L2,3
Morocco,O1,3
Morocco,P3,1
Mozambique,A2,9
Mozambique,B1,7
Mozambique,B1/B2,51
Mozambique,C1,15
Mozambique,C1/D,1
Mozambique,F1,8
Mozambique,G1,10
Mozambique,G2,3
Mozambique,G4,7
Mozambique,H1B,1
Mozambique,J1,12
Mozambique,L2,1
Namibia,A2,4
Namibia,B1,2
Namibia,B1/B2,77
Namibia,C1/D,10
Namibia,F1,4
Namibia,F2,3
Namibia,G1,3
Namibia,G2,7
Namibia,H1B,2
Namibia,J1,7
Namibia,P1,2
Nauru,G2,1
Nepal,A2,17
Nepal,A3,2
Nepal,B1,1
Nepal,B1/B2,"2,365"
Nepal,B2,1
Nepal,C1,16
Nepal,C1/D,36
Nepal,C2,1
Nepal,CW1,1
Nepal,F1,"1,101"
Nepal,F2,64
Nepal,G1,5
Nepal,G4,45
Nepal,H1B,53
Nepal,H4,29
Nepal,I,1
Nepal,J1,51
Nepal,J2,19
Nepal,K1,5
Nepal,L1,3
Nepal,L2,7
Nepal,M1,6
Nepal,O1,2
Nepal,P1,2
Nepal,P4,1
Nepal,R1,1
Netherlands,A1,3
Netherlands,A2,29
Netherlands,B1,34
Netherlands,B1/B2,516
Netherlands,C1/D,130
Netherlands,E1,4
Netherlands,E2,33
Netherlands,E3D,1
Netherlands,F1,43
Netherlands,G2,3
Netherlands,G3,1
Netherlands,G4,11
Netherlands,H1B,17
Netherlands,H4,8
Netherlands,I,9
Netherlands,J1,124
Netherlands,J2,2
Netherlands,K1,15
Netherlands,K2,1
Netherlands,L1,83
Netherlands,L2,42
Netherlands,M1,2
Netherlands,NATO2,12
Netherlands,NATO4,1
Netherlands,NATO6,13
Netherlands,O1,32
Netherlands,O2,11
Netherlands,O3,1
Netherlands,P1,54
Netherlands,P4,1
Netherlands,Q1,1
Netherlands,R1,1
Netherlands,R2,1
New Zealand,A2,57
New Zealand,B1/B2,138
New Zealand,B2,1
New Zealand,C1/D,48
New Zealand,C2,1
New Zealand,C3,21
New Zealand,E2,4
New Zealand,E3D,3
New Zealand,F1,26
New Zealand,G4,5
New Zealand,H1B,14
New Zealand,H2A,8
New Zealand,H4,3
New Zealand,I,2
New Zealand,J1,91
New Zealand,J2,5
New Zealand,K1,7
New Zealand,L1,24
New Zealand,L2,11
New Zealand,M1,1
New Zealand,O1,23
New Zealand,O2,4
New Zealand,P1,27
New Zealand,P3,1
New Zealand,P4,3
New Zealand,R1,1
Nicaragua,A1,1
Nicaragua,B1,82
Nicaragua,B1/B2,"1,050"
Nicaragua,C1,19
Nicaragua,C1/D,28
Nicaragua,F1,9
Nicaragua,H1B,4
Nicaragua,H2A,372
Nicaragua,H2B,1
Nicaragua,I,2
Nicaragua,J1,15
Nicaragua,J2,2
Nicaragua,K1,15
Nicaragua,K2,6
Nicaragua,L1,2
Nicaragua,O1,1
Nicaragua,P1,3
Nicaragua,R1,3
Niger,A2,1
Niger,B1/B2,62
Niger,F1,7
Niger,G1,6
Niger,G2,1
Niger,G4,4
Niger,H1B,1
Niger,H4,1
Niger,J1,2
Nigeria,A1,9
Nigeria,A2,38
Nigeria,B1,5
Nigeria,B1/B2,"4,704"
Nigeria,B2,1
Nigeria,C1,5
Nigeria,C1/D,10
Nigeria,C2,5
Nigeria,D,1
Nigeria,F1,325
Nigeria,F2,64
Nigeria,G1,5
Nigeria,G2,8
Nigeria,G4,24
Nigeria,H1B,95
Nigeria,H3,3
Nigeria,H4,42
Nigeria,I,2
Nigeria,J1,35
Nigeria,J2,19
Nigeria,K1,78
Nigeria,K2,12
Nigeria,L1,22
Nigeria,L2,36
Nigeria,M1,2
Nigeria,O1,21
Nigeria,O2,1
Nigeria,O3,2
Nigeria,P3,3
Nigeria,R1,28
Nigeria,R2,6
*Non-Nationality Based Issuances,B1/B2,125
*Non-Nationality Based Issuances,C1/D,23
*Non-Nationality Based Issuances,F1,7
*Non-Nationality Based Issuances,G4,9
*Non-Nationality Based Issuances,H4,1
*Non-Nationality Based Issuances,I,2
*Non-Nationality Based Issuances,K1,7
*Non-Nationality Based Issuances,L1,1
*Non-Nationality Based Issuances,P1,2
*Non-Nationality Based Issuances,P3,2
North Macedonia,A1,1
North Macedonia,A2,3
North Macedonia,B1,5
North Macedonia,B1/B2,428
North Macedonia,C1,2
North Macedonia,C1/D,18
North Macedonia,F1,4
North Macedonia,G2,2
North Macedonia,G4,4
North Macedonia,H1B,1
North Macedonia,J1,8
North Macedonia,K1,3
North Macedonia,L1,1
North Macedonia,NATO2,3
North Macedonia,O1,1
North Macedonia,P3,1
Norway,A1,2
Norway,A2,10
Norway,B1/B2,232
