Nonimmigrant Visa Issuances by Nationality                                                      February 2024 (FY 2024),,
Nationality,Visa Class,Issuances
Ghana,F1,102
Ghana,F2,45
Ghana,G2,17
Ghana,G4,13
Ghana,H1B,33
Ghana,H4,16
Ghana,I,6
Ghana,J1,32
Ghana,J2,47
Ghana,K1,57
Ghana,K2,3
Ghana,L1,2
Ghana,P1,2
Ghana,P3,2
Ghana,R1,9
Gibraltar,B1/B2,1
Great Britain and Northern Ireland,A1,10
Great Britain and Northern Ireland,A2,532
Great Britain and Northern Ireland,A3,2
Great Britain and Northern Ireland,B1,133
Great Britain and Northern Ireland,B1/B2,"2,463"
Great Britain and Northern Ireland,B2,4
Great Britain and Northern Ireland,C1/D,564
Great Britain and Northern Ireland,C3,2
Great Britain and Northern Ireland,E1,13
Great Britain and Northern Ireland,E2,192
Great Britain and Northern Ireland,E3D,4
Great Britain and Northern Ireland,F1,62
Great Britain and Northern Ireland,G1,3
Great Britain and Northern Ireland,G2,36
Great Britain and Northern Ireland,G4,44
Great Britain and Northern Ireland,H1B,65
Great Britain and Northern Ireland,H2A,14
Great Britain and Northern Ireland,H2B,2
Great Britain and Northern Ireland,H4,26
Great Britain and Northern Ireland,I,119
Great Britain and Northern Ireland,J1,651
Great Britain and Northern Ireland,J2,7
Great Britain and Northern Ireland,K1,83
Great Britain and Northern Ireland,K2,4
Great Britain and Northern Ireland,L1,276
Great Britain and Northern Ireland,L2,160
Great Britain and Northern Ireland,M1,50
Great Britain and Northern Ireland,NATO2,58
Great Britain and Northern Ireland,NATO4,1
Great Britain and Northern Ireland,NATO5,1
Great Britain and Northern Ireland,NATO6,1
Great Britain and Northern Ireland,O1,200
Great Britain and Northern Ireland,O2,160
Great Britain and Northern Ireland,O3,36
Great Britain and Northern Ireland,P1,146
Great Britain and Northern Ireland,P2,5
Great Britain and Northern Ireland,P3,12
Great Britain and Northern Ireland,P4,12
Great Britain and Northern Ireland,Q1,1
Great Britain and Northern Ireland,R1,3
Great Britain and Northern Ireland,R2,7
Great Britain and Northern Ireland,TD,1
Greece,A2,25
Greece,B1,1
Greece,B1/B2,220
Greece,C1/D,343
Greece,D,9
Greece,E1,1
Greece,F1,15
Greece,G1,2
Greece,G2,7
Greece,G3,2
Greece,G4,6
Greece,H1B,15
Greece,H4,2
Greece,I,2
Greece,J1,50
Greece,J2,2
Greece,K1,1
Greece,L1,13
Greece,L2,7
Greece,M1,2
Greece,NATO2,8
Greece,NATO4,2
Greece,NATO6,1
Greece,O1,4
Greece,O2,1
Greece,O3,4
Greece,P1,4
Greece,P3,18
Grenada,A2,2
Grenada,B1,1
Grenada,B1/B2,228
Grenada,C1/D,8
Grenada,H1B,3
Grenada,J1,2
Grenada,K1,1
Grenada,L2,1
Grenada,O1,1
Grenada,R1,1
Guatemala,A1,17
Guatemala,A2,37
Guatemala,B1,9
Guatemala,B1/B2,"5,295"
Guatemala,C1,4
Guatemala,C1/D,5
Guatemala,C3,13
Guatemala,E2,1
Guatemala,F1,22
Guatemala,F2,3
Guatemala,G2,5
Guatemala,G4,3
Guatemala,H1B,4
Guatemala,H2A,571
Guatemala,H2B,"1,218"
Guatemala,H4,2
Guatemala,J1,27
Guatemala,J2,1
Guatemala,K1,22
Guatemala,K2,4
Guatemala,L1,6
Guatemala,L2,8
Guatemala,M1,3
Guatemala,O1,1
Guatemala,P1,20
Guatemala,R1,5
Guatemala,R2,3
Guatemala,T3,5
Guatemala,U1,1
Guatemala,U2,1
Guatemala,U3,8
Guatemala,U5,1
Guinea,A2,3
Guinea,B1/B2,157
Guinea,F1,2
Guinea,G2,3
Guinea,G4,1
Guinea,K1,14
Guinea,K2,1
Guinea-Bissau,A1,1
Guinea-Bissau,A2,1
Guinea-Bissau,B1/B2,4
Guinea-Bissau,G2,5
Guinea-Bissau,P1,1
Guyana,A2,3
Guyana,B1,1
Guyana,B1/B2,"1,828"
Guyana,B2,1
Guyana,C1/D,9
Guyana,C3,7
Guyana,F1,2
Guyana,G1,2
Guyana,G4,3
Guyana,H1B,1
Guyana,I,1
Guyana,J1,3
Guyana,J2,1
Guyana,K1,1
Guyana,L1,2
Guyana,M1,3
Guyana,R2,2
Haiti,A2,8
Haiti,B1/B2,681
Haiti,B2,2
Haiti,C1,2
Haiti,C1/D,8
Haiti,C3,3
Haiti,F1,3
Haiti,F2,1
Haiti,G4,10
Haiti,H1B,2
Haiti,H2B,1
Haiti,H4,1
Haiti,I,2
Haiti,J1,7
Haiti,K1,34
Haiti,K2,6
Haiti,L1,1
Haiti,P3,5
Haiti,R1,2
Honduras,A1,7
Honduras,A2,38
Honduras,B1,2
Honduras,B1/B2,"2,876"
Honduras,B2,3
Honduras,C1,7
Honduras,C1/D,97
Honduras,E2,7
Honduras,F1,25
Honduras,F2,3
Honduras,G4,4
Honduras,H1B,9
Honduras,H2A,86
Honduras,H2B,861
Honduras,H4,14
Honduras,I,8
Honduras,J1,42
Honduras,K1,29
Honduras,K2,7
Honduras,L1,4
Honduras,L2,6
Honduras,M1,2
Honduras,O1,2
Honduras,P1,6
Honduras,R1,3
Honduras,T3,1
Honduras,T4,1
Honduras,T5,4
Honduras,U1,1
Honduras,U3,15
Hong Kong S.A.R.,B1,9
Hong Kong S.A.R.,B1/B2,"4,066"
Hong Kong S.A.R.,C1,2
Hong Kong S.A.R.,C1/D,78
Hong Kong S.A.R.,E2,4
Hong Kong S.A.R.,F1,40
Hong Kong S.A.R.,G4,2
Hong Kong S.A.R.,H1B,31
Hong Kong S.A.R.,H4,3
Hong Kong S.A.R.,J1,15
Hong Kong S.A.R.,J2,1
Hong Kong S.A.R.,K1,4
Hong Kong S.A.R.,K2,2
Hong Kong S.A.R.,L1,19
Hong Kong S.A.R.,L2,16
Hong Kong S.A.R.,M1,1
Hong Kong S.A.R.,O1,3
Hong Kong S.A.R.,O2,1
Hong Kong S.A.R.,P3,5
Hong Kong S.A.R.,R1,2
Hungary,A1,2
Hungary,A2,68
Hungary,B1,2
Hungary,B1/B2,322
Hungary,C1/D,30
Hungary,F1,8
Hungary,G2,6
Hungary,G3,1
Hungary,G4,5
Hungary,H1B,1
Hungary,H2A,2
Hungary,H2B,1
Hungary,H4,2
Hungary,I,4
Hungary,J1,225
Hungary,J2,8
Hungary,K1,5
Hungary,L1,11
Hungary,L2,9
Hungary,NATO2,25
Hungary,NATO4,1
Hungary,NATO6,1
Hungary,O1,3
Hungary,O3,4
Hungary,P1,5
Hungary,P3,3
Iceland,B1,1
Iceland,B1/B2,110
Iceland,C1/D,97
Iceland,F1,2
Iceland,G4,2
Iceland,J1,4
Iceland,J2,3
Iceland,L2,1
Iceland,O1,1
India,A1,4
India,A2,87
India,A3,18
India,B1,36
India,B1/B2,"77,769"
India,B2,13
India,BBBCC,1
India,C1,76
India,C1/D,"4,026"
India,C2,2
India,C3,9
India,CW1,1
India,E2,9
India,E3D,13
India,F1,590
India,F2,175
India,G1,2
India,G2,10
India,G4,129
India,H1B,"15,710"
India,H3,3
India,H4,"9,821"
India,I,10
India,J1,"1,047"
India,J2,257
India,K1,112
India,K2,6
India,L1,"1,805"
India,L2,"2,105"
India,M1,47
India,O1,146
India,O2,44
India,O3,48
India,P1,2
India,P3,142
India,P4,1
India,R1,93
India,R2,103
India,T6,2
India,TD,4
India,U1,2
India,U2,8
India,U3,8
Indonesia,A1,15
Indonesia,A2,204
Indonesia,A3,1
Indonesia,B1,42
Indonesia,B1/B2,"5,174"
Indonesia,C1,9
Indonesia,C1/D,"1,024"
Indonesia,C3,11
Indonesia,D,1
Indonesia,E2,1
Indonesia,E3D,2
Indonesia,F1,45
Indonesia,F2,3
Indonesia,G1,8
Indonesia,G2,20
Indonesia,G4,39
Indonesia,H1B,25
Indonesia,H3,1
Indonesia,H4,2
Indonesia,I,6
Indonesia,J1,213
Indonesia,J2,5
Indonesia,K1,30
Indonesia,K2,1
Indonesia,L1,8
Indonesia,L2,9
Indonesia,M1,1
Indonesia,O1,10
Indonesia,O2,5
Indonesia,O3,2
Indonesia,P1,11
Indonesia,P3,1
Indonesia,R1,4
Indonesia,R2,3
Indonesia,TD,1
Iran,B1/B2,"1,240"
Iran,B2,1
Iran,C1/D,2
Iran,F1,23
Iran,F2,16
Iran,G1,3
Iran,G2,6
Iran,G4,10
Iran,H1B,6
Iran,H4,1
Iran,J1,23
Iran,J2,5
Iran,K1,57
Iran,K2,1
Iran,L1,1
Iran,O1,1
Iran,O2,1
Iran,P1,1
Iran,TD,1
Iraq,A1,9
Iraq,A2,89
Iraq,B1/B2,309
Iraq,C2,1
Iraq,F1,11
Iraq,F2,5
Iraq,G1,4
Iraq,G2,19
Iraq,G4,2
Iraq,H1B,1
Iraq,H4,2
Iraq,J1,13
Iraq,J2,2
Iraq,K1,56
Iraq,K2,2
Iraq,O1,1
Iraq,P3,4
Ireland,A1,2
Ireland,A2,39
Ireland,B1,9
Ireland,B1/B2,246
Ireland,C1/D,112
Ireland,E1,5
Ireland,E2,9
Ireland,E3D,1
Ireland,F1,9
Ireland,F2,1
Ireland,G2,2
Ireland,G3,2
Ireland,G4,8
Ireland,H1B,10
Ireland,H2A,2
Ireland,H4,9
Ireland,I,21
Ireland,J1,253
Ireland,J2,2
Ireland,K1,6
Ireland,L1,59
Ireland,L2,28
Ireland,M1,3
Ireland,O1,18
Ireland,O2,16
Ireland,P1,33
Ireland,P3,33
Ireland,R1,1
Israel,A1,3
Israel,A2,195
Israel,B1/B2,"2,624"
Israel,B2,2
Israel,C1/D,51
Israel,E1,24
Israel,E2,45
Israel,E3D,1
Israel,F1,22
Israel,F2,3
Israel,G1,3
Israel,H1B,10
Israel,H4,7
Israel,J1,37
Israel,J2,20
Israel,K1,1
Israel,L1,64
Israel,L2,106
Israel,M1,2
Israel,O1,16
Israel,O2,13
Israel,O3,14
Israel,P1,12
Israel,R1,5
Israel,R2,6
Italy,A1,8
Italy,A2,54
Italy,B1,4
Italy,B1/B2,"1,155"
Italy,C1,1
Italy,C1/D,265
Italy,E1,20
Italy,E2,97
Italy,F1,101
Italy,F2,1
Italy,G1,1
Italy,G2,4
Italy,G3,4
Italy,G4,48
Italy,H1B,28
Italy,H2A,2
Italy,H3,1
Italy,H4,8
Italy,I,28
Italy,J1,385
Italy,J2,11
Italy,K1,10
Italy,K2,1
Italy,L1,107
Italy,L2,43
Italy,M1,3
Italy,NATO2,29
Italy,NATO4,2
Italy,NATO6,3
Italy,O1,55
Italy,O2,32
Italy,O3,7
Italy,P1,32
Italy,P2,2
Italy,P3,1
Italy,Q1,29
Italy,R1,2
Italy,TD,2
Jamaica,A1,1
Jamaica,A2,17
Jamaica,B1,31
Jamaica,B1/B2,"6,843"
Jamaica,B2,3
Jamaica,C1,34
Jamaica,C1/D,102
Jamaica,C3,17
Jamaica,E2,5
Jamaica,F1,18
Jamaica,F2,2
Jamaica,G2,1
Jamaica,G4,8
Jamaica,H1B,13
Jamaica,H2A,470
Jamaica,H2B,474
Jamaica,H4,14
Jamaica,J1,991
Jamaica,J2,38
Jamaica,K1,25
Jamaica,K2,9
Jamaica,L1,1
Jamaica,L2,4
Jamaica,M1,2
Jamaica,O1,5
Jamaica,P1,5
Jamaica,P3,1
Jamaica,P4,1
Jamaica,R1,2
Jamaica,R2,1
Japan,A1,15
Japan,A2,304
Japan,B1,17
Japan,B1/B2,354
Japan,C1/D,351
Japan,C3,55
Japan,CW1,2
Japan,E1,120
Japan,E2,"1,215"
Japan,E3D,2
Japan,F1,500
Japan,F2,22
Japan,G1,5
Japan,G2,21
Japan,G4,42
Japan,H1B,26
Japan,H3,1
Japan,H4,18
Japan,I,115
Japan,J1,235
Japan,J2,173
Japan,K1,37
Japan,K2,2
Japan,L1,212
Japan,L2,254
Japan,M1,42
Japan,O1,23
Japan,O2,24
Japan,O3,8
Japan,P1,46
Japan,P3,1
Japan,P4,5
Japan,Q1,24
Japan,R1,16
Japan,R2,3
Japan,TD,1
Jordan,A2,111
Jordan,A3,1
Jordan,B1,2
Jordan,B1/B2,"2,378"
Jordan,C1/D,60
Jordan,C3,1
Jordan,E2,1
Jordan,F1,16
Jordan,F2,9
Jordan,G1,2
Jordan,G2,2
Jordan,G4,7
Jordan,H1B,12
Jordan,H4,10
Jordan,J1,39
Jordan,J2,2
Jordan,K1,12
Jordan,L1,3
Jordan,L2,3
Jordan,O1,3
Jordan,O2,1
Kazakhstan,A2,43
Kazakhstan,B1,1
Kazakhstan,B1/B2,"1,539"
Kazakhstan,C1,8
Kazakhstan,D,16
Kazakhstan,F1,28
Kazakhstan,F2,22
Kazakhstan,G2,5
Kazakhstan,G4,3
Kazakhstan,H1B,3
Kazakhstan,H4,10
Kazakhstan,I,1
Kazakhstan,J1,35
Kazakhstan,J2,5
Kazakhstan,K1,7
Kazakhstan,K2,2
Kazakhstan,L1,5
Kazakhstan,L2,5
Kazakhstan,M1,1
Kazakhstan,O1,3
Kazakhstan,O3,1
Kazakhstan,P1,3
Kazakhstan,P4,1
Kenya,A1,8
Kenya,A2,19
Kenya,B1,43
Kenya,B1/B2,"1,119"
Kenya,B2,8
Kenya,C1,6
Kenya,C1/D,140
Kenya,C2,1
Kenya,F1,22
Kenya,F2,6
Kenya,G1,4
Kenya,G2,12
Kenya,G4,42
Kenya,H1B,11
Kenya,H3,1
Kenya,H4,6
Kenya,J1,20
Kenya,K1,46
Kenya,K2,19
Kenya,M1,1
Kenya,O1,2
Kenya,P1,2
Kenya,R1,4
Kenya,T3,3
Kiribati,A2,7
Kiribati,B1/B2,2
Kiribati,G2,3
Kiribati,G4,1
Kiribati,R1,2
"Korea, North",G3,6
"Korea, South",A1,39
"Korea, South",A2,151
"Korea, South",B1/B2,"1,118"
"Korea, South",C1/D,494
"Korea, South",C3,6
"Korea, South",CW1,9
"Korea, South",CW2,1
"Korea, South",E1,19
"Korea, South",E2,672
"Korea, South",E3D,1
"Korea, South",F1,237
"Korea, South",F2,34
"Korea, South",G1,1
"Korea, South",G2,8
"Korea, South",G4,22
"Korea, South",H1B,89
"Korea, South",H2B,2
"Korea, South",H3,2
"Korea, South",H4,27
"Korea, South",I,11
"Korea, South",J1,550
"Korea, South",J2,186
"Korea, South",K1,8
"Korea, South",L1,253
"Korea, South",L2,279
"Korea, South",M1,5
"Korea, South",O1,23
"Korea, South",O2,17
"Korea, South",O3,8
"Korea, South",P1,42
"Korea, South",P4,3
"Korea, South",R1,9
"Korea, South",R2,13
Kosovo,A1,1
Kosovo,A2,32
Kosovo,B1/B2,695
Kosovo,F1,1
Kosovo,G2,2
Kosovo,G4,1
Kosovo,H1B,2
Kosovo,J1,9
Kosovo,K1,8
Kosovo,P3,7
Kuwait,A1,8
Kuwait,A2,31
Kuwait,B1/B2,689
Kuwait,C1/D,9
Kuwait,F1,27
Kuwait,G4,1
Kuwait,J1,5
Kuwait,O1,1
Kuwait,P3,3
Kyrgyzstan,A1,2
Kyrgyzstan,A2,7
Kyrgyzstan,B1,1
Kyrgyzstan,B1/B2,706
Kyrgyzstan,C1,6
Kyrgyzstan,D,9
Kyrgyzstan,F1,31
Kyrgyzstan,G2,3
Kyrgyzstan,G4,8
Kyrgyzstan,J1,4
Kyrgyzstan,K1,3
Kyrgyzstan,K2,1
Kyrgyzstan,P1,5
Laos,A1,3
Laos,A2,12
Laos,B1,1
Laos,B1/B2,99
Laos,F1,1
Laos,G1,2
Laos,G2,5
Laos,G4,6
Laos,J1,5
Laos,K1,15
Latvia,A1,4
Latvia,A2,8
Latvia,B1,1
Latvia,B1/B2,79
Latvia,C1/D,63
Latvia,F1,1
Latvia,F2,1
Latvia,H1B,1
Latvia,J1,16
Latvia,J2,3
Latvia,L1,2
Latvia,L2,1
Latvia,NATO2,8
Latvia,NATO6,1
Latvia,O1,2
Latvia,O2,2
Latvia,P1,3
Latvia,P3,1
Latvia,P4,1
Lebanon,A1,7
Lebanon,A2,37
Lebanon,A3,1
Lebanon,B1,3
Lebanon,B1/B2,"1,421"
Lebanon,B2,1
Lebanon,C1/D,23
Lebanon,C2,1
Lebanon,F1,6
Lebanon,G4,3
Lebanon,H1B,13
Lebanon,H4,2
Lebanon,I,2
Lebanon,J1,21
Lebanon,J2,1
Lebanon,K1,14
Lebanon,L1,5
Lebanon,M1,1
Lebanon,O1,1
Lebanon,O2,9
Lebanon,P3,5
Lebanon,TD,2
Lesotho,B1/B2,15
Lesotho,G1,3
Lesotho,G2,2
Lesotho,G4,1
Lesotho,J1,1
Liberia,A1,4
Liberia,A2,9
Liberia,B1/B2,96
Liberia,C1/D,1
Liberia,G4,2
Liberia,J1,2
Liberia,K1,18
Liberia,K2,7
Libya,A1,8
Libya,A2,13
Libya,B1/B2,123
Libya,C1,1
Libya,D,1
Libya,F1,6
Libya,F2,1
Libya,G1,2
Libya,G2,21
Libya,H1B,1
Libya,H4,1
Libya,J1,4
Libya,K1,2
Libya,L1,1
Liechtenstein,A2,2
Liechtenstein,B1/B2,1
Liechtenstein,L2,3
Lithuania,A2,14
Lithuania,B1,5
Lithuania,B1/B2,33
Lithuania,C1/D,14
Lithuania,E2,8
Lithuania,F1,1
Lithuania,G2,4
Lithuania,H1B,1
Lithuania,H2A,1
Lithuania,H2B,21
Lithuania,H4,1
Lithuania,I,1
Lithuania,J1,117
Lithuania,K1,1
Lithuania,L1,3
Lithuania,L2,1
Lithuania,NATO2,15
Luxembourg,A1,2
Luxembourg,A2,8
Luxembourg,B1/B2,14
Luxembourg,C1/D,3
Luxembourg,G1,3
Luxembourg,G4,2
Luxembourg,H1B,1
Luxembourg,J1,6
Luxembourg,P1,1
Macau S.A.R.,B1,2
Macau S.A.R.,B1/B2,147
Macau S.A.R.,F1,4
Macau S.A.R.,H1B,1
Macau S.A.R.,J1,1
Macau S.A.R.,L1,2
Macau S.A.R.,L2,1
Madagascar,B1/B2,76
Madagascar,C1,40
Madagascar,C1/D,1
Madagascar,C3,1
Madagascar,D,10
Madagascar,F1,2
Madagascar,G1,5
Madagascar,G2,2
Madagascar,G4,11
Madagascar,H1B,2
Madagascar,J1,3
Madagascar,K1,2
Madagascar,K2,1
Madagascar,R1,1
Malawi,A1,1
Malawi,A2,16
Malawi,B1/B2,201
Malawi,C1,1
Malawi,C1/D,6
Malawi,F1,4
Malawi,F2,3
Malawi,G2,36
Malawi,G4,11
Malawi,G5,1
Malawi,J1,5
Malawi,K1,1
Malawi,R1,1
Malaysia,A1,19
Malaysia,A2,34
Malaysia,B1,51
Malaysia,B1/B2,"2,447"
Malaysia,C1,4
Malaysia,C1/D,262
Malaysia,C2,1
Malaysia,E3D,1
Malaysia,F1,42
Malaysia,G2,6
Malaysia,G4,8
Malaysia,H1B,48
Malaysia,H3,4
Malaysia,H4,4
Malaysia,J1,44
Malaysia,J2,9
Malaysia,K1,4
Malaysia,L1,41
Malaysia,L2,19
Malaysia,M1,1
Malaysia,O1,7
Malaysia,P3,1
Malaysia,R1,3
Maldives,A1,1
Maldives,A2,3
Maldives,B1/B2,6
Maldives,G2,6
Maldives,G4,2
Maldives,M1,3
Mali,A2,2
Mali,B1,1
Mali,B1/B2,308
Mali,F1,3
Mali,G2,1
Mali,G4,4
Mali,I,3
Mali,J1,1
Mali,K1,2
Mali,P1,1
Mali,P3,3
Malta,A2,3
Malta,B1/B2,5
Malta,C1/D,2
Malta,G2,2
Malta,J1,3
Malta,O2,1
Malta,P1,1
Marshall Islands,A1,2
Mauritania,A1,1
Mauritania,A2,6
Mauritania,B1/B2,41
Mauritania,G1,3
Mauritania,G2,8
Mauritania,G4,3
Mauritania,H1B,1
Mauritius,A2,2
Mauritius,A3,1
Mauritius,B1/B2,290
Mauritius,C1/D,93
Mauritius,F1,2
Mauritius,G2,4
Mauritius,G4,2
Mauritius,H1B,2
Mauritius,J1,4
Mauritius,K1,1
Mauritius,L1,1
Mexico,A1,22
Mexico,A2,151
Mexico,B1,337
Mexico,B1/B2,"1,604"
Mexico,B2,5
Mexico,BBBCC,"159,677"
Mexico,BBBCV,"3,333"
Mexico,C1,5
Mexico,C1/D,325
Mexico,E1,21
Mexico,E2,167
Mexico,F1,125
Mexico,F2,10
Mexico,G1,3
Mexico,G4,33
Mexico,H1B,99
Mexico,H2A,"27,203"
Mexico,H2B,"8,944"
Mexico,H3,5
Mexico,H4,506
Mexico,I,60
Mexico,J1,"1,111"
Mexico,J2,11
Mexico,K1,415
Mexico,K2,98
Mexico,L1,260
Mexico,L2,311
Mexico,M1,24
Mexico,O1,74
Mexico,O2,433
Mexico,O3,25
Mexico,P1,514
Mexico,P3,60
Mexico,P4,16
Mexico,Q1,6
Mexico,R1,32
Mexico,R2,4
Mexico,T2,1
Mexico,T3,5
Mexico,TD,895
Mexico,TN,"1,409"
Mexico,U1,10
Mexico,U2,3
Mexico,U3,20
"Micronesia, Federated States of",A1,4
Moldova,A2,18
Moldova,B1,1
Moldova,B1/B2,236
Moldova,C1/D,21
Moldova,F1,2
Moldova,G2,1
Moldova,G4,4
Moldova,I,1
Moldova,J1,52
Moldova,K1,2
Moldova,L2,2
Moldova,O1,1
Moldova,P1,3
Moldova,P3,13
Moldova,P4,2
Moldova,R1,1
Monaco,B1/B2,1
Monaco,F1,1
Mongolia,A1,5
Mongolia,A2,21
Mongolia,B1/B2,"1,073"
Mongolia,C1,4
Mongolia,C1/D,2
Mongolia,E2,6
Mongolia,F1,12
Mongolia,F2,4
Mongolia,G2,9
Mongolia,G4,3
Mongolia,H1B,3
Mongolia,J1,181
Mongolia,J2,1
Mongolia,K1,1
Mongolia,O1,1
Mongolia,P3,1
Mongolia,R1,2
Montenegro,A1,2
Montenegro,A2,21
Montenegro,B1,3
Montenegro,B1/B2,319
Montenegro,C1/D,139
Montenegro,F1,1
Montenegro,G2,4
Montenegro,G4,1
Montenegro,H1B,1
Montenegro,J1,4
Montenegro,K1,3
Morocco,A1,2
Morocco,A2,33
Morocco,A3,1
Morocco,B1,1
Morocco,B1/B2,"2,803"
Morocco,C1/D,69
Morocco,E2,1
Morocco,F1,22
Morocco,G2,15
Morocco,G4,6
Morocco,H1B,6
Morocco,H4,4
Morocco,I,3
Morocco,J1,24
Morocco,J2,1
Morocco,K1,20
Morocco,L1,5
Morocco,L2,5
Morocco,M1,1
Mozambique,A1,1
Mozambique,A2,9
Mozambique,B1,5
Mozambique,B1/B2,88
Mozambique,C1,12
Mozambique,C1/D,1
Mozambique,C2,2
Mozambique,F1,4
Mozambique,G1,4
Mozambique,G2,15
Mozambique,G4,2
Mozambique,J1,3
Namibia,A2,2
Namibia,B1,5
Namibia,B1/B2,99
Namibia,C1/D,9
Namibia,C2,1
Namibia,C3,1
Namibia,F1,2
Namibia,G1,1
Namibia,G2,5
Namibia,H2A,1
Namibia,H4,1
Namibia,J1,7
Namibia,P1,1
Nauru,G2,5
Nauru,G4,1
Nepal,A2,5
Nepal,A3,1
Nepal,B1,2
Nepal,B1/B2,"2,989"
Nepal,C1,27
Nepal,C1/D,24
Nepal,C2,9
Nepal,CW1,3
Nepal,CW2,1
Nepal,F1,201
Nepal,F2,13
Nepal,G2,4
Nepal,G4,20
Nepal,H1B,44
Nepal,H4,24
Nepal,I,1
Nepal,J1,45
Nepal,J2,10
Nepal,K1,40
Nepal,K2,2
Nepal,L1,5
Nepal,L2,4
Nepal,M1,1
Nepal,O1,1
Nepal,R1,1
Nepal,U2,1
Nepal,U3,2
Netherlands,A1,4
Netherlands,A2,56
Netherlands,B1,43
Netherlands,B1/B2,550
Netherlands,C1,1
Netherlands,C1/D,104
Netherlands,C3,1
Netherlands,E2,36
Netherlands,E3D,1
Netherlands,F1,17
Netherlands,F2,3
Netherlands,G1,9
Netherlands,G2,8
Netherlands,G3,1
Netherlands,G4,10
Netherlands,H1B,7
Netherlands,H2A,7
Netherlands,H4,8
Netherlands,I,19
Netherlands,J1,102
Netherlands,J2,5
Netherlands,K1,2
Netherlands,L1,70
Netherlands,L2,45
Netherlands,N8,1
Netherlands,NATO2,3
Netherlands,NATO4,4
Netherlands,NATO6,21
Netherlands,O1,18
Netherlands,O2,12
Netherlands,O3,2
Netherlands,P1,88
Netherlands,R1,3
New Zealand,A1,1
New Zealand,A2,75
New Zealand,B1/B2,241
New Zealand,C1,2
New Zealand,C1/D,83
New Zealand,C3,30
New Zealand,E2,13
New Zealand,E3D,10
New Zealand,F1,8
New Zealand,G1,2
New Zealand,G2,3
New Zealand,G4,1
New Zealand,H1B,18
New Zealand,H2A,11
New Zealand,H2B,1
New Zealand,H4,16
New Zealand,I,7
New Zealand,J1,144
New Zealand,J2,1
New Zealand,K1,4
New Zealand,K2,2
New Zealand,L1,19
New Zealand,L2,14
New Zealand,M1,2
New Zealand,O1,17
New Zealand,O2,4
New Zealand,O3,4
New Zealand,P1,15
New Zealand,P2,1
New Zealand,P3,10
New Zealand,P4,3
New Zealand,R1,2
Nicaragua,A1,2
Nicaragua,A2,14
Nicaragua,B1,31
Nicaragua,B1/B2,"1,258"
Nicaragua,C1,31
Nicaragua,C1/D,44
Nicaragua,F1,4
Nicaragua,G4,3
Nicaragua,H1B,2
Nicaragua,H2A,151
Nicaragua,H2B,2
Nicaragua,H4,4
Nicaragua,J1,5
Nicaragua,J2,1
Nicaragua,K1,10
Nicaragua,K2,2
Nicaragua,P1,8
Niger,A2,6
Niger,A3,1
Niger,B1/B2,83
Niger,F1,6
Niger,G1,2
Niger,G2,1
Niger,G4,5
Niger,H1B,2
Niger,J1,3
Nigeria,A1,3
Nigeria,A2,57
Nigeria,B1,6
Nigeria,B1/B2,"6,184"
Nigeria,C1,5
Nigeria,C1/D,10
Nigeria,C2,25
Nigeria,F1,154
Nigeria,F2,36
Nigeria,G1,8
Nigeria,G2,40
Nigeria,G4,28
Nigeria,H1B,72
Nigeria,H3,1
Nigeria,H4,32
Nigeria,I,6
Nigeria,J1,33
Nigeria,J2,29
Nigeria,K1,29
Nigeria,K2,3
Nigeria,L1,16
Nigeria,L2,24
Nigeria,M1,5
Nigeria,O1,16
Nigeria,O2,2
Nigeria,O3,17
Nigeria,P1,4
Nigeria,P3,10
Nigeria,R1,12
Nigeria,R2,1
*Non-Nationality Based Issuances,B1,1
*Non-Nationality Based Issuances,B1/B2,145
*Non-Nationality Based Issuances,B2,2
*Non-Nationality Based Issuances,C1/D,20
*Non-Nationality Based Issuances,F1,3
*Non-Nationality Based Issuances,G4,7
*Non-Nationality Based Issuances,K1,7
*Non-Nationality Based Issuances,L1,1
North Macedonia,A1,4
North Macedonia,A2,4
North Macedonia,B1,2
North Macedonia,B1/B2,475
North Macedonia,B2,1
North Macedonia,C1,1
North Macedonia,C1/D,15
North Macedonia,F1,2
North Macedonia,G2,7
North Macedonia,G4,1
North Macedonia,H1B,1
North Macedonia,H2A,1
North Macedonia,H4,3
North Macedonia,I,2
North Macedonia,J1,19
North Macedonia,K1,8
Norway,A1,2
Norway,A2,22
Norway,B1/B2,248
Norway,C1/D,69
Norway,C2,1
Norway,E2,5
Norway,F1,9
Norway,F2,2
Norway,G1,1
Norway,G2,8
Norway,G4,4
Norway,H4,3
Norway,I,7
Norway,J1,23
Norway,J2,9
Norway,K1,2
Norway,L1,10
Norway,L2,2
Norway,M1,9
Norway,NATO2,6
Norway,NATO4,1
Norway,O1,6
Norway,O2,5
Norway,P1,14
Norway,P4,3
Norway,Q1,10
Oman,A2,29
Oman,B1/B2,230
Oman,C1/D,20
Oman,F1,3
Oman,G1,2
Oman,G2,5
Oman,H1B,2
Oman,L1,2
Oman,L2,5
Oman,O1,1
Pakistan,A1,15
Pakistan,A2,52
Pakistan,B1,3
Pakistan,B1/B2,"8,572"
Pakistan,B2,2
Pakistan,C1,4
Pakistan,C1/D,45
Pakistan,C2,1
Pakistan,E1,4
Pakistan,E2,3
Pakistan,F1,186
Pakistan,F2,46
Pakistan,G1,2
Pakistan,G2,1
Pakistan,G4,17
